window,symbol,trade_id,date,observation,open,close,overnight_factor,intraday_factor,running_overnight_factor,running_intraday_factor,running_gross_factor
training,MSFT,MSFT:2023-04-28,2023-06-15,close,337.4800109863281,348.1000061035156,1.0004150549889057,1.031468515975655,1.0468081315402589,1.093828059670663,1.1450281073701536
training,MSFT,MSFT:2023-04-28,2023-06-16,close,351.32000732421875,342.3299865722656,1.0092502187998973,0.9744107350434597,1.056491335798518,1.0658378036348521,1.1260484049067434
training,MSFT,MSFT:2023-04-28,2023-06-20,close,339.30999755859375,338.04998779296875,0.9911781347467954,0.9962865527845008,1.0471711115929252,1.0618798712107707,1.111969925113935
training,MSFT,MSFT:2023-04-28,2023-06-21,close,336.3699951171875,333.55999755859375,0.9950303424450643,0.991646111129458,1.041967029766887,1.0530090447728104,1.0972007066995924
training,MSFT,MSFT:2023-04-28,2023-06-22,close,334.1199951171875,339.7099914550781,1.0016788510693504,1.0167305052663191,1.043716337229039,1.0706264181418637,1.1174302836836716
training,MSFT,MSFT:2023-04-28,2023-06-23,close,334.3599853515625,335.0199890136719,0.9842512547817626,1.0019739313644707,1.0272791145539069,1.0727397612082648,1.1020031520407958
training,MSFT,MSFT:2023-04-28,2023-06-26,close,333.7200012207031,328.6000061035156,0.9961196709581538,0.9846578116431163,1.0232929335716212,1.0562815857338892,1.0808854825433154
training,MSFT,MSFT:2023-04-28,2023-06-27,close,331.8599853515625,334.57000732421875,1.0099208131086277,1.0081661607071588,1.0334448315209646,1.0649073509150047,1.1005229978517936
training,MSFT,MSFT:2023-04-28,2023-06-28,close,334.6600036621094,335.8500061035156,1.0002689910509623,1.0035558549823234,1.0337228189323069,1.0686940070244686,1.1047333815173963
training,MSFT,MSFT:2023-04-28,2023-06-29,close,334.7099914550781,335.04998779296875,0.9966055839579585,1.001015793811271,1.0302139336126988,1.0697795797829464,1.102101828986729
training,MSFT,MSFT:2023-04-28,2023-06-30,close,337.75,340.5400085449219,1.0080585354585945,1.0082605730419596,1.0385159491266547,1.0786165721405403,1.120160513160272
training,MSFT,MSFT:2023-04-28,2023-07-03,close,339.19000244140625,337.989990234375,0.9960356901696104,0.9964621238881044,1.0343989501405155,1.0748005603360695,1.111772571222068
training,MSFT,MSFT:2023-04-28,2023-07-05,close,335.0899963378906,338.1499938964844,0.9914198823033977,1.009131867832629,1.025523685403068,1.084615496999494,1.1122988817282016
training,MSFT,MSFT:2023-04-28,2023-07-06,close,337.29998779296875,341.2699890136719,0.9974863045427828,1.0117699417858854,1.0229458311738016,1.0973813582592473,1.1225616856391412
training,MSFT,MSFT:2023-04-28,2023-07-07,close,339.32000732421875,337.2200012207031,0.9942861026394706,0.9938111338612902,1.017100823689093,1.0905898119298651,1.109239796020799
training,MSFT,MSFT:2023-04-28,2023-07-10,close,334.6000061035156,331.8299865722656,0.9922306058131091,0.9917214002369353,1.009198566462041,1.081561255371222,1.0915100684615227
training,MSFT,MSFT:2023-04-28,2023-07-11,close,331.05999755859375,332.4700012207031,0.9976795677159087,1.0042590577916615,1.006856789527364,1.08616768726307,1.0936153104860564
training,MSFT,MSFT:2023-04-28,2023-07-12,close,336.6000061035156,337.20001220703125,1.0124221880700475,1.0017825492948182,1.019364153926477,1.088103834708055,1.1091740448513316
training,MSFT,MSFT:2023-04-28,2023-07-13,close,339.55999755859375,342.6600036621094,1.0069987700656235,1.0091294796966792,1.0264984492529474,1.0980376565749008,1.1271339516954761
training,MSFT,MSFT:2023-04-28,2023-07-14,close,347.5899963378906,345.239990234375,1.0143874179159895,0.993239143449827,1.0412671114324648,1.0906139814921099,1.1356204701961488
training,MSFT,MSFT:2023-04-28,2023-07-17,close,345.67999267578125,345.7300109863281,1.0012744828347016,1.0001446954165896,1.0425941884923247,1.0907717883365002,1.1372323274910152
training,MSFT,MSFT:2023-04-28,2023-07-18,close,345.8299865722656,359.489990234375,1.0002891724257674,1.0394991880186624,1.042895677982902,1.1338563882894563,1.1824939268003771
training,MSFT,MSFT:2023-04-28,2023-07-19,close,361.75,355.0799865722656,1.0062867112493217,0.9815618149889859,1.049452061973546,1.1129501344262551,1.1679878134473685
training,MSFT,MSFT:2023-04-28,2023-07-20,close,353.57000732421875,346.8699951171875,0.9957474954794739,0.9810503943540453,1.044989262335928,1.0918601682752653,1.1409821518199519
training,MSFT,MSFT:2023-04-28,2023-07-21,close,349.1499938964844,343.7699890136719,1.0065730642932278,0.9845911356813383,1.0518580439429948,1.0750358430873606,1.1307850990784793
training,MSFT,MSFT:2023-04-28,2023-07-24,close,345.8500061035156,345.1099853515625,1.0060506069648827,0.9978602841148089,1.0582224235497442,1.0727355718167566,1.1351928366359487
training,MSFT,MSFT:2023-04-28,2023-07-25,close,347.1099853515625,350.9800109863281,1.0057952539332138,1.0111492777450524,1.0643550912120359,1.0846957986539392,1.1545014957136255
training,MSFT,MSFT:2023-04-28,2023-07-26,close,341.44000244140625,337.7699890136719,0.9728189405484591,0.9892513665607644,1.0354247922002513,1.073036801121129,1.1110489068240674
training,MSFT,MSFT:2023-04-28,2023-07-27,close,340.4800109863281,330.7200012207031,1.0080232763738715,0.971334558709184,1.0437322914724323,1.0422777276957063,1.0878589210785192
training,MSFT,MSFT:2023-04-28,2023-07-28,close,333.6700134277344,338.3699951171875,1.0089199691465367,1.0140857179258365,1.0530423513096105,1.0569589577684098,1.1130225461262016
training,MSFT,MSFT:2023-04-28,2023-07-31,close,336.9200134277344,335.9200134277344,0.9957148041777435,0.9970319364830059,1.0485298586251195,1.0538218364468972,1.104963661185729
training,MSFT,MSFT:2023-04-28,2023-08-01,close,335.19000244140625,336.3399963378906,0.9978268309206139,1.003430871708906,1.0462512259575423,1.0574373639717902,1.1063451384287974
training,MSFT,MSFT:2023-04-28,2023-08-02,close,333.6300048828125,327.5,0.9919427023708604,0.981626338179728,1.0378212684351502,1.0380083674500526,1.077267160553313
training,MSFT,MSFT:2023-04-28,2023-08-03,close,326.0,326.6600036621094,0.9954198473282443,1.002024551110765,1.033067888579722,1.0401098684433572,1.0745041056837115
training,MSFT,MSFT:2023-04-28,2023-08-04,close,331.8800048828125,327.7799987792969,1.0159799215152847,0.987646118949036,1.0495762323591868,1.027260474848674,1.0781881788431804
training,MSFT,MSFT:2023-04-28,2023-08-07,close,328.3699951171875,330.1099853515625,1.001799976630935,1.0052988709694808,1.051465445049818,1.0327037955569447,1.0858523559999191
training,MSFT,MSFT:2023-04-28,2023-08-08,close,326.9599914550781,326.04998779296875,0.9904577442783814,0.9972167736546005,1.041432092890707,1.0298295471461565,1.0724975406051107
training,MSFT,MSFT:2023-04-28,2023-08-09,close,326.4700012207031,322.2300109863281,1.0012881872211603,0.9870126191732127,1.042773652404475,1.0164547586306913,1.059932241161235
training,MSFT,MSFT:2023-04-28,2023-08-10,close,326.0199890136719,322.92999267578125,1.0117617164699926,0.990522064775111,1.0550384604464351,1.0068208662693594,1.0622347366941711
training,MSFT,MSFT:2023-04-28,2023-08-11,close,320.260009765625,321.010009765625,0.9917320070271798,1.0023418471777006,1.046315409869409,1.0091786868734824,1.0559192113874998
training,MSFT,MSFT:2023-04-28,2023-08-14,close,321.3900146484375,324.0400085449219,1.0011837789204454,1.008245414529705,1.0475540159957495,1.0174997834812978,1.065885984460639
training,MSFT,MSFT:2023-04-28,2023-08-15,close,323.0,321.8599853515625,0.9967904934036017,0.9964705428840944,1.0441918844713276,1.0139085616300574,1.058715091650103
training,MSFT,MSFT:2023-04-28,2023-08-16,close,320.79998779296875,320.3999938964844,0.9967066500750755,0.9987531361854586,1.0407529952069972,1.0126443557333071,1.0539126463088992
training,MSFT,MSFT:2023-04-28,2023-08-17,close,320.5400085449219,316.8800048828125,1.000436999535283,0.9885817571456249,1.0412078037822472,1.001081736554432,1.0423341163243582
training,MSFT,MSFT:2023-04-28,2023-08-18,close,314.489990234375,316.4800109863281,0.9924576665879522,1.006327771355998,1.0333546673748955,1.0074163528920137,1.041018390250757
training,MSFT,MSFT:2023-04-28,2023-08-21,close,317.92999267578125,321.8800048828125,1.0045815901134931,1.012424157198215,1.0380890749026723,1.0199326520243965,1.058780943203035
training,MSFT,MSFT:2023-04-28,2023-08-22,close,325.5,322.4599914550781,1.0112464118996936,0.9906604960217454,1.0497638522275996,1.010406986963263,1.060688730952237
training,MSFT,MSFT:2023-04-28,2023-08-23,close,323.82000732421875,327.0,1.004217626698443,1.0098202476803644,1.0541913642778151,1.020329433833213,1.0756224778654455
training,MSFT,MSFT:2023-04-28,2023-08-24,close,332.8500061035156,319.9700012207031,1.017889926922066,0.9613038766812976,1.0730507707466184,0.9808466402359011,1.0524982432893648
training,MSFT,MSFT:2023-04-28,2023-08-25,close,321.4700012207031,322.9800109863281,1.0046879394764427,1.0046972027246435,1.0780811678150288,0.9854538757468745,1.0623992651930367
training,MSFT,MSFT:2023-04-28,2023-08-28,close,325.6600036621094,323.70001220703125,1.0082977044542076,0.9939814793556542,1.087026766723205,0.9795229012516413,1.064767612278905
training,MSFT,MSFT:2023-04-28,2023-08-29,close,321.8800048828125,328.4100036621094,0.9943774876256269,1.0202870594017615,1.080914945276029,0.9993945405347191,1.080260495091248
training,MSFT,MSFT:2023-04-28,2023-08-30,close,328.6700134277344,328.7900085449219,1.00079172303744,1.0003650929877541,1.081770730539717,0.9997594124734681,1.081510469995382
training,MSFT,MSFT:2023-04-28,2023-08-31,close,329.20001220703125,327.760009765625,1.0012470076688884,0.9956257521627896,1.0831197069366791,0.9953862170257253,1.0781224276737134
training,MSFT,MSFT:2023-04-28,2023-09-01,close,331.30999755859375,328.6600036621094,1.0108310583573246,0.9920014671576106,1.0948510396904785,0.9874245876779832,1.0810828364351819
training,MSFT,MSFT:2023-04-28,2023-09-05,close,329.0,333.54998779296875,1.0010344925883958,1.0138297501306042,1.0959836549764357,1.0010804229983845,1.0971677809231257
training,MSFT,MSFT:2023-04-28,2023-09-06,close,333.3800048828125,332.8800048828125,0.9994903825022421,0.9985002099925706,1.0954251225286031,0.9995790125833384,1.0949639623361236
training,MSFT,MSFT:2023-04-28,2023-09-07,close,331.2900085449219,329.9100036621094,0.9952235150367461,0.9958344506407734,1.0901928409024748,0.9954152168679754,1.085194543154851
training,MSFT,MSFT:2023-04-28,2023-09-08,close,330.0899963378906,334.2699890136719,1.000545581139654,1.012663191015042,1.090787629555057,1.0080203498984541,1.099536128008994
training,MSFT,MSFT:2023-04-28,2023-09-11,close,337.239990234375,337.94000244140625,1.0088850370009783,1.0020757093681112,1.100479318003863,1.010112707181985,1.1116081431066667
