window,symbol,date,emitted,held,status,trade_id,regime,S_BLOWOFF,S_BEAR_RALLY,S_CROSS,S_DELAY,outcome_complete,outcome_date,ret20_pct,mfe20_pct,mae20_pct,win,interference
training,TQQQ,2021-12-02,True,False,ignored_flat,,bull,False,False,False,True,True,2021-12-31,3.9562339727975404,9.362489435924903,-10.937520328013195,False,False
training,TQQQ,2021-12-03,False,False,suppressed_flat,,bull,False,False,False,True,True,2022-01-03,13.639693294133126,16.196293487717316,-5.372216012206632,False,True
training,TQQQ,2021-12-06,False,False,suppressed_flat,,bull,False,False,False,True,True,2022-01-04,1.6752125279762664,8.165911364530508,-11.91198799703923,False,False
training,TQQQ,2021-12-07,False,False,suppressed_flat,,bull,False,False,False,True,True,2022-01-05,-11.042937899664096,4.22301515630259,-15.12299860227786,True,False
training,TQQQ,2021-12-14,False,False,suppressed_flat,,bull,False,False,True,True,True,2022-01-12,-1.4713587630868608,12.919461947578025,-14.752199446796066,True,False
training,TQQQ,2021-12-15,False,False,suppressed_flat,,bull,False,False,False,True,True,2022-01-13,-15.21464855998962,4.77219109441811,-20.90292766285453,True,False
training,TQQQ,2021-12-16,False,False,suppressed_flat,,bull,False,False,False,True,True,2022-01-14,-3.420019881582359,17.570371927522153,-11.241025734816755,True,False
training,TQQQ,2021-12-17,False,False,suppressed_flat,,bull,False,False,False,True,True,2022-01-18,-8.02645498845953,20.65923174773443,-8.909111454065899,True,False
training,TQQQ,2022-08-17,True,True,executed,TQQQ:2022-06-16,bear,False,True,False,False,True,2022-09-15,-32.662369225645214,1.8786924167275565,-33.84326174548185,True,False
training,TQQQ,2022-08-30,False,False,suppressed_flat,,bear,False,False,False,True,True,2022-09-28,-23.628258065960118,6.412905425873694,-29.869674944474887,True,False
training,TQQQ,2022-08-31,False,False,suppressed_flat,,bear,False,False,False,True,True,2022-09-29,-24.70458195255427,14.58642812499722,-27.54800345745445,True,False
training,TQQQ,2023-01-30,True,True,executed,TQQQ:2023-01-12,bear,False,True,False,False,True,2023-02-28,0.8660142867192855,25.113983300179775,-2.689146470557313,False,True
training,TQQQ,2023-02-03,False,False,suppressed_flat,,bear,False,True,False,False,True,2023-03-06,-5.191152683148181,7.4044288951070625,-15.694156083759392,True,False
training,TQQQ,2023-02-27,False,False,suppressed_flat,,bear,False,False,False,True,True,2023-03-27,15.205782731262541,22.813268818678868,-8.8315087655632,False,True
training,TQQQ,2023-02-28,False,False,suppressed_flat,,bear,False,False,False,True,True,2023-03-28,13.395229912327554,22.92461141297977,-8.748855348467632,False,True
training,TQQQ,2023-03-01,False,False,suppressed_flat,,bear,False,False,False,True,True,2023-03-29,25.573114001240604,29.067912604393253,-4.1884726943199,False,True
training,TQQQ,2023-03-02,False,False,suppressed_flat,,bear,False,False,False,True,True,2023-03-30,20.431354793416023,21.101906275226835,-10.533319856735035,False,True
training,TQQQ,2023-08-09,True,False,ignored_flat,,bull,False,False,False,True,True,2023-09-07,-0.6886585120778443,6.640401242939542,-13.010343792195933,True,False
training,TQQQ,2023-08-10,False,False,suppressed_flat,,bull,False,False,False,True,True,2023-09-08,3.7663359827374565,11.094032507069151,-9.377388101600081,False,True
training,TQQQ,2023-08-11,False,False,suppressed_flat,,bull,False,False,False,True,True,2023-09-11,7.85475133581135,11.666228165488036,-8.910631571904892,False,True
training,TQQQ,2023-08-14,False,False,suppressed_flat,,bull,False,False,False,True,True,2023-09-12,1.1729534749212345,8.210623064953438,-11.729468487199613,False,False
training,TQQQ,2023-08-15,False,False,suppressed_flat,,bull,False,False,False,True,True,2023-09-13,5.19011348441718,11.407992121519683,-9.121282173585342,False,True
training,TQQQ,2024-07-19,True,True,executed,TQQQ:2024-05-06,bull,False,False,True,True,True,2024-08-16,-6.802432234324085,2.009505673964207,-33.74066625522186,True,False
training,TQQQ,2024-07-22,False,False,suppressed_flat,,bull,False,False,False,True,True,2024-08-19,-3.2958025936874913,1.8988116543368072,-33.81256653492213,True,False
training,TQQQ,2024-07-24,False,False,suppressed_flat,,bull,False,False,False,True,True,2024-08-21,9.563757813071327,10.829776430416892,-25.564373398168073,False,True
training,TQQQ,2024-07-25,False,False,suppressed_flat,,bull,False,False,False,True,True,2024-08-22,5.199962102668043,12.553815762258713,-24.923087549437017,False,True
training,TQQQ,2024-07-26,False,False,suppressed_flat,,bull,False,False,False,True,True,2024-08-23,6.42825375816416,10.396844051205601,-26.361855086657858,False,True
training,TQQQ,2024-07-29,False,False,suppressed_flat,,bull,False,False,False,True,True,2024-08-26,3.2890799352078837,10.380193901987056,-26.372961256508287,False,True
training,TQQQ,2024-07-30,False,False,suppressed_flat,,bull,False,False,False,True,False,,,,,,
training,NFLX,2022-08-16,True,False,ignored_flat,,bear,False,True,False,False,True,2022-09-14,-7.073552418239359,2.197531660895935,-10.983498484512722,True,False
training,NFLX,2022-08-29,False,False,suppressed_flat,,bear,False,False,False,True,True,2022-09-27,-1.0147336915214966,10.513541787983204,-5.281039813819344,True,False
training,NFLX,2022-08-30,False,False,suppressed_flat,,bear,False,False,False,True,True,2022-09-28,8.017619531518228,10.348012971314645,-5.42291127266531,False,True
training,NFLX,2022-08-31,False,False,suppressed_flat,,bear,False,False,False,True,True,2022-09-29,8.603661310818222,13.487673137554722,-2.7319709455988272,False,True
training,NFLX,2022-09-01,False,False,suppressed_flat,,bear,False,False,False,True,True,2022-09-30,1.9088428884042052,8.423144576576536,-7.072677716623954,False,False
training,NFLX,2022-09-02,False,False,suppressed_flat,,bear,False,False,False,True,True,2022-10-03,5.962140664234861,11.03772228127995,-4.831775131214244,False,True
training,NFLX,2023-02-21,True,True,executed,NFLX:2022-12-02,bull,False,False,False,True,True,2023-03-21,-9.395554154007524,1.3066722728587887,-15.457774974681726,True,False
training,NFLX,2023-02-22,False,False,suppressed_flat,,bull,False,False,False,True,True,2023-03-22,-11.270119207702034,0.015086958464571865,-13.85744045027777,True,False
training,NFLX,2023-07-27,True,True,executed,NFLX:2023-03-27,bull,False,False,False,True,True,2023-08-24,-2.076713272385322,7.1445802951736415,-4.189530126525021,True,False
training,NFLX,2023-07-28,False,False,suppressed_flat,,bull,False,False,False,True,True,2023-08-25,-2.457152966396392,4.393802036079308,-6.649321903164596,True,False
training,NFLX,2023-07-31,False,False,suppressed_flat,,bull,False,False,False,True,True,2023-08-28,-4.415025670295448,1.8016828382317884,-8.96723810228207,True,False
training,NFLX,2023-08-01,False,False,suppressed_flat,,bull,False,False,False,True,True,2023-08-29,-1.2039571601851207,1.916227412163063,-8.519633951025707,True,False
training,NFLX,2023-08-02,False,False,suppressed_flat,,bull,False,False,False,True,True,2023-08-30,1.6058912909335366,3.686301330774766,-6.930809343600974,False,False
training,NFLX,2023-08-03,False,False,suppressed_flat,,bull,False,False,False,True,True,2023-08-31,0.14316786359334088,2.426912422457006,-8.061241280264063,False,False
training,YINN,2022-01-21,True,True,executed,YINN:2021-12-31,bear,False,True,False,False,True,2022-02-18,-9.46547852019657,8.240527444324552,-16.369715008989605,True,False
training,YINN,2022-06-09,True,False,ignored_flat,,bear,False,True,False,False,True,2022-07-11,-11.24072721153324,13.319191041489198,-17.592792609115293,True,False
training,YINN,2022-12-07,True,True,executed,YINN:2022-11-08,bear,False,True,False,False,True,2023-01-06,25.971872208589787,26.488828364182737,-12.220843202692311,False,True
training,YINN,2023-01-17,False,True,suppressed_held,YINN:2023-01-04,bear,False,True,False,False,True,2023-02-14,-14.810737806928264,15.517520287335929,-17.920527996775213,True,False
training,YINN,2023-01-30,False,True,suppressed_held,YINN:2023-01-04,bull,True,False,False,False,True,2023-02-28,-33.75019837392561,8.437552612871446,-35.12743275274891,True,False
training,YINN,2023-02-06,False,True,suppressed_held,YINN:2023-01-04,bear,False,False,False,True,True,2023-03-07,-21.785963544723185,4.186935006798653,-28.804727997710124,True,False
training,YINN,2023-02-07,False,False,suppressed_flat,,bear,False,False,False,True,True,2023-03-08,-21.95644258577638,7.05105449957566,-26.84755585974471,True,False
training,YINN,2023-02-08,False,False,suppressed_flat,,bear,False,False,False,True,True,2023-03-09,-34.91263208917932,0.756049663102365,-35.450272390019975,True,False
training,YINN,2023-02-09,False,False,suppressed_flat,,bear,False,False,False,True,True,2023-03-10,-29.461028823609002,2.7858751729880504,-30.972321355887377,True,False
training,YINN,2023-02-10,False,False,suppressed_flat,,bear,False,False,False,True,True,2023-03-13,-28.65953007608152,2.3943400494284672,-31.23526371680485,True,False
training,YINN,2023-02-13,False,False,suppressed_flat,,bear,False,False,False,True,True,2023-03-14,-24.49670758979037,2.8598242698569143,-28.673567715790927,True,False
training,YINN,2023-02-14,False,False,suppressed_flat,,bear,False,False,False,True,True,2023-03-15,-25.60928720132194,4.448741205259865,-28.52998023662191,True,False
training,YINN,2023-06-20,True,True,executed,YINN:2023-06-14,bear,False,True,False,False,True,2023-07-19,-0.8936042517521114,12.231212190583163,-12.007821780248095,True,False
training,YINN,2023-08-10,False,False,suppressed_flat,,bear,False,False,False,True,True,2023-09-08,-14.32960689970063,1.759779557377894,-22.54189906928844,True,False
training,YINN,2023-08-11,False,False,suppressed_flat,,bear,False,False,False,True,True,2023-09-11,-5.258468406974015,8.229353744268186,-17.617350956796574,True,False
training,YINN,2023-08-14,False,False,suppressed_flat,,bear,False,False,False,True,True,2023-09-12,-4.956955289458986,8.132982458166559,-17.69070741293426,True,False
training,YINN,2023-08-15,False,False,suppressed_flat,,bear,False,False,False,True,True,2023-09-13,1.3614264865494885,18.08751978835541,-10.113454783318087,False,True
training,YINN,2023-08-16,False,False,suppressed_flat,,bear,False,False,False,True,True,2023-09-14,-1.4470481136920732,12.161332569610895,-14.62438444256502,True,False
training,YINN,2023-08-17,False,False,suppressed_flat,,bear,False,False,False,True,True,2023-09-15,8.754327751005597,26.05536604165688,-4.048443224005293,False,True
training,YINN,2023-08-18,False,False,suppressed_flat,,bear,False,False,False,True,True,2023-09-18,11.178568431309287,30.107143947056358,-0.9642873491559678,False,True
training,YINN,2023-08-21,False,False,suppressed_flat,,bear,False,False,False,True,True,2023-09-19,4.625852476182968,23.911567271635704,-3.6394547915225783,False,True
training,YINN,2024-02-26,True,False,ignored_flat,,bear,False,True,False,False,True,2024-03-25,-9.365705456226825,5.847375061105087,-15.659067391597759,True,False
training,YINN,2024-02-28,False,False,suppressed_flat,,bear,False,True,False,False,True,2024-03-27,-0.37674755173118246,14.962328837787165,-8.396122025554986,True,False
training,YINN,2024-03-14,False,False,suppressed_flat,,bear,False,True,False,False,True,2024-04-12,-5.108358173318928,7.327142093837824,-7.3271420938378125,True,False
training,YINN,2024-04-30,False,False,suppressed_flat,,bear,False,True,False,False,True,2024-05-29,15.937498909022118,50.401782144849335,-0.624997285859874,False,True
training,YINN,2024-06-03,False,False,suppressed_flat,,bull,False,False,False,True,True,2024-07-02,-7.713395262665945,2.27094715315157,-13.234146229260013,True,False
training,YINN,2024-06-04,False,False,suppressed_flat,,bull,False,False,False,True,True,2024-07-03,-3.6547381485384167,1.555215927518372,-13.84136687785189,True,False
training,YINN,2024-06-05,False,False,suppressed_flat,,bull,False,False,False,True,True,2024-07-05,-9.523814755729,0.30721935826949487,-14.900157187788865,True,False
training,YINN,2024-06-07,False,False,suppressed_flat,,bull,False,False,False,True,True,2024-07-09,-2.638084845879396,4.8227537726939,-8.65622572818301,True,False
training,SNOW,2021-09-29,True,False,ignored_flat,,bull,False,False,False,True,True,2021-10-27,15.315616645686259,16.926914354495427,-3.6511595463039836,False,True
training,SNOW,2021-09-30,False,False,suppressed_flat,,bull,False,False,False,True,True,2021-10-28,15.488008332201563,17.018890354356575,-3.7566711947288556,False,True
training,SNOW,2021-10-01,False,False,suppressed_flat,,bull,False,False,False,True,True,2021-10-29,17.942730182342558,18.662707380368992,-3.3332221174260934,False,True
training,SNOW,2021-10-04,False,False,suppressed_flat,,bull,False,False,False,True,True,2021-11-01,23.35091856844247,23.812970322784864,0.0,False,True
training,SNOW,2021-10-05,False,False,suppressed_flat,,bull,False,False,False,True,True,2021-11-02,21.090914023042927,22.488218365293555,-0.42760572850905065,False,True
training,SNOW,2021-10-06,False,False,suppressed_flat,,bull,False,False,False,True,True,2021-11-03,13.538892079352571,16.962997129760105,-0.7973542732409911,False,True
training,SNOW,2021-10-07,False,False,suppressed_flat,,bull,False,False,False,True,True,2021-11-04,10.307619440295657,12.471786927022933,-4.606592626908112,False,True
training,SNOW,2021-11-30,False,False,suppressed_flat,,bull,False,False,False,True,True,2021-12-29,0.06104402763897898,9.668607490007265,-11.159887979196947,False,False
training,SNOW,2021-12-01,False,False,suppressed_flat,,bull,False,False,False,True,True,2021-12-30,-2.677141462053567,7.788574218750011,-10.857142857142854,True,False
training,SNOW,2021-12-02,False,False,suppressed_flat,,bull,False,False,False,True,True,2021-12-31,-5.427287838550521,5.323992069638583,-12.895391308126236,True,False
training,SNOW,2021-12-03,False,False,suppressed_flat,,bull,False,False,False,True,True,2022-01-03,-2.424616400170765,10.874037188644659,-8.305416138996414,True,False
training,SNOW,2021-12-06,False,False,suppressed_flat,,bull,False,False,False,True,True,2022-01-04,-9.439760456027646,8.277365026814776,-14.267269403847427,True,False
training,SNOW,2022-02-11,True,True,executed,SNOW:2022-01-25,bear,False,True,False,False,True,2022-03-14,-43.29388513078057,4.084203858170787,-44.10664423079118,True,False
training,SNOW,2022-08-09,True,True,executed,SNOW:2022-05-27,bear,False,True,False,False,True,2022-09-07,4.860777505132252,21.31901750755174,-12.85394525468504,False,True
training,SNOW,2022-09-23,False,False,suppressed_flat,,bear,False,False,False,True,True,2022-10-21,3.4160619582572993,10.8029197080292,-14.966426208941607,False,True
training,SNOW,2023-02-03,True,True,executed,SNOW:2023-01-13,bull,True,False,False,False,True,2023-03-06,-11.061723776954224,10.147734379395533,-17.91662037798123,True,False
training,SNOW,2023-02-27,False,False,suppressed_flat,,bull,False,False,False,True,True,2023-03-27,-12.742431076003136,1.2735979531834918,-16.886472946722087,True,False
training,SNOW,2023-02-28,False,False,suppressed_flat,,bull,False,False,False,True,True,2023-03-28,-12.585918498555749,1.575666357506833,-16.638570521982764,True,False
training,SNOW,2023-03-01,False,False,suppressed_flat,,bull,False,False,False,True,True,2023-03-29,-1.1363540337736788,5.537983730469009,-7.537396600683155,True,False
training,SNOW,2023-03-02,False,False,suppressed_flat,,bear,False,False,False,True,True,2023-03-30,4.870493964327238,8.287219719252237,-5.12877074014757,False,False
training,SNOW,2024-01-04,True,True,executed,SNOW:2023-09-01,bull,False,False,True,True,True,2024-02-02,18.524129504182362,19.05509929745255,-1.1052762984065767,False,True
training,SNOW,2024-01-16,False,False,suppressed_flat,,bull,False,False,True,True,True,2024-02-13,22.500943150354622,27.964685230910202,-1.7440950738269456,False,True
training,SNOW,2024-01-17,False,False,suppressed_flat,,bull,False,False,False,True,True,2024-02-14,23.70917582144665,24.610785708840986,-3.3443438380912793,False,True
training,SNOW,2024-01-18,False,False,suppressed_flat,,bull,False,False,False,True,True,2024-02-15,23.887199975142124,26.723176001622907,-0.46377479299081203,False,True
training,SNOW,2024-03-01,False,False,suppressed_flat,,bull,False,False,False,True,True,2024-04-01,-13.647853677167888,0.35505065591285856,-18.505564586278645,True,False
training,SNOW,2024-03-04,False,False,suppressed_flat,,bull,False,False,False,True,True,2024-04-02,-10.763867033814478,0.17140093346861285,-13.449119265443999,True,False
training,SNOW,2024-03-05,False,False,suppressed_flat,,bear,False,False,False,True,True,2024-04-03,-9.988232780905326,0.8000003590303395,-10.888232062844672,True,False
training,SNOW,2024-03-06,False,False,suppressed_flat,,bear,False,False,False,True,True,2024-04-04,-9.3772477018619,1.7005966095153369,-9.80838615737275,True,False
training,SNOW,2024-03-07,False,False,suppressed_flat,,bear,False,False,False,True,True,2024-04-05,-9.114533219752442,0.3248881053637964,-11.028412138565924,True,False
training,SNOW,2024-03-08,False,False,suppressed_flat,,bear,False,False,False,True,True,2024-04-08,-4.063931131834064,4.49758059050247,-6.690622707388661,True,False
training,TSLA,2022-08-05,True,False,ignored_flat,,bear,False,True,False,False,True,2022-09-02,-8.403392727092163,6.666663218352764,-9.779663085937496,True,False
training,TSLA,2022-08-29,False,False,suppressed_flat,,bear,False,False,False,True,True,2022-09-27,-1.712576079272976,9.007535733352668,-7.687499655462082,True,False
training,TSLA,2022-08-30,False,False,suppressed_flat,,bear,False,False,False,True,True,2022-09-28,2.5621846505997192,11.82381628291498,-5.302546198320113,False,True
training,TSLA,2022-08-31,False,False,suppressed_flat,,bear,False,False,False,True,True,2022-09-29,-1.6031973484703865,15.122167162399137,-2.5093538318438635,True,False
training,TSLA,2023-02-10,True,True,executed,TSLA:2023-01-18,bear,False,True,False,False,True,2023-03-13,-10.256147839317931,11.948357137290433,-15.692827278150489,True,False
training,TSLA,2023-02-16,False,False,suppressed_flat,,bear,False,True,False,False,True,2023-03-17,-9.93049655725442,5.620275976620803,-18.040902465142427,True,False
training,TSLA,2023-03-07,False,False,suppressed_flat,,bear,False,False,False,True,True,2023-04-04,4.0747994047224845,12.294639443064082,-11.41914742255179,False,True
training,TSLA,2023-03-08,False,False,suppressed_flat,,bear,False,False,False,True,True,2023-04-05,2.923719429936744,15.27877574820129,-9.065185208261095,False,True
training,TSLA,2023-03-09,False,False,suppressed_flat,,bear,False,False,False,True,True,2023-04-06,5.670069319318438,18.64899645561855,-6.406669849755864,False,True
training,TSLA,2023-04-03,False,False,suppressed_flat,,bear,False,True,False,False,True,2023-05-02,-18.756339140416422,0.7196422644623723,-22.780260763508576,True,False
training,TSLA,2023-08-01,True,False,ignored_flat,,bull,False,False,False,True,True,2023-08-29,0.6299586435899895,3.5997892654836994,-16.907307381750215,False,False
training,TSLA,2023-08-02,False,False,suppressed_flat,,bull,False,False,False,True,True,2023-08-30,1.9282656482354943,5.050784028980315,-15.743530285978801,False,False
training,TSLA,2023-08-03,False,False,suppressed_flat,,bull,False,False,False,True,True,2023-08-31,-1.1074125895387477,1.456101381459196,-18.626662215187693,True,False
training,TSLA,2024-07-11,True,True,executed,TSLA:2024-04-30,bull,True,False,False,False,True,2024-08-08,-15.674302898865733,12.63782979901691,-22.815946715636294,True,False
training,TSLA,2024-08-01,False,False,suppressed_flat,,bull,False,False,False,True,False,,,,,,
training,TSLA,2024-08-02,False,False,suppressed_flat,,bull,False,False,False,True,False,,,,,,
training,TSLA,2024-08-05,False,False,suppressed_flat,,bear,False,False,False,True,False,,,,,,
training,MRNA,2021-09-01,False,False,suppressed_flat,,bull,False,False,False,True,True,2021-09-30,-2.1036347845581505,18.243329262563424,-4.470790595683116,True,False
training,MRNA,2021-09-02,False,False,suppressed_flat,,bull,False,False,False,True,True,2021-10-01,-13.144558641333237,18.36979354183037,-17.646606732921878,True,False
training,MRNA,2022-08-17,True,False,ignored_flat,,bear,False,False,False,True,True,2022-09-15,-13.464967764107282,0.9617799406598238,-17.46496698658937,True,False
training,MRNA,2022-08-18,False,False,suppressed_flat,,bear,False,False,False,True,True,2022-09-16,-6.705495758203384,2.1064756320837708,-12.2324557255857,True,False
training,MRNA,2022-08-19,False,False,suppressed_flat,,bear,False,False,False,True,True,2022-09-19,-11.944921496813144,2.4991427764629925,-14.846817515598099,True,False
training,MRNA,2022-08-22,False,False,suppressed_flat,,bear,False,False,False,True,True,2022-09-20,-8.4650637794783,2.6817241592078656,-12.713479024441076,True,False
training,MRNA,2022-08-23,False,False,suppressed_flat,,bear,False,False,False,True,True,2022-09-21,-11.84634872567829,1.9907446130571937,-13.30085911707809,True,False
training,MRNA,2022-08-24,False,False,suppressed_flat,,bear,False,False,False,True,True,2022-09-22,-12.604569634569973,2.284710017574687,-13.602810878116767,True,False
training,MRNA,2022-08-25,False,False,suppressed_flat,,bear,False,False,False,True,True,2022-09-23,-13.417369224540455,1.890754125028682,-15.091038229142772,True,False
training,MRNA,2022-08-26,False,False,suppressed_flat,,bear,False,False,False,True,True,2022-09-26,-11.399803326639768,7.178916507346789,-11.496039085272326,True,False
training,MRNA,2024-05-28,True,False,ignored_flat,,bull,True,False,False,False,True,2024-06-26,-18.36666870117186,5.880004882812506,-18.586664835611966,True,False
training,MRNA,2024-06-18,False,False,suppressed_flat,,bull,False,False,False,True,True,2024-07-18,-8.465364538752018,4.172336138683441,-13.973138359140147,True,False
training,MRNA,2024-06-20,False,False,suppressed_flat,,bull,False,False,False,True,True,2024-07-19,-10.92647103702321,1.522064208984375,-16.16176717421588,True,False
training,MRNA,2024-06-21,False,False,suppressed_flat,,bull,False,False,False,True,True,2024-07-22,-8.969314607480516,2.600876725500556,-15.270869854113423,True,False
training,MRNA,2024-06-24,False,False,suppressed_flat,,bull,False,False,False,True,True,2024-07-23,-10.845588235294112,1.522064208984375,-16.16176717421588,True,False
training,NVDA,2021-12-13,True,False,ignored_flat,,bull,False,False,False,True,True,2022-01-11,0.42604554288405705,13.10878977305161,-7.419023169673677,False,True
training,NVDA,2021-12-14,False,False,suppressed_flat,,bull,False,False,False,True,True,2022-01-12,-1.4119728539921383,10.316894300022117,-9.70422497069957,True,False
training,NVDA,2021-12-15,False,False,suppressed_flat,,bull,False,False,False,True,True,2022-01-13,-14.69248501821353,0.5713828228585127,-17.681049531171766,True,False
training,NVDA,2021-12-16,False,False,suppressed_flat,,bull,False,False,False,True,True,2022-01-14,-3.7269962881587015,11.952840344767047,-8.365182415579964,True,False
training,NVDA,2021-12-17,False,False,suppressed_flat,,bull,False,False,False,True,True,2022-01-18,-5.134588093330683,14.740887149289627,-6.083130798466218,True,False
training,NVDA,2022-08-30,True,False,ignored_flat,,bear,False,False,False,True,True,2022-09-28,-17.18809188867376,1.0140414658639019,-20.58223122040801,True,False
training,NVDA,2022-08-31,False,False,suppressed_flat,,bear,False,False,False,True,True,2022-09-29,-13.97260780535694,2.4092042435214456,-15.901537378651899,True,False
training,NVDA,2022-11-09,True,False,ignored_flat,,bear,False,True,False,False,True,2022-12-08,16.036452154056825,16.685238685621997,-1.709461190127548,False,True
training,NVDA,2022-11-16,False,False,suppressed_flat,,bear,False,True,False,False,True,2022-12-15,7.899046699226342,19.597863020144146,-4.040733983977251,False,True
training,NVDA,2023-04-25,True,False,ignored_flat,,bull,False,False,True,True,True,2023-05-23,13.650847175856097,17.872753108972827,-1.3961829330896736,False,True
training,NVDA,2023-08-10,True,False,ignored_flat,,bull,False,False,False,True,True,2023-09-08,9.160867021286712,20.394741539900863,-3.449006455493142,False,True
training,NVDA,2023-08-11,False,False,suppressed_flat,,bull,False,False,False,True,True,2023-09-11,11.598383127227475,24.1565056185568,-0.4322462994534537,False,True
training,NVDA,2023-08-14,False,False,suppressed_flat,,bull,False,False,False,True,True,2023-09-12,0.7039716978975097,12.805216354429195,-6.5080798575604115,False,True
training,NVDA,2024-07-17,True,False,ignored_flat,,bull,False,False,True,True,True,2024-08-14,-3.0939665522954685,2.3307347572234294,-25.57242040966322,True,False
training,AAOI,2021-11-05,True,False,ignored_flat,,bear,False,True,False,False,True,2021-12-06,-8.695651827223239,5.351173422085642,-13.043481727767603,True,False
training,AAOI,2021-11-08,False,False,suppressed_flat,,bear,False,False,True,True,True,2021-12-07,-3.7288180249615333,6.779662523760033,-11.86441143707645,True,False
training,AAOI,2021-11-09,False,False,suppressed_flat,,bear,False,False,False,True,True,2021-12-08,3.141358250252302,9.947646941780341,-9.249567330613173,False,False
training,AAOI,2021-11-10,False,False,suppressed_flat,,bear,False,False,False,True,True,2021-12-09,2.7729609695148927,9.185445607631436,-9.878685850010172,False,False
training,AAOI,2021-11-11,False,False,suppressed_flat,,bear,False,False,False,True,True,2021-12-10,-4.462809461394713,4.132231274684206,-14.049592639210829,True,False
training,AAOI,2021-11-12,False,False,suppressed_flat,,bear,False,False,False,True,True,2021-12-13,-6.5681459005785925,3.448276402057804,-14.614126781992876,True,False
training,AAOI,2021-11-15,False,False,suppressed_flat,,bear,False,False,False,True,True,2021-12-14,-6.499997774759924,3.9999961853027344,-13.333336512247717,True,False
training,AAOI,2021-11-16,False,False,suppressed_flat,,bear,False,False,False,True,True,2021-12-15,-4.651166290622744,3.6544815762240335,-13.621265353146628,True,False
training,AAOI,2021-11-17,False,False,suppressed_flat,,bear,False,False,False,True,True,2021-12-16,-9.484195506718407,3.826947312431628,-13.477543906306977,True,False
training,AAOI,2022-08-05,True,False,ignored_flat,,bear,False,True,False,False,True,2022-09-02,21.390373002041162,63.10160131224565,-4.010697726870093,False,True
training,AAOI,2022-08-17,False,False,suppressed_flat,,bear,False,True,False,False,True,2022-09-15,-10.714284193759038,2.142855135761934,-24.642859606110356,True,False
training,AAOI,2022-09-13,False,False,suppressed_flat,,bear,False,False,False,True,True,2022-10-11,6.477736193416739,61.943317962252834,-1.417007507096335,False,True
training,AAOI,2023-01-19,True,True,executed,AAOI:2023-01-13,bear,False,True,False,False,True,2023-02-16,28.820964926856508,33.62445387568667,-6.986893016480245,False,True
training,AAOI,2023-06-21,True,True,executed,AAOI:2023-05-09,bull,True,False,False,False,True,2023-07-20,72.94993799085915,144.5154232693884,-23.51437808706346,False,True
training,AAOI,2023-07-14,False,False,suppressed_flat,,bull,True,False,False,False,True,2023-08-11,37.51387379110405,63.92896872985614,-34.96115444337069,False,True
training,AAOI,2023-08-11,False,False,suppressed_flat,,bull,True,False,False,False,True,2023-09-11,-4.897962297712066,32.734695745974165,-6.693875059789556,True,False
training,AAOI,2023-08-16,False,False,suppressed_flat,,bull,True,False,False,False,True,2023-09-14,-25.986343789308297,23.36873939598121,-33.09560215776406,True,False
training,AAOI,2023-11-30,True,False,ignored_flat,,bull,True,False,False,False,True,2023-12-29,46.474604317332215,82.56255261386664,-1.5921155786789654,False,True
training,AAOI,2023-12-20,False,False,suppressed_flat,,bull,True,False,False,False,True,2024-01-22,-19.301557571998362,11.656438183588458,-29.117507884802627,True,False
training,AAOI,2024-01-12,False,False,suppressed_flat,,bull,False,False,False,True,True,2024-02-12,23.15358081238521,31.00821266781397,-13.24735841709288,False,True
validation,TQQQ,2024-12-31,True,False,ignored_flat,,bull,False,False,False,True,True,2025-01-31,2.7067139615314817,10.392343179811792,-8.939678490609237,False,True
validation,TQQQ,2025-01-02,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-02-03,0.9125994332887855,11.151397933403828,-8.313550192990471,False,True
validation,TQQQ,2025-01-03,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-02-04,-1.5534984233303128,4.636931781558129,-13.687196273524037,True,False
validation,TQQQ,2025-01-06,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-02-05,-1.1432786404057094,3.7214086841816707,-14.44239201622679,True,False
validation,TQQQ,2025-08-22,True,False,ignored_flat,,bull,False,False,True,True,False,,,,,,
validation,NFLX,2025-01-02,True,True,executed,NFLX:2024-10-22,bull,False,False,False,True,True,2025-02-03,9.607776373232003,11.853814748368286,-7.793944765758731,False,True
validation,NFLX,2025-01-03,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-02-04,11.939106312861325,13.416449519299878,-7.340566762138545,False,True
validation,NFLX,2025-01-06,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-02-05,14.979867623442566,15.061741890873058,-6.352209442652878,False,True
validation,YINN,2024-10-08,True,False,ignored_flat,,bull,True,False,False,False,True,2024-11-05,-1.5447145562432096,12.357716449945698,-16.639569222486163,True,False
validation,YINN,2024-10-25,False,False,suppressed_flat,,bull,False,False,False,True,True,2024-11-22,-23.22108889662875,14.758409591902243,-23.98243653137133,True,False
validation,YINN,2025-02-24,True,True,executed,YINN:2025-01-28,bull,True,False,False,False,True,2025-03-24,6.839854168738713,26.596759034587002,-9.72354171920664,False,True
validation,YINN,2025-03-26,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-04-24,-24.224310520402405,3.9071496863242183,-50.79291962000318,True,False
