rule,symbol,entry_date,exit_date,return_pct,hold_days,exit_reason,peak_close_pct,entry_origin
PE,TQQQ,2022-01-25,2022-02-22,-9.61779533821755,19,trail,19.113549955302723,v5
PE,TQQQ,2022-02-25,2022-03-15,-18.42340268681586,12,trail,4.920004571506165,v5
PE,TQQQ,2022-06-16,2022-07-13,3.4899853694228655,17,signal,21.70507749770354,v5
PE,TQQQ,2022-10-14,2022-11-04,-8.847584570476052,15,trail,13.60199577168546,v5
PE,TQQQ,2023-01-12,2023-01-20,-1.938229734446717,5,signal,3.5348424606598927,v5
PE,TQQQ,2023-04-28,2023-05-05,-2.0774462920107983,5,signal,2.2069487113665076,additional
PE,TQQQ,2023-08-30,2023-10-26,-21.725550069590106,40,trail,2.4378511192259644,additional
PE,TQQQ,2023-12-08,2024-01-03,8.32156459106399,16,signal,18.593937765520142,additional
PE,TQQQ,2024-01-09,2024-02-01,11.589338288667506,16,signal,19.74402823861554,additional
PE,TQQQ,2024-02-23,2024-03-18,-1.7585157878645674,16,signal,3.7810124888688845,additional
PE,TQQQ,2024-04-12,2024-05-31,4.333425921899847,34,signal,10.320629390722914,additional
PE,TQQQ,2024-08-06,2024-08-26,26.220476059691045,15,terminal,32.69905581555563,v5
PE,MSFT,2021-09-15,2021-11-11,9.011350195990332,41,signal,11.122462369772478,additional
PE,MSFT,2021-11-30,2021-12-15,-2.196979951229383,11,signal,2.153167440952064,additional
PE,MSFT,2022-02-01,2022-06-14,-21.59643001259399,92,trail,1.6107728298095259,v5
PE,MSFT,2023-03-15,2023-05-25,24.08409103069893,50,signal,23.540264290807933,additional
PE,MSFT,2023-07-13,2023-12-04,8.482205748558712,100,signal,12.70468104565039,additional
PE,MSFT,2023-12-11,2024-07-12,23.051934273289866,146,signal,26.888836196854605,additional
PE,MSFT,2024-08-16,2024-08-26,-1.886966772336618,7,terminal,0.9985690985509388,v5
PE,NFLX,2021-09-23,2021-10-13,6.791968816962135,14,signal,8.177188847180616,additional
PE,NFLX,2021-11-15,2021-11-23,-3.578136809039678,6,signal,1.5339647708868975,additional
PE,NFLX,2021-12-28,2022-01-24,-37.69533149177029,18,signal,-0.46507732834094595,additional
PE,NFLX,2022-11-11,2022-12-16,4.996086272030986,24,signal,16.737711875213378,additional
PE,NFLX,2023-01-05,2023-01-20,9.484285656303726,10,signal,8.410425629496476,additional
PE,NFLX,2023-03-24,2023-04-20,-0.27459758968428893,18,signal,8.623645364856646,additional
PE,NFLX,2023-08-08,2023-08-18,-9.498652856427448,8,signal,-0.46779332892287195,additional
PE,NFLX,2023-10-25,2023-10-30,-3.4792324999873836,3,signal,-1.146582319453604,v5
PE,NFLX,2023-12-14,2024-01-03,-2.909105961778846,12,signal,3.051876977043766,additional
PE,NFLX,2024-01-19,2024-02-07,14.859219849120509,13,signal,18.724477836875252,additional
PE,NFLX,2024-04-12,2024-06-03,2.499119401156369,35,signal,4.200684536027888,additional
PE,NFLX,2024-08-12,2024-08-26,8.884919606867324,11,terminal,10.703641784562578,additional
PE,YINN,2021-09-23,2021-10-27,14.029604835704191,24,signal,25.800192888264583,v5
PE,YINN,2021-12-31,2022-01-24,6.437643816955418,15,signal,18.052262622978677,v5
PE,YINN,2022-02-25,2022-03-08,-26.410032710845954,7,trail,3.318896567212981,v5
PE,YINN,2022-03-16,2022-04-01,24.987740659931767,12,signal,24.76190839494976,v5
PE,YINN,2022-08-12,2022-08-31,5.172524352232322,13,signal,11.929882951640703,v5
PE,YINN,2022-10-14,2022-10-25,-34.38185233852087,7,trail,-0.056149518145465205,v5
PE,YINN,2022-11-08,2022-11-10,2.6974093719399184,2,signal,1.8887688188061524,v5
PE,YINN,2023-01-04,2023-01-31,11.58180768602759,18,signal,29.20353982300885,v5
PE,YINN,2023-06-14,2023-06-21,-7.557120223480485,4,signal,10.657007108499927,v5
PE,YINN,2023-10-12,2023-10-16,-9.793585558552898,2,signal,-6.258066238895543,v5
PE,YINN,2024-01-02,2024-01-17,-26.97428325254111,10,trail,2.832127883109181,v5
PE,YINN,2024-07-05,2024-07-18,-2.8295703761124447,9,signal,8.287287712224956,additional
PE,YINN,2024-08-06,2024-08-26,18.97800480303782,15,terminal,24.476659037613068,v5
PE,SNOW,2021-10-08,2021-11-22,20.981970450767594,31,signal,24.251043277500028,additional
PE,SNOW,2021-12-09,2021-12-29,-8.291800000000006,13,signal,0.3351324957770352,v5
PE,SNOW,2022-01-25,2022-02-04,-4.807951981114966,8,signal,3.0842522217456203,v5
PE,SNOW,2022-02-08,2022-02-14,2.1838994254364863,4,signal,8.325199209008204,v5
PE,SNOW,2022-03-17,2022-04-07,8.705336568556588,15,signal,23.707690116686674,v5
PE,SNOW,2022-05-27,2022-06-13,-10.663697423865482,10,signal,8.08444397492285,v5
PE,SNOW,2022-11-11,2022-12-16,-3.0583296043297237,24,signal,11.490729796542198,v5
PE,SNOW,2023-01-13,2023-01-20,-2.24175849174596,4,signal,4.608756660658453,v5
PE,SNOW,2023-06-02,2023-06-27,2.516656612665802,16,signal,10.841550983704785,additional
PE,SNOW,2023-07-14,2023-07-27,-5.930821167423595,9,signal,1.7627308661190222,additional
PE,SNOW,2023-09-01,2023-12-21,23.408721042207105,77,signal,27.046168789417322,v5
PE,SNOW,2024-01-09,2024-02-01,0.4887314762818118,16,signal,7.099412125204263,additional
PE,SNOW,2024-06-28,2024-08-06,-14.33108841897357,26,signal,7.090977914117302,v5
PE,TSLA,2021-11-18,2021-12-14,-14.77014781131012,17,signal,4.54746242432762,additional
PE,TSLA,2021-12-27,2022-01-20,-6.143275960754957,17,signal,11.745689985964415,additional
PE,TSLA,2022-02-25,2022-04-07,29.7883423359675,29,signal,41.5481363736643,v5
PE,TSLA,2022-09-12,2022-09-23,-6.05077870165932,9,signal,2.776671345311499,additional
PE,TSLA,2022-12-05,2022-12-21,-26.593404828411117,12,trail,-3.6898254872679614,v5
PE,TSLA,2023-01-18,2023-02-13,42.08505862732794,18,signal,51.81605962995424,v5
PE,TSLA,2023-08-30,2023-09-19,3.7850407586871526,13,signal,8.591664775325135,additional
PE,TSLA,2024-04-30,2024-05-09,-6.588857889201327,7,signal,-1.1872934385655065,v5
PE,TSLA,2024-08-19,2024-08-23,-1.3998738016505086,4,signal,2.8562199931111643,additional
PE,MRNA,2022-01-11,2022-01-20,-22.72557501230831,6,trail,-1.3761064647573318,v5
PE,MRNA,2022-02-16,2022-03-28,13.152301870995098,27,signal,26.4869309015193,v5
PE,MRNA,2022-12-08,2022-12-28,0.29041139849974584,13,signal,17.2621700601969,additional
PE,MRNA,2023-01-11,2023-01-31,-6.587914483589897,13,signal,4.481092761328509,additional
PE,MRNA,2023-08-18,2023-09-05,6.227263755772916,11,signal,10.122758325063375,v5
PE,MRNA,2023-11-03,2024-01-17,34.22288447263122,49,signal,57.94227421730067,v5
PE,MRNA,2024-04-24,2024-05-13,7.367111581880903,13,signal,13.093194855074497,additional
PE,MRNA,2024-07-17,2024-08-02,-26.098320896007678,12,signal,0.7594197025143412,additional
PE,NVDA,2021-09-24,2021-12-06,35.13332992730429,50,signal,51.227932502795646,additional
PE,NVDA,2021-12-08,2021-12-14,-13.610965585488199,4,signal,-0.5406429348527086,additional
PE,NVDA,2023-02-24,2023-04-06,14.253457245594149,29,signal,20.429500118030553,additional
PE,NVDA,2023-04-18,2023-04-26,-2.1246487695585237,6,signal,1.4455365446523594,additional
PE,NVDA,2023-07-03,2023-08-03,2.811717451193241,22,signal,11.705936447128362,additional
PE,NVDA,2023-08-22,2023-09-07,-5.603533275557949,11,signal,2.5345588929211793,additional
PE,NVDA,2023-10-03,2023-11-24,7.956425636141318,37,signal,12.500007317929839,additional
PE,NVDA,2023-12-14,2024-01-03,-2.066382140034684,12,signal,3.4862524074535273,additional
PE,NVDA,2024-02-23,2024-03-28,11.182461946215284,24,signal,17.596810558715603,additional
PE,NVDA,2024-04-12,2024-05-02,-6.041103570952622,14,signal,-1.6867529520855906,additional
PE,NVDA,2024-07-05,2024-07-17,-4.924303273702391,8,signal,5.911465899245183,additional
PE,NVDA,2024-08-14,2024-08-26,6.477018605816065,9,terminal,9.676882347183845,additional
PE,GOOGL,2021-10-08,2022-04-25,-14.84061230403273,136,trail,7.35185985662683,additional
PE,GOOGL,2023-04-28,2023-05-25,16.09779531658244,19,signal,16.82548765152141,additional
PE,GOOGL,2023-07-14,2023-08-03,2.3350849881762725,14,signal,6.346152223778945,additional
PE,GOOGL,2023-08-24,2024-02-01,5.8871970723173295,110,signal,14.602462115883185,additional
PE,GOOGL,2024-02-08,2024-04-17,6.499971745783117,47,signal,9.312213989263496,additional
PE,GOOGL,2024-06-17,2024-07-12,5.271868140648017,17,signal,8.95929862099547,additional
PE,AAOI,2022-01-25,2022-02-24,-5.981770211112125,21,signal,10.075563074715642,v5
PE,AAOI,2022-10-19,2022-11-01,-3.946665895777224,9,signal,-1.3651863802616737,additional
PE,AAOI,2023-01-13,2023-01-20,-1.91320485993266,4,signal,4.721035927736872,v5
PE,AAOI,2023-03-01,2023-03-28,-36.58910604415202,19,signal,1.805052442619881,additional
PE,AAOI,2023-03-29,2023-04-26,10.218788058805828,19,signal,26.37362011157598,v5
PE,AAOI,2023-05-09,2023-06-22,164.7240065994533,30,signal,193.78530312430712,v5
PE,AAOI,2023-08-07,2023-08-28,17.19975932850297,15,signal,39.83739809382292,additional
PE,AAOI,2023-09-29,2023-10-05,-20.72615948799017,4,signal,-0.08864605890275268,additional
PE,AAOI,2024-01-10,2024-01-18,-21.36004939153253,5,trail,-2.3508157234848115,additional
PE,AAOI,2024-04-17,2024-05-10,-15.451743838048026,17,signal,0.6644511956771071,v5
PE,AAOI,2024-07-11,2024-07-22,5.030263012023606,7,signal,27.16577388474675,v5
PE,AAOI,2024-08-20,2024-08-26,11.766814147208681,5,terminal,13.03841519981419,v5
RPE,TQQQ,2021-09-24,2021-11-11,17.088141193396787,34,signal,22.95273092597252,additional
RPE,TQQQ,2021-11-30,2021-12-03,-5.893343175395849,3,signal,-3.64803597937724,additional
RPE,TQQQ,2021-12-08,2021-12-14,-8.385299133281643,4,signal,1.1197837212741035,additional
RPE,TQQQ,2022-01-13,2022-01-24,-30.322381206907913,6,signal,-6.819640471320021,additional
RPE,TQQQ,2022-01-25,2022-02-22,-9.617795338217539,19,trail,19.113549955302723,v5
RPE,TQQQ,2022-02-25,2022-03-15,-18.423402686815884,12,trail,4.920004571506165,v5
RPE,TQQQ,2022-03-29,2022-04-07,-13.648247825913707,7,signal,1.7067607757601078,additional
RPE,TQQQ,2022-05-05,2022-05-10,-19.371357354846975,3,signal,-11.456788616415903,additional
RPE,TQQQ,2022-06-03,2022-06-10,-14.895879363476695,5,signal,0.5733330858834762,additional
RPE,TQQQ,2022-06-16,2022-07-13,3.4899853694228655,17,signal,21.70507749770354,v5
RPE,TQQQ,2022-09-12,2022-09-14,-13.934767196069709,2,signal,2.0792114982783882,additional
RPE,TQQQ,2022-10-14,2022-11-04,-8.847584570476041,15,trail,13.60199577168546,v5
RPE,TQQQ,2023-01-10,2023-01-20,7.4166997429420345,7,signal,13.411893905368121,additional
RPE,TQQQ,2023-03-06,2023-04-06,11.788933066478346,23,signal,19.63277003748143,additional
RPE,TQQQ,2023-04-28,2023-05-05,-2.0774462920108205,5,signal,2.2069487113665076,additional
RPE,TQQQ,2023-08-24,2023-10-26,-20.672459714469092,44,trail,3.8160315230344244,additional
RPE,TQQQ,2023-11-06,2024-01-03,25.052540552776172,39,signal,36.91154912435193,additional
RPE,TQQQ,2024-01-09,2024-02-01,11.589338288667506,16,signal,19.74402823861554,additional
RPE,TQQQ,2024-02-23,2024-03-18,-1.7585157878645674,16,signal,3.7810124888688845,additional
RPE,TQQQ,2024-04-12,2024-05-31,4.333425921899847,34,signal,10.320629390722914,additional
RPE,TQQQ,2024-08-01,2024-08-26,-0.37452937180862955,18,terminal,4.738995607094543,additional
RPE,MSFT,2021-09-15,2021-11-11,9.011350195990332,41,signal,11.122462369772478,additional
RPE,MSFT,2021-11-30,2021-12-15,-2.196979951229383,11,signal,2.153167440952064,additional
RPE,MSFT,2022-02-01,2022-06-14,-21.59643001259399,92,trail,1.6107728298095259,v5
RPE,MSFT,2022-10-05,2022-12-19,-0.6583519605952604,52,signal,4.56522438991982,additional
RPE,MSFT,2023-01-12,2023-02-17,10.036342792498566,25,signal,15.689033317488231,additional
RPE,MSFT,2023-03-15,2023-05-25,24.08409103069895,50,signal,23.540264290807933,additional
RPE,MSFT,2023-07-13,2023-12-04,8.482205748558735,100,signal,12.70468104565039,additional
RPE,MSFT,2023-12-11,2024-07-12,23.05193427328982,146,signal,26.888836196854605,additional
RPE,MSFT,2024-08-14,2024-08-26,-0.5150829585218286,9,terminal,2.410800456674833,additional
RPE,NFLX,2021-09-23,2021-10-13,6.791968816962135,14,signal,8.177188847180616,additional
RPE,NFLX,2021-11-15,2021-11-23,-3.578136809039678,6,signal,1.5339647708868975,additional
RPE,NFLX,2021-12-08,2022-01-24,-39.183721851348864,31,signal,-0.3047640361483084,additional
RPE,NFLX,2022-02-01,2022-03-07,-16.923149448249553,23,trail,5.582501239891102,additional
RPE,NFLX,2022-03-18,2022-04-21,-40.97843669435159,23,signal,5.327952696114147,additional
RPE,NFLX,2022-05-16,2022-06-10,-5.7036198912090885,18,signal,6.099331914876394,additional
RPE,NFLX,2022-06-27,2022-08-17,25.51383475518014,36,signal,29.99947982305231,additional
RPE,NFLX,2022-10-18,2022-11-02,14.422532244408814,11,signal,19.54363514389945,additional
RPE,NFLX,2022-11-11,2022-12-16,4.996086272030964,24,signal,16.737711875213378,additional
RPE,NFLX,2022-12-22,2023-01-20,12.756806718033943,18,signal,11.650848664244883,additional
RPE,NFLX,2023-03-16,2023-04-20,4.921919936571517,24,signal,14.28383487787368,additional
RPE,NFLX,2023-08-01,2023-08-18,-8.879957386576908,13,signal,0.7750890680405798,additional
RPE,NFLX,2023-10-10,2023-10-30,4.140702947521047,14,signal,7.300696455827738,additional
RPE,NFLX,2023-12-14,2024-01-03,-2.909105961778835,12,signal,3.051876977043766,additional
RPE,NFLX,2024-01-19,2024-02-07,14.859219849120532,13,signal,18.724477836875252,additional
RPE,NFLX,2024-04-12,2024-06-03,2.4991194011563467,35,signal,4.200684536027888,additional
RPE,NFLX,2024-08-12,2024-08-26,8.884919606867324,11,terminal,10.703641784562578,additional
RPE,YINN,2021-09-02,2021-09-15,-12.101239035430467,8,signal,4.832421512679952,additional
RPE,YINN,2021-09-23,2021-10-27,14.029604835704191,24,signal,25.800192888264583,v5
RPE,YINN,2021-11-12,2021-11-29,-16.23920328874915,10,signal,3.401360588350877,additional
RPE,YINN,2021-12-31,2022-01-24,6.437643816955418,15,signal,18.052262622978677,v5
RPE,YINN,2022-02-02,2022-02-23,-18.20012556884589,14,signal,2.774819837989728,additional
RPE,YINN,2022-02-25,2022-03-08,-26.410032710845943,7,trail,3.318896567212981,v5
RPE,YINN,2022-03-16,2022-04-01,24.987740659931767,12,signal,24.76190839494976,v5
RPE,YINN,2022-05-02,2022-05-06,-13.206430734211594,4,signal,8.020042170090358,additional
RPE,YINN,2022-08-05,2022-08-31,2.6407344469630667,18,signal,9.235424969384232,additional
RPE,YINN,2022-09-12,2022-09-22,-23.183679821191838,8,trail,1.8211137502163188,additional
RPE,YINN,2022-10-14,2022-10-25,-34.38185233852088,7,trail,-0.056149518145465205,v5
RPE,YINN,2022-11-07,2022-11-10,-2.161981765384946,3,signal,-2.765744476427079,additional
RPE,YINN,2023-01-04,2023-01-31,11.58180768602759,18,signal,29.20353982300885,v5
RPE,YINN,2023-02-10,2023-02-27,-21.024901689038543,10,trail,1.6751675424541368,additional
RPE,YINN,2023-03-22,2023-04-05,8.926853605842666,10,signal,17.599426278275576,additional
RPE,YINN,2023-05-01,2023-05-25,-17.789944004225077,18,trail,6.665023141964088,additional
RPE,YINN,2023-06-05,2023-06-21,2.3730086988101418,11,signal,22.54368079714606,additional
RPE,YINN,2023-07-13,2023-08-03,5.62540923734498,15,signal,19.233735303753498,additional
RPE,YINN,2023-08-25,2023-09-08,-0.36212754145057424,9,signal,13.621588110794125,additional
RPE,YINN,2023-10-09,2023-10-16,3.4171136465852348,5,signal,13.461535748536967,additional
RPE,YINN,2023-11-06,2023-11-28,-10.547186662712937,15,signal,6.334037486487087,additional
RPE,YINN,2023-12-15,2024-01-17,-31.917454152599255,20,trail,0.5280874256095025,additional
RPE,YINN,2024-01-24,2024-02-27,13.462875969384402,23,signal,11.605630794041598,additional
RPE,YINN,2024-06-06,2024-06-10,-7.021875433240599,2,signal,-0.1536133414783869,additional
RPE,YINN,2024-07-05,2024-07-18,-2.8295703761124447,9,signal,8.287287712224956,additional
RPE,YINN,2024-08-06,2024-08-26,18.97800480303784,15,terminal,24.476659037613068,v5
RPE,SNOW,2021-10-08,2021-11-22,20.981970450767594,31,signal,24.251043277500028,additional
RPE,SNOW,2021-11-30,2021-12-29,-7.365451458387007,20,signal,1.3486220600690713,additional
RPE,SNOW,2022-01-25,2022-02-04,-4.807951981114977,8,signal,3.0842522217456203,v5
RPE,SNOW,2022-02-08,2022-02-14,2.1838994254365085,4,signal,8.325199209008204,v5
RPE,SNOW,2022-03-17,2022-04-07,8.705336568556564,15,signal,23.707690116686674,v5
RPE,SNOW,2022-05-16,2022-06-13,-26.491809982368576,19,signal,-5.5455448930765705,additional
RPE,SNOW,2022-06-23,2022-07-13,4.318491838686334,13,signal,17.170526934315777,additional
RPE,SNOW,2022-07-29,2022-08-10,16.676643988910534,8,signal,17.827590416217664,additional
RPE,SNOW,2022-10-05,2022-10-31,-11.958976574073999,18,signal,4.647684018988429,additional
RPE,SNOW,2022-11-11,2022-12-16,-3.0583296043297348,24,signal,11.490729796542198,v5
RPE,SNOW,2023-01-12,2023-01-20,-3.0007593159206203,5,signal,3.796568027799063,additional
RPE,SNOW,2023-03-31,2023-04-12,-0.8358390661120874,7,signal,8.836912914314432,additional
RPE,SNOW,2023-06-01,2023-06-27,10.142924393749286,17,signal,19.08711201742186,additional
RPE,SNOW,2023-07-14,2023-07-27,-5.930821167423583,9,signal,1.7627308661190222,additional
RPE,SNOW,2023-08-24,2023-12-21,20.77325398594414,83,signal,24.33302186072972,additional
RPE,SNOW,2024-01-09,2024-02-01,0.4887314762818118,16,signal,7.099412125204263,additional
RPE,SNOW,2024-03-21,2024-06-10,-22.12586246280899,55,trail,-0.5783172975103557,additional
RPE,SNOW,2024-06-27,2024-08-06,-11.398722446655096,27,signal,10.756600994674969,additional
RPE,SNOW,2024-08-09,2024-08-26,-2.7225174500755567,12,terminal,11.564513697618327,additional
RPE,TSLA,2021-11-18,2021-12-14,-14.77014781131012,17,signal,4.54746242432762,additional
RPE,TSLA,2021-12-23,2022-01-20,0.09053554933138308,18,signal,19.167657624061096,additional
RPE,TSLA,2022-02-25,2022-04-07,29.7883423359675,29,signal,41.5481363736643,v5
RPE,TSLA,2022-05-05,2022-05-10,-12.922809629836474,3,signal,-7.0009151178918705,additional
RPE,TSLA,2022-06-22,2022-08-08,25.546319320736476,32,signal,31.611493967170333,additional
RPE,TSLA,2022-09-08,2022-09-23,0.4351623517109271,11,signal,9.872030123118304,additional
RPE,TSLA,2022-10-26,2022-11-10,-13.61878346354769,11,signal,4.156796093749882,additional
RPE,TSLA,2022-12-01,2022-12-19,-22.01534779173009,12,trail,-1.1264467221824948,additional
RPE,TSLA,2023-01-10,2023-02-13,60.26377556925071,23,signal,71.23978512166606,additional
RPE,TSLA,2023-03-17,2023-04-06,-0.9787444847442428,14,signal,12.432257701193826,additional
RPE,TSLA,2023-05-01,2023-06-27,48.77353155991173,39,signal,68.19882042461461,additional
RPE,TSLA,2023-08-23,2023-09-19,15.03513327549797,18,signal,20.362785799572116,additional
RPE,TSLA,2023-10-02,2023-10-19,-7.8884338249417425,13,signal,7.683508739912348,additional
RPE,TSLA,2023-11-03,2023-12-21,13.676894753322344,33,signal,16.310200461096258,additional
RPE,TSLA,2024-02-12,2024-04-16,-18.574420006662386,44,trail,5.4812340564479145,additional
RPE,TSLA,2024-04-25,2024-05-09,9.876787966051292,10,signal,22.074732546440856,additional
RPE,TSLA,2024-08-14,2024-08-23,3.202324986905425,7,signal,7.657073595422914,additional
RPE,MRNA,2021-10-15,2021-11-05,-29.302043349027795,15,signal,2.507254200205189,additional
RPE,MRNA,2021-11-19,2021-12-07,0.8247439458055172,11,signal,38.842943278113125,additional
RPE,MRNA,2022-01-11,2022-01-20,-22.72557501230831,6,trail,-1.3761064647573318,v5
RPE,MRNA,2022-02-01,2022-02-09,-12.065404006564417,6,signal,-1.4041047362602699,additional
RPE,MRNA,2022-02-16,2022-03-28,13.152301870995098,27,signal,26.4869309015193,v5
RPE,MRNA,2022-05-05,2022-06-10,-12.672445812267553,25,signal,-2.1992470173673118,additional
RPE,MRNA,2022-06-23,2022-07-15,18.110973926649443,15,signal,29.542784787466616,additional
RPE,MRNA,2022-09-09,2022-10-20,-13.619930177436624,29,signal,0.1689703636359452,additional
RPE,MRNA,2022-12-08,2022-12-28,0.29041139849974584,13,signal,17.2621700601969,additional
RPE,MRNA,2023-01-11,2023-01-31,-6.587914483589897,13,signal,4.481092761328509,additional
RPE,MRNA,2023-02-14,2023-02-27,-18.520039627108364,8,trail,3.7392471253268056,additional
RPE,MRNA,2023-03-15,2023-04-18,-3.471158458706558,23,signal,7.825089679204678,additional
RPE,MRNA,2023-05-24,2023-08-08,-28.353721779194874,51,trail,-6.799352601116093,additional
RPE,MRNA,2023-08-18,2023-09-05,6.227263755772938,11,signal,10.122758325063375,v5
RPE,MRNA,2023-10-02,2023-10-20,-20.514141577032508,14,signal,1.2703622223644295,additional
RPE,MRNA,2023-11-03,2024-01-17,34.222884472631264,49,signal,57.94227421730067,v5
RPE,MRNA,2024-02-16,2024-04-04,13.355514849378313,32,signal,23.857979007984653,additional
RPE,MRNA,2024-04-10,2024-05-13,10.758178354135861,23,signal,16.66511338385719,additional
RPE,MRNA,2024-06-26,2024-08-02,-32.68643147506559,26,signal,-7.420284763754048,additional
RPE,MRNA,2024-08-16,2024-08-26,-7.390039415012717,7,terminal,2.227271686900756,additional
RPE,NVDA,2021-09-24,2021-12-06,35.13332992730429,50,signal,51.227932502795646,additional
RPE,NVDA,2021-12-08,2021-12-14,-13.610965585488199,4,signal,-0.5406429348527086,additional
RPE,NVDA,2021-12-23,2022-01-05,-2.9032840389054404,8,signal,3.999334275411126,additional
RPE,NVDA,2022-02-01,2022-02-14,-4.851184560497956,9,signal,6.37745890882353,additional
RPE,NVDA,2022-03-17,2022-04-04,10.591079403644589,12,signal,18.805968636355242,additional
RPE,NVDA,2022-05-05,2022-05-10,-11.140875072515556,3,signal,-5.14924592191075,additional
RPE,NVDA,2022-06-03,2022-06-10,-7.931418258089518,5,signal,-0.8175574692414034,additional
RPE,NVDA,2022-07-08,2022-07-27,10.161725012393429,13,signal,16.979944723177343,additional
RPE,NVDA,2022-09-13,2022-11-10,7.016486175183645,42,signal,5.796272777650824,additional
RPE,NVDA,2023-01-10,2023-02-22,33.26629835346404,29,signal,48.13308845660098,additional
RPE,NVDA,2023-02-24,2023-04-06,14.253457245594149,29,signal,20.429500118030553,additional
RPE,NVDA,2023-04-18,2023-04-26,-2.1246487695585348,6,signal,1.4455365446523594,additional
RPE,NVDA,2023-07-03,2023-08-03,2.8117174511932186,22,signal,11.705936447128362,additional
RPE,NVDA,2023-08-16,2023-09-07,2.061405815586559,15,signal,10.860306412114218,additional
RPE,NVDA,2023-09-29,2023-11-24,10.372849976006226,39,signal,15.018132147611297,additional
RPE,NVDA,2023-12-14,2024-01-03,-2.066382140034684,12,signal,3.4862524074535273,additional
RPE,NVDA,2024-02-23,2024-03-28,11.182461946215284,24,signal,17.596810558715603,additional
RPE,NVDA,2024-04-12,2024-05-02,-6.041103570952622,14,signal,-1.6867529520855906,additional
RPE,NVDA,2024-07-05,2024-07-17,-4.924303273702391,8,signal,5.911465899245183,additional
RPE,NVDA,2024-07-23,2024-08-26,2.791344025132303,25,terminal,5.880445307073301,additional
RPE,GOOGL,2021-10-08,2022-04-25,-14.84061230403273,136,trail,7.35185985662683,additional
RPE,GOOGL,2022-05-05,2022-09-28,-18.92549562164769,100,trail,1.560679689139799,additional
RPE,GOOGL,2022-09-29,2022-11-04,-13.595612885037312,26,trail,5.920523117823562,additional
RPE,GOOGL,2022-11-11,2022-12-07,1.6129238399034351,17,signal,6.653284676237803,additional
RPE,GOOGL,2023-01-04,2023-02-09,10.459437393998062,25,signal,19.2473709832208,additional
RPE,GOOGL,2023-03-03,2023-03-28,10.548465793130713,17,signal,14.186845416246241,additional
RPE,GOOGL,2023-04-28,2023-05-25,16.09779531658244,19,signal,16.82548765152141,additional
RPE,GOOGL,2023-07-14,2023-08-03,2.3350849881762725,14,signal,6.346152223778945,additional
RPE,GOOGL,2023-08-24,2024-02-01,5.8871970723173295,110,signal,14.602462115883185,additional
RPE,GOOGL,2024-02-08,2024-04-17,6.499971745783117,47,signal,9.312213989263496,additional
RPE,GOOGL,2024-06-17,2024-07-12,5.271868140648017,17,signal,8.95929862099547,additional
RPE,GOOGL,2024-08-20,2024-08-26,-0.6423871305594964,5,terminal,0.16776440355685818,additional
RPE,AAOI,2021-10-14,2021-11-08,-17.682124151236433,17,signal,19.17241852858971,additional
RPE,AAOI,2021-12-09,2022-01-10,-20.87156448575055,21,trail,0.679116515445588,additional
RPE,AAOI,2022-01-25,2022-02-24,-5.981770211112158,21,signal,10.075563074715642,v5
RPE,AAOI,2022-03-09,2022-04-07,-15.777162137502055,21,signal,-1.587300085546861,additional
RPE,AAOI,2022-05-04,2022-05-10,-19.002816766587948,4,signal,3.260866466677248,additional
RPE,AAOI,2022-06-23,2022-07-01,-21.076455494660173,6,trail,0.7653053777012309,additional
RPE,AAOI,2022-10-19,2022-11-01,-3.946665895777224,9,signal,-1.3651863802616737,additional
RPE,AAOI,2022-11-16,2022-12-28,-20.593829969853527,28,signal,0.8695644061371466,additional
RPE,AAOI,2023-01-13,2023-01-20,-1.9132048599326712,4,signal,4.721035927736872,v5
RPE,AAOI,2023-03-01,2023-03-28,-36.58910604415202,19,signal,1.805052442619881,additional
RPE,AAOI,2023-03-29,2023-04-26,10.218788058805828,19,signal,26.37362011157598,v5
RPE,AAOI,2023-05-09,2023-06-22,164.72400659945325,30,signal,193.78530312430712,v5
RPE,AAOI,2023-08-03,2023-08-28,70.0394863093742,17,signal,102.88334613440058,additional
RPE,AAOI,2023-09-27,2023-10-05,-9.493027383666941,6,signal,14.068829222897339,additional
RPE,AAOI,2023-11-01,2023-12-01,77.646869666528,21,signal,101.07962112487753,additional
RPE,AAOI,2024-01-10,2024-01-18,-21.36004939153252,5,trail,-2.3508157234848115,additional
RPE,AAOI,2024-02-05,2024-02-26,-25.980275879350167,14,trail,18.38351551048225,additional
RPE,AAOI,2024-03-21,2024-04-11,-19.199647014498012,14,trail,2.5429545065895454,additional
RPE,AAOI,2024-04-17,2024-05-10,-15.45174383804805,17,signal,0.6644511956771071,v5
RPE,AAOI,2024-07-09,2024-07-22,15.53329402685726,9,signal,39.882356980267694,additional
RPE,AAOI,2024-08-16,2024-08-26,13.484272606347947,7,terminal,14.775413644960134,additional
