symbol,date,OPEN,CLOSE,MID,B_ALL_RAW,JF_RAW,B_SETUP,B_ENTRY_SIGNAL,B_SETUP_EXPIRED,B_SIGNAL,ICON_JUEFAN,S_SIGNAL,raw_b_count20,raw_b_suppressed,no_raw_buy,pending_setup_date,resolved_setup_date,resolved_setup_status,pending_setup_age,pending_B_BASE_BULL,pending_B_STAGE_COMPONENT,pending_B_BEAR_RECOVER,pending_B_CRASH_RECOVER,resolved_B_BASE_BULL,resolved_B_STAGE_COMPONENT,resolved_B_BEAR_RECOVER,resolved_B_CRASH_RECOVER,raw_B_BASE_BULL,raw_B_STAGE_COMPONENT,raw_B_BEAR_RECOVER,raw_B_CRASH_RECOVER,position,flat_origin,flat_since,flat_bar,held_trade_id,entry_today,exit_today,terminal_today,pending_buy,source_trusted,event_type,raw_b_state,reference_open_date,outcome_date,actual_entry_date,actual_entry_kind,reference_open,ret20_pct,mfe20_pct,mae20_pct,outcome_complete,win,interference,next_entry_observed,drives_entry,B_BASE_BULL,B_STAGE_COMPONENT,B_BEAR_RECOVER,B_CRASH_RECOVER
YINN,2022-04-04,110.0,113.0,94.93000068664551,True,False,False,False,False,False,False,False,4,True,False,,,,,False,False,False,False,False,False,False,False,False,False,False,True,held,,,,YINN:2022-03-16,False,False,False,False,False,raw_b,suppressed,2022-04-05,2022-05-03,,,111.4000015258789,-23.69838524620309,0.17953047172600822,-42.90844021277107,True,False,True,False,False,False,False,False,True
YINN,2022-05-03,85.0,85.0,82.36000061035156,True,False,True,False,False,False,False,False,1,False,False,2022-05-03,,,0,False,False,True,False,False,False,False,False,False,False,True,False,flat,trail,2022-04-12,15,,False,False,False,False,False,raw_b,accepted,2022-05-04,2022-06-01,,,79.5999984741211,1.8969876446937262,10.75377556793702,-27.889443936936342,True,True,False,False,False,False,False,True,False
YINN,2022-08-11,66.61000061035156,66.83000183105469,72.55550003051758,False,True,False,False,False,False,True,False,0,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2022-04-12,84,,False,False,False,True,False,raw_jf,,2022-08-12,2022-09-09,2022-08-12,JF,64.45999908447266,-5.646911947482868,20.38473406186201,-14.272418389089891,True,False,True,True,False,False,False,False,False
YINN,2022-08-11,66.61000061035156,66.83000183105469,72.55550003051758,False,True,False,False,False,False,True,False,0,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2022-04-12,84,,False,False,False,True,False,tradable_jf,,2022-08-12,2022-09-09,2022-08-12,JF,64.45999908447266,-5.646911947482868,20.38473406186201,-14.272418389089891,True,False,True,True,True,False,False,False,False
YINN,2022-08-12,64.45999908447266,67.87999725341797,72.21800003051757,False,True,False,False,False,False,False,False,0,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,held,,,,YINN:2022-08-12,True,False,False,False,False,raw_jf,,2022-08-15,2022-09-12,,,65.55000305175781,-3.6155646624618676,18.382905966989348,-15.6979469888044,True,False,True,False,False,False,False,False,False
YINN,2022-08-25,68.23999786376953,72.1500015258789,65.59100036621093,True,True,True,False,False,False,False,False,1,False,False,2022-08-25,,,0,False,False,True,False,False,False,False,False,False,False,True,False,held,,,,YINN:2022-08-12,False,False,False,False,False,raw_b,accepted,2022-08-26,2022-09-23,,,77.5999984741211,-42.28092552029571,0.0,-43.6984542708732,True,False,True,False,False,False,False,True,False
YINN,2022-08-25,68.23999786376953,72.1500015258789,65.59100036621093,True,True,True,False,False,False,False,False,1,False,False,2022-08-25,,,0,False,False,True,False,False,False,False,False,False,False,True,False,held,,,,YINN:2022-08-12,False,False,False,False,False,raw_jf,,2022-08-26,2022-09-23,,,77.5999984741211,-42.28092552029571,0.0,-43.6984542708732,True,False,True,False,False,False,False,False,False
YINN,2022-10-04,43.95000076293945,46.2599983215332,50.22850017547607,True,False,True,False,False,False,False,False,1,False,False,2022-10-04,,,0,False,False,False,True,False,False,False,False,False,False,False,True,flat,trail,2022-09-07,20,,False,False,False,False,False,raw_b,accepted,2022-10-05,2022-11-01,,,46.72999954223633,-51.93665888189778,2.974533283254366,-57.92852548683921,True,False,True,False,False,False,False,False,True
YINN,2022-10-13,31.65999984741211,34.189998626708984,43.999999809265134,False,True,False,False,False,False,True,False,1,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2022-09-07,27,,False,False,False,True,False,raw_jf,,2022-10-14,2022-11-10,2022-10-14,JF,35.619998931884766,-15.272315524522496,4.070749035428811,-44.806287375225814,True,False,True,True,False,False,False,False,False
YINN,2022-10-13,31.65999984741211,34.189998626708984,43.999999809265134,False,True,False,False,False,False,True,False,1,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2022-09-07,27,,False,False,False,True,False,tradable_jf,,2022-10-14,2022-11-10,2022-10-14,JF,35.619998931884766,-15.272315524522496,4.070749035428811,-44.806287375225814,True,False,True,True,True,False,False,False,False
YINN,2022-10-26,23.290000915527344,25.809999465942383,35.813499450683594,False,True,False,False,False,False,False,False,1,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2022-10-25,2,,False,False,False,False,False,raw_jf,,2022-10-27,2022-11-23,,,24.200000762939453,44.38015506271,69.71073719022334,-18.38843232498698,True,True,False,False,False,False,False,False,False
YINN,2022-11-04,28.549999237060547,28.760000228881836,28.680999565124512,True,False,True,False,False,False,False,False,1,False,False,2022-11-04,,,0,False,False,True,True,False,False,False,False,False,False,True,True,flat,trail,2022-10-25,9,,False,False,False,False,False,raw_b,accepted,2022-11-07,2022-12-05,,,30.010000228881836,53.315554717166755,62.61245872999055,-14.895032586679335,True,True,False,False,False,False,False,True,True
YINN,2022-11-07,30.010000228881836,29.18000030517578,28.192499542236327,True,False,False,True,False,True,False,False,2,True,False,,2022-11-04,confirmed,,False,False,False,False,False,False,True,True,False,False,False,True,flat,trail,2022-10-25,10,,False,False,False,True,False,raw_b,suppressed,2022-11-08,2022-12-06,2022-11-08,B,28.59000015258789,67.05140981683448,71.35362510318963,-10.66806303176766,True,True,False,True,False,False,False,False,True
YINN,2022-11-07,30.010000228881836,29.18000030517578,28.192499542236327,True,False,False,True,False,True,False,False,2,True,False,,2022-11-04,confirmed,,False,False,False,False,False,False,True,True,False,False,False,True,flat,trail,2022-10-25,10,,False,False,False,True,False,confirmed_b,,2022-11-08,2022-12-06,2022-11-08,B,28.59000015258789,67.05140981683448,71.35362510318963,-10.66806303176766,True,True,False,True,True,False,False,True,True
YINN,2022-11-10,29.420000076293945,30.18000030517578,27.187499713897704,True,False,False,False,False,False,False,False,3,True,False,,,,,False,False,False,False,False,False,False,False,False,False,True,False,held,,,,YINN:2022-11-08,False,False,False,False,False,raw_b,suppressed,2022-11-11,2022-12-09,,,33.689998626708984,43.36598755088386,50.905319753508714,-3.76966610131243,True,True,False,False,False,False,False,True,False
YINN,2022-11-11,33.689998626708984,34.2400016784668,27.261999797821044,True,False,False,False,False,False,False,False,4,True,False,,,,,False,False,False,False,False,False,False,False,False,False,False,True,held,,,,YINN:2022-11-08,False,False,False,False,False,raw_b,suppressed,2022-11-14,2022-12-12,,,35.150001525878906,32.48932481706275,44.63726300312489,-7.766723295655198,True,True,False,False,False,False,False,False,True
YINN,2022-11-15,40.2400016784668,40.11000061035156,27.482999897003175,True,False,False,False,False,False,False,False,5,True,False,,,,,False,False,False,False,False,False,False,False,False,False,False,True,held,,,,YINN:2022-11-08,False,False,False,False,False,raw_b,suppressed,2022-11-16,2022-12-14,,,39.0099983215332,25.76263389944904,33.01717924198315,-16.893105450225733,True,True,False,False,False,False,False,False,True
YINN,2022-12-29,47.880001068115234,49.75,46.51200008392334,True,False,True,False,False,False,False,False,1,False,False,2022-12-29,,,0,False,False,True,False,False,False,False,False,False,False,True,False,flat,S,2022-12-08,15,,False,False,False,False,False,raw_b,accepted,2022-12-30,2023-01-30,,,47.40999984741211,36.2581706012119,55.13605418366725,-3.2693508585724063,True,True,False,False,False,False,False,True,False
YINN,2023-01-03,49.849998474121094,51.0099983215332,46.90200004577637,True,False,False,True,False,True,False,False,2,True,False,,2022-12-29,confirmed,,False,False,False,False,False,False,True,False,False,False,True,False,flat,S,2022-12-08,17,,False,False,False,True,False,raw_b,suppressed,2023-01-04,2023-02-01,2023-01-04,B,56.5,19.681420790410662,30.17699655178374,-1.4159278532045128,True,True,False,True,False,False,False,True,False
YINN,2023-01-03,49.849998474121094,51.0099983215332,46.90200004577637,True,False,False,True,False,True,False,False,2,True,False,,2022-12-29,confirmed,,False,False,False,False,False,False,True,False,False,False,True,False,flat,S,2022-12-08,17,,False,False,False,True,False,confirmed_b,,2023-01-04,2023-02-01,2023-01-04,B,56.5,19.681420790410662,30.17699655178374,-1.4159278532045128,True,True,False,True,True,False,False,True,False
YINN,2023-06-06,35.369998931884766,37.72999954223633,37.17149982452393,True,False,True,False,False,False,False,False,1,False,False,2023-06-06,,,0,False,False,True,False,False,False,False,False,False,False,True,False,flat,trail,2023-02-07,83,,False,False,False,False,False,raw_b,accepted,2023-06-07,2023-07-06,,,37.189998626708984,-14.170472559873259,17.04759447889479,-15.272919084616221,True,False,True,False,False,False,False,True,False
YINN,2023-06-08,37.09000015258789,37.630001068115234,36.82099990844726,True,False,False,False,False,False,False,False,2,True,False,2023-06-06,,,2,False,False,True,False,False,False,False,False,False,False,True,False,flat,trail,2023-02-07,85,,False,False,False,False,False,raw_b,suppressed,2023-06-09,2023-07-10,,,38.099998474121094,-11.259835361263859,14.25196987570494,-17.296584013554295,True,False,True,False,False,False,False,True,False
YINN,2023-06-13,38.75,38.70000076293945,36.36149997711182,False,False,False,True,False,True,False,False,2,False,True,,2023-06-06,confirmed,,False,False,False,False,False,False,True,False,False,False,False,False,flat,trail,2023-02-07,88,,False,False,False,True,False,confirmed_b,,2023-06-14,2023-07-13,2023-06-14,B,38.65999984741211,3.724776596980184,12.59699676954542,-18.494567115237302,True,True,False,True,True,False,False,True,False
YINN,2023-10-10,28.8700008392334,29.799999237060547,29.096499919891357,True,False,True,False,False,False,False,False,1,False,False,2023-10-10,,,0,False,False,True,False,False,False,False,False,False,False,True,False,flat,S,2023-06-21,78,,False,False,False,False,False,raw_b,accepted,2023-10-11,2023-11-07,,,30.729999542236328,-10.901400687837226,1.431827336843483,-24.015617542145705,True,False,True,False,False,False,False,True,False
YINN,2023-10-11,30.729999542236328,30.68000030517578,29.066999912261963,False,False,False,True,False,True,False,False,1,False,True,,2023-10-10,confirmed,,False,False,False,False,False,False,True,False,False,False,False,False,flat,S,2023-06-21,79,,False,False,False,True,False,confirmed_b,,2023-10-12,2023-11-08,2023-10-12,B,31.0,-13.677418616510206,0.35484067855342527,-24.677418124291208,True,False,True,True,True,False,False,True,False
YINN,2023-11-03,26.88999938964844,27.440000534057617,26.804500102996826,True,False,False,False,False,False,False,False,2,True,False,,,,,False,False,False,False,False,False,False,False,False,False,False,True,held,,,,YINN:2023-10-12,False,False,False,False,False,raw_b,suppressed,2023-11-06,2023-12-04,,,28.260000228881836,-25.477709499736743,8.669493403212748,-25.86694765299943,True,False,True,False,False,False,False,False,True
YINN,2023-11-14,27.049999237060547,28.030000686645508,26.012500190734862,True,False,False,False,False,False,False,False,2,True,False,,,,,False,False,False,False,False,False,False,False,False,False,False,True,held,,,,YINN:2023-10-12,False,False,False,False,False,raw_b,suppressed,2023-11-15,2023-12-13,,,29.3700008392334,-32.72046420071671,4.56247261474112,-36.84031764724753,True,False,True,False,False,False,False,False,True
YINN,2023-12-28,20.290000915527344,20.540000915527344,20.17849988937378,True,False,True,False,False,False,False,False,1,False,False,2023-12-28,,,0,False,False,False,True,False,False,False,False,False,False,False,True,flat,trail,2023-11-30,20,,False,False,False,False,False,raw_b,accepted,2023-12-29,2024-01-29,,,20.510000228881836,-21.01413660577689,2.9254040700829043,-34.66601916629616,True,False,True,False,False,False,False,False,True
YINN,2023-12-29,20.510000228881836,20.940000534057617,20.05699987411499,True,False,False,True,False,True,False,False,2,True,False,,2023-12-28,confirmed,,False,False,False,False,False,False,False,True,False,False,False,True,flat,trail,2023-11-30,21,,False,False,False,True,False,raw_b,suppressed,2024-01-02,2024-01-30,2024-01-02,B,19.420000076293945,-20.700311235687895,3.08960030439005,-30.99897236927567,True,False,True,True,False,False,False,False,True
YINN,2023-12-29,20.510000228881836,20.940000534057617,20.05699987411499,True,False,False,True,False,True,False,False,2,True,False,,2023-12-28,confirmed,,False,False,False,False,False,False,False,True,False,False,False,True,flat,trail,2023-11-30,21,,False,False,False,True,False,confirmed_b,,2024-01-02,2024-01-30,2024-01-02,B,19.420000076293945,-20.700311235687895,3.08960030439005,-30.99897236927567,True,False,True,True,True,False,False,False,True
YINN,2024-01-23,15.390000343322754,15.880000114440918,17.66850004196167,True,False,False,False,False,False,False,False,3,True,False,,,,,False,False,False,False,False,False,False,False,False,False,False,True,flat,trail,2024-01-17,5,,False,False,False,False,False,raw_b,suppressed,2024-01-24,2024-02-21,,,17.75,4.2816914303202,6.422531772667273,-20.507044187733825,True,True,False,False,False,False,False,False,True
YINN,2024-01-24,17.75,17.260000228881836,17.598000049591064,True,False,False,False,False,False,False,False,4,True,False,,,,,False,False,False,False,False,False,False,False,False,False,False,True,flat,trail,2024-01-17,6,,False,False,False,False,False,raw_b,suppressed,2024-01-25,2024-02-22,,,17.780000686645508,8.942632683822872,9.561298031150711,-20.641174849474474,True,True,False,False,False,False,False,False,True
YINN,2024-02-06,16.93000030517578,17.81999969482422,16.027500104904174,True,False,False,False,False,False,False,False,3,True,False,,,,,False,False,False,False,False,False,False,False,False,False,False,True,flat,trail,2024-01-17,15,,False,False,False,False,False,raw_b,suppressed,2024-02-07,2024-03-06,,,16.530000686645508,9.921351007404278,23.10949507649067,-8.77193407566461,True,True,False,False,False,False,False,False,True
YINN,2024-08-05,18.510000228881836,19.600000381469727,22.069000053405762,False,True,False,False,False,False,True,False,0,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2024-01-17,139,,False,False,False,True,False,raw_jf,,2024-08-06,,2024-08-06,JF,18.6299991607666,,,,False,,,True,False,False,False,False,False
YINN,2024-08-05,18.510000228881836,19.600000381469727,22.069000053405762,False,True,False,False,False,False,True,False,0,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2024-01-17,139,,False,False,False,True,False,tradable_jf,,2024-08-06,,2024-08-06,JF,18.6299991607666,,,,False,,,True,True,False,False,False,False
YINN,2024-08-13,21.059999465942383,21.270000457763672,20.88450002670288,True,False,True,False,False,False,False,False,1,False,False,2024-08-13,,,0,False,False,True,False,False,False,False,False,False,False,True,False,held,,,,YINN:2024-08-06,False,False,False,False,False,raw_b,accepted,2024-08-14,,,,20.799999237060547,,,,False,,,False,False,False,False,True,False
YINN,2024-08-15,20.75,21.239999771118164,20.697500038146973,True,False,False,False,False,False,False,False,2,True,False,2024-08-13,,,2,False,False,True,False,False,False,False,False,False,False,True,False,held,,,,YINN:2024-08-06,False,False,False,False,False,raw_b,suppressed,2024-08-16,,,,21.920000076293945,,,,False,,,False,False,False,False,True,False
YINN,2024-08-16,21.920000076293945,22.540000915527344,20.742000102996826,False,False,False,True,False,True,False,False,2,False,True,,2024-08-13,confirmed,,False,False,False,False,False,False,True,False,False,False,False,False,held,,,,YINN:2024-08-06,False,False,False,False,False,confirmed_b,,2024-08-19,,,,22.920000076293945,,,,False,,,False,False,False,False,True,False
SNOW,2021-12-02,350.0,360.2799987792969,368.13050079345703,True,False,True,False,False,False,False,False,1,False,False,2021-12-02,,,0,True,False,False,False,False,False,False,False,True,False,False,False,flat,initial,2021-08-27,68,,False,False,False,False,True,raw_b,accepted,2021-12-03,2021-12-31,,,358.19000244140625,-5.427287838550521,5.323992069638583,-12.895391308126236,True,False,True,False,False,True,False,False,False
SNOW,2021-12-08,362.4500122070313,370.2799987792969,365.69449920654296,False,False,False,True,False,True,False,False,1,False,True,,2021-12-02,confirmed,,False,False,False,False,True,False,False,False,False,False,False,False,flat,initial,2021-08-27,72,,False,False,False,True,True,confirmed_b,,2021-12-09,2022-01-06,2021-12-09,B,370.0,-19.705406395164694,1.962164801520272,-22.702702702702705,True,False,True,True,True,True,False,False,False
SNOW,2022-01-24,260.2099914550781,277.5,307.1999984741211,False,True,False,False,False,False,True,False,0,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2022-01-06,12,,False,False,False,True,True,raw_jf,,2022-01-25,2022-02-22,2022-01-25,JF,275.2699890136719,-2.7209614317974196,19.697025968933414,-15.417585961580915,True,False,True,True,False,False,False,False,False
SNOW,2022-01-24,260.2099914550781,277.5,307.1999984741211,False,True,False,False,False,False,True,False,0,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2022-01-06,12,,False,False,False,True,True,tradable_jf,,2022-01-25,2022-02-22,2022-01-25,JF,275.2699890136719,-2.7209614317974196,19.697025968933414,-15.417585961580915,True,False,True,True,True,False,False,False,False
SNOW,2022-02-01,281.79998779296875,283.760009765625,283.532999420166,True,False,True,False,False,False,False,False,1,False,False,2022-02-01,,,0,False,False,True,False,False,False,False,False,False,False,True,False,held,,,,SNOW:2022-01-25,False,False,False,False,True,raw_b,accepted,2022-02-02,2022-03-02,,,282.55999755859375,-6.324318824883147,16.60885938606702,-15.026894047970584,True,False,True,False,False,False,False,True,False
SNOW,2022-02-07,291.0,293.19000244140625,277.74700088500975,False,False,False,True,False,True,False,False,1,False,True,,2022-02-01,confirmed,,False,False,False,False,False,False,True,False,False,False,False,False,held,,,,SNOW:2022-01-25,False,False,False,False,True,confirmed_b,,2022-02-08,2022-03-08,,,287.20001220703125,-33.28342880701989,14.724922085608604,-36.371867087027155,True,False,True,False,False,False,False,True,False
SNOW,2022-02-09,304.8999938964844,307.94000244140625,277.6195014953613,True,False,False,False,False,False,False,False,2,True,False,,,,,False,False,False,False,False,False,False,False,False,True,False,False,held,,,,SNOW:2022-01-25,False,False,False,False,True,raw_b,suppressed,2022-02-10,2022-03-10,,,300.20001220703125,-34.093938021871416,9.756821064732035,-39.127249146432916,True,False,True,False,False,False,True,False,False
SNOW,2022-03-16,177.02000427246094,197.83999633789065,232.8735008239746,False,True,False,False,False,False,True,False,0,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,S,2022-02-14,22,,False,False,False,True,True,raw_jf,,2022-03-17,2022-04-13,2022-03-17,JF,195.0,9.953848031850953,26.420515011518454,-2.020514072516022,True,True,False,True,False,False,False,False,False
SNOW,2022-03-16,177.02000427246094,197.83999633789065,232.8735008239746,False,True,False,False,False,False,True,False,0,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,S,2022-02-14,22,,False,False,False,True,True,tradable_jf,,2022-03-17,2022-04-13,2022-03-17,JF,195.0,9.953848031850953,26.420515011518454,-2.020514072516022,True,True,False,True,True,False,False,False,False
SNOW,2022-03-17,195.0,208.8500061035156,228.08100051879882,True,True,True,False,False,False,False,False,1,False,False,2022-03-17,,,0,False,False,False,True,False,False,False,False,False,False,False,True,held,,,,SNOW:2022-03-17,True,False,False,False,True,raw_b,accepted,2022-03-18,2022-04-14,,,212.0800018310547,-6.341944941586997,16.23915604680237,-6.374954807493416,True,False,False,False,False,False,False,False,True
SNOW,2022-03-17,195.0,208.8500061035156,228.08100051879882,True,True,True,False,False,False,False,False,1,False,False,2022-03-17,,,0,False,False,False,True,False,False,False,False,False,False,False,True,held,,,,SNOW:2022-03-17,True,False,False,False,True,raw_jf,,2022-03-18,2022-04-14,,,212.0800018310547,-6.341944941586997,16.23915604680237,-6.374954807493416,True,False,False,False,False,False,False,False,False
SNOW,2022-03-18,212.0800018310547,222.8500061035156,224.90950088500978,True,False,False,False,False,False,False,False,2,True,False,2022-03-17,,,1,False,False,False,True,False,False,False,False,False,False,False,True,held,,,,SNOW:2022-03-17,False,False,False,False,True,raw_b,suppressed,2022-03-21,2022-04-18,,,217.7599945068359,-11.65043890391495,13.207205405546718,-12.803081524300918,True,False,True,False,False,False,False,False,True
SNOW,2022-03-22,212.7899932861328,224.9600067138672,219.72850189208984,True,False,False,True,False,True,False,False,3,True,False,,2022-03-17,confirmed,,False,False,False,False,False,False,False,True,False,False,True,False,held,,,,SNOW:2022-03-17,False,False,False,False,True,raw_b,suppressed,2022-03-23,2022-04-20,,,221.17999267578125,-15.914638807245307,11.456737695902097,-16.181388222847037,True,False,True,False,False,False,False,True,False
SNOW,2022-03-22,212.7899932861328,224.9600067138672,219.72850189208984,True,False,False,True,False,True,False,False,3,True,False,,2022-03-17,confirmed,,False,False,False,False,False,False,False,True,False,False,True,False,held,,,,SNOW:2022-03-17,False,False,False,False,True,confirmed_b,,2022-03-23,2022-04-20,,,221.17999267578125,-15.914638807245307,11.456737695902097,-16.181388222847037,True,False,True,False,False,False,False,False,True
SNOW,2022-03-28,220.0,235.88999938964844,212.1250015258789,True,False,False,False,False,False,False,False,4,True,False,,,,,False,False,False,False,False,False,False,False,False,False,False,True,held,,,,SNOW:2022-03-17,False,False,False,False,True,raw_b,suppressed,2022-03-29,2022-04-26,,,240.0,-25.516668955485024,2.7166684468587388,-28.016668955485024,True,False,True,False,False,False,False,False,True
SNOW,2022-03-29,240.0,239.6699981689453,210.94900131225586,True,False,False,False,False,False,False,False,5,True,False,,,,,False,False,False,False,False,False,False,False,False,False,False,True,held,,,,SNOW:2022-03-17,False,False,False,False,True,raw_b,suppressed,2022-03-30,2022-04-27,,,236.0099945068359,-25.87178466157083,3.5506991559079104,-26.799712500382256,True,False,True,False,False,False,False,False,True
SNOW,2022-05-26,117.02999877929688,126.8000030517578,149.82000045776368,False,True,False,False,False,False,True,False,0,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2022-04-19,28,,False,False,False,True,True,raw_jf,,2022-05-27,2022-06-27,2022-05-27,JF,127.9000015258789,15.832675628630199,18.999214333431013,-13.788117221141905,True,True,False,True,False,False,False,False,False
SNOW,2022-05-26,117.02999877929688,126.8000030517578,149.82000045776368,False,True,False,False,False,False,True,False,0,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,trail,2022-04-19,28,,False,False,False,True,True,tradable_jf,,2022-05-27,2022-06-27,2022-05-27,JF,127.9000015258789,15.832675628630199,18.999214333431013,-13.788117221141905,True,True,False,True,True,False,False,False,False
SNOW,2022-06-02,126.80999755859376,138.24000549316406,140.33650131225585,True,False,True,False,False,False,False,False,1,False,False,2022-06-02,,,0,False,False,False,True,False,False,False,False,False,False,False,True,held,,,,SNOW:2022-05-27,False,False,False,False,True,raw_b,accepted,2022-06-03,2022-07-01,,,134.97999572753906,7.075124725173909,14.550303757078442,-18.310117884266752,True,True,False,False,False,False,False,False,True
SNOW,2022-11-10,140.10000610351562,145.3800048828125,157.51700096130372,False,True,False,False,False,False,True,False,0,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,S,2022-08-10,66,,False,False,False,True,True,raw_jf,,2022-11-11,2022-12-09,2022-11-11,JF,146.63999938964844,-1.4388984036646901,14.566285255903644,-10.004090445993885,True,False,True,True,False,False,False,False,False
SNOW,2022-11-10,140.10000610351562,145.3800048828125,157.51700096130372,False,True,False,False,False,False,True,False,0,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,S,2022-08-10,66,,False,False,False,True,True,tradable_jf,,2022-11-11,2022-12-09,2022-11-11,JF,146.63999938964844,-1.4388984036646901,14.566285255903644,-10.004090445993885,True,False,True,True,True,False,False,False,False
SNOW,2022-11-11,146.63999938964844,159.41000366210938,157.86850090026854,True,False,True,False,False,False,False,False,1,False,False,2022-11-11,,,0,False,False,True,False,False,False,False,False,False,False,True,False,held,,,,SNOW:2022-11-11,True,False,False,False,True,raw_b,accepted,2022-11-14,2022-12-12,,,157.3300018310547,-4.099661141025324,6.781922103072913,-16.11898577207406,True,False,True,False,False,False,False,True,False
SNOW,2022-11-15,165.58999633789062,163.49000549316406,156.89950141906738,False,False,False,True,False,True,False,False,1,False,True,,2022-11-11,confirmed,,False,False,False,False,False,False,True,False,False,False,False,False,held,,,,SNOW:2022-11-11,False,False,False,False,True,confirmed_b,,2022-11-16,2022-12-14,,,159.6300048828125,-6.533864320950933,1.9231923645453897,-17.32757176974036,True,False,True,False,False,False,False,True,False
SNOW,2022-12-12,144.17999267578125,150.8800048828125,145.86999969482423,True,False,True,False,False,False,False,False,1,False,False,2022-12-12,,,0,False,False,True,False,False,False,False,False,False,False,True,False,held,,,,SNOW:2022-11-11,False,False,False,False,True,raw_b,accepted,2022-12-13,2023-01-11,,,160.0,-12.681245803833008,1.6874980926513627,-25.4562520980835,True,False,True,False,False,False,False,True,False
SNOW,2023-01-11,138.1999969482422,139.7100067138672,138.77699966430663,True,False,True,False,False,False,False,False,1,False,False,2023-01-11,,,0,False,False,True,False,False,False,False,False,False,False,True,False,flat,trail,2023-01-05,5,,False,False,False,False,True,raw_b,accepted,2023-01-12,2023-02-09,,,140.38999938964844,15.877194517443915,27.28826677480456,-4.309425940637124,True,True,False,False,False,False,False,True,False
SNOW,2023-01-12,140.38999938964844,142.13999938964844,138.35499954223633,False,False,False,True,False,True,False,False,1,False,True,,2023-01-11,confirmed,,False,False,False,False,False,False,True,False,False,False,False,False,flat,trail,2023-01-05,6,,False,False,False,True,True,confirmed_b,,2023-01-13,2023-02-10,2023-01-13,B,139.3000030517578,12.943286708039569,28.28427353432652,-3.5606651867941874,True,True,False,True,True,False,False,True,False
SNOW,2023-08-30,152.99000549316406,155.33999633789062,153.95850143432617,True,False,True,False,False,False,False,False,1,False,False,2023-08-30,,,0,False,True,False,False,False,False,False,False,False,True,False,False,flat,S,2023-02-06,143,,False,False,False,False,True,raw_b,accepted,2023-08-31,2023-09-28,,,156.0,-3.1282082582131387,10.480773143279244,-9.108978662735378,True,False,True,False,False,False,True,False,False
SNOW,2023-08-31,156.0,156.85000610351562,153.74850158691407,False,False,False,True,False,True,False,False,1,False,True,,2023-08-30,confirmed,,False,False,False,False,False,True,False,False,False,False,False,False,flat,S,2023-02-06,144,,False,False,False,True,True,confirmed_b,,2023-09-01,2023-09-29,2023-09-01,B,158.10000610351562,-3.3712850254824622,9.013282384486331,-10.31626324334477,True,False,True,True,True,False,True,False,False
SNOW,2024-06-26,123.68000030517578,129.1300048828125,131.31299934387206,True,False,True,False,False,False,False,False,1,False,False,2024-06-26,,,0,False,False,False,True,False,False,False,False,False,False,False,True,flat,S,2024-01-05,119,,False,False,False,False,True,raw_b,accepted,2024-06-27,2024-07-25,,,129.1300048828125,0.35622352488531295,13.420584818208535,-2.8111242511814294,True,True,False,False,False,False,False,False,True
SNOW,2024-06-27,129.1300048828125,133.9199981689453,130.59949913024903,True,False,False,True,False,True,False,False,2,True,False,,2024-06-26,confirmed,,False,False,False,False,False,False,False,True,False,False,False,True,flat,S,2024-01-05,120,,False,False,False,True,True,raw_b,suppressed,2024-06-28,2024-07-26,2024-06-28,B,133.5500030517578,-3.4069658912657896,9.666793985100885,-6.027707126774084,True,False,False,True,False,False,False,False,True
SNOW,2024-06-27,129.1300048828125,133.9199981689453,130.59949913024903,True,False,False,True,False,True,False,False,2,True,False,,2024-06-26,confirmed,,False,False,False,False,False,False,False,True,False,False,False,True,flat,S,2024-01-05,120,,False,False,False,True,True,confirmed_b,,2024-06-28,2024-07-26,2024-06-28,B,133.5500030517578,-3.4069658912657896,9.666793985100885,-6.027707126774084,True,False,False,True,True,False,False,False,True
TSLA,2022-02-24,233.4633331298828,266.92333984375,293.8446640014648,False,True,False,False,False,False,True,False,0,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,flat,initial,2021-08-27,125,,False,False,False,True,True,raw_jf,,2022-02-25,2022-03-24,2022-02-25,JF,269.74334716796875,25.294407141119702,28.60372555563726,-6.57291872903455,True,True,False,True,False,False,False,False,False
