case,rule,symbol,entry_date,exit_date,return_pct,hold_days,exit_reason,peak_close_pct,entry_origin,entry_profit_enabled,entry_stop_pct,entry_limit
cost025,P-confirm5-v5profit50,SNOW,2022-05-27,2022-07-25,9.691852678839098,38,profit_lock,24.84752992240744,v5,True,,
cost025,P-confirm5-v5profit50,SNOW,2022-11-11,2023-01-05,-12.265199333736454,36,trail,11.490729796542198,v5,True,,
cost025,P-confirm5-v5profit50,SNOW,2023-01-13,2023-02-06,14.100718132559242,15,signal,27.81765911778349,v5,True,,
cost025,P-confirm5-v5profit50,SNOW,2023-06-05,2023-07-05,-0.9577975268627803,20,max_hold,8.6286322618766,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,SNOW,2023-07-19,2023-07-21,-7.334666477237417,2,hard_stop,-3.3409796944217973,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,SNOW,2023-09-01,2024-01-05,16.159584921141736,86,signal,27.280194787458868,v5,True,,
cost025,P-confirm5-v5profit50,SNOW,2024-01-11,2024-01-17,-7.207671613743716,3,hard_stop,-1.7971897017573069,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,SNOW,2024-06-28,2024-08-06,-14.588159276575151,26,trail,7.090977914117302,v5,True,,
cost025,P-confirm5-v5profit50,SNOW,2025-10-02,2025-10-30,11.605827146246096,20,max_hold,14.765962641289887,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,SNOW,2026-01-07,2026-02-04,-27.266742692727284,19,trail,-0.21367521367521292,v5,True,,
cost025,P-confirm5-v5profit50,SNOW,2026-02-26,2026-04-10,-26.113367960767707,30,trail,2.4658113854987285,v5,True,,
cost025,P-confirm5-v5profit50,SNOW,2026-04-14,2026-08-27,140.2542076524113,95,terminal,147.52751087958353,v5,True,,
cost025,P-confirm5-v5profit50,TSLA,2021-08-31,2021-09-29,5.853458034202275,20,max_hold,7.96180939432245,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,TSLA,2021-11-22,2021-11-29,-5.750349342147598,4,hard_stop,-0.46974800923427207,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,TSLA,2022-02-25,2022-04-12,22.66697583487014,32,profit_lock,41.5481363736643,v5,True,,
cost025,P-confirm5-v5profit50,TSLA,2022-12-05,2022-12-21,-26.813679558486637,12,trail,-3.6898254872679614,v5,True,,
cost025,P-confirm5-v5profit50,TSLA,2023-01-18,2023-02-13,41.658697101313315,18,signal,51.81605962995424,v5,True,,
cost025,P-confirm5-v5profit50,TSLA,2024-04-30,2024-07-12,25.479988312975554,50,signal,40.79581547816411,v5,True,,
cost025,P-confirm5-v5profit50,TSLA,2024-10-28,2024-12-19,66.52719596608483,37,signal,77.7259205005787,v5,True,,
cost025,P-confirm5-v5profit50,TSLA,2025-03-13,2025-04-09,-9.898862555013533,19,trail,16.124615716878353,v5,True,,
cost025,P-confirm5-v5profit50,TSLA,2025-09-08,2025-10-06,23.660327817841843,20,max_hold,29.556725828175658,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,TSLA,2025-10-20,2025-11-14,-13.404621520441218,19,hard_stop,5.519634187828282,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,TSLA,2026-02-12,2026-06-08,-8.354444599344168,79,signal,3.478968544127814,v5,True,,
cost025,P-confirm5-v5profit50,MRNA,2022-01-11,2022-01-20,-22.95745612688822,6,trail,-1.3761064647573318,v5,True,,
cost025,P-confirm5-v5profit50,MRNA,2022-02-16,2022-03-28,12.812760271309198,27,profit_lock,26.4869309015193,v5,True,,
cost025,P-confirm5-v5profit50,MRNA,2022-12-09,2022-12-13,0.7537960186004833,2,hard_stop,-4.1351318359375,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,MRNA,2023-01-17,2023-02-01,-7.486849098755322,11,hard_stop,4.8564356648717055,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,MRNA,2023-08-18,2023-10-17,-15.081528945816158,41,trail,10.122758325063375,v5,True,,
cost025,P-confirm5-v5profit50,MRNA,2023-11-03,2024-02-09,27.095072871342474,66,profit_lock,57.94227421730067,v5,True,,
cost025,P-confirm5-v5profit50,MRNA,2024-11-19,2025-01-10,9.4008000338071,34,profit_lock,22.200792440946238,v5,True,,
cost025,P-confirm5-v5profit50,MRNA,2025-01-14,2025-02-03,8.162692037305487,13,profit_lock,27.852053131839185,v5,True,,
cost025,P-confirm5-v5profit50,MRNA,2025-02-18,2025-04-01,-13.595519536026025,30,trail,8.804840891339527,v5,True,,
cost025,P-confirm5-v5profit50,MRNA,2025-04-29,2025-08-01,-0.11898104335752446,65,profit_lock,26.233380580114552,v5,True,,
cost025,P-confirm5-v5profit50,MRNA,2025-11-13,2025-12-31,15.315544423242567,32,profit_lock,33.66526507104894,v5,True,,
cost025,P-confirm5-v5profit50,MRNA,2026-01-14,2026-01-28,13.901042828894772,9,profit_lock,30.556253535172083,v5,True,,
cost025,P-confirm5-v5profit50,MRNA,2026-02-20,2026-03-20,4.611268424140125,20,max_hold,17.57526325562686,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,NVDA,2023-04-19,2023-04-26,-1.8049181876002907,5,signal,2.0832560708771597,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,NVDA,2024-02-26,2024-03-25,17.285148560730292,20,max_hold,18.310433828910398,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,NVDA,2024-07-10,2024-07-17,-9.912712570695204,5,hard_stop,0.6565730738098408,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,NVDA,2024-11-07,2024-11-26,-6.405938475465611,13,hard_stop,1.7009396157837253,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,NVDA,2025-01-07,2025-02-04,-23.95221852433248,18,trail,-3.796640270125806,v5,True,,
cost025,P-confirm5-v5profit50,NVDA,2025-04-08,2026-03-31,60.07645234509549,245,trail,99.466402539966,v5,True,,
cost025,P-confirm5-v5profit50,NVDA,2026-04-08,2026-06-08,13.48191835120831,42,profit_lock,27.772358681080988,v5,True,,
cost025,P-confirm5-v5profit50,GOOGL,2022-02-02,2022-04-28,-23.41576627788069,59,trail,-2.148760330578514,v5,True,,
cost025,P-confirm5-v5profit50,GOOGL,2023-08-30,2023-09-28,-4.146305812236728,20,max_hold,2.5448938756758466,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,GOOGL,2024-01-10,2024-02-08,2.9090519570289963,20,max_hold,8.872336529670877,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,GOOGL,2024-02-09,2024-02-27,-6.373893009608523,11,hard_stop,1.581679465547059,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,GOOGL,2024-03-15,2024-08-05,8.577875000000045,97,profit_lock,34.1613983689693,v5,True,,
cost025,P-confirm5-v5profit50,GOOGL,2024-09-18,2025-02-24,13.274860635467123,107,profit_lock,29.100465466561865,v5,True,,
cost025,P-confirm5-v5profit50,GOOGL,2026-03-12,2026-06-02,18.88381749441612,56,signal,31.223513951531935,v5,True,,
cost025,P-confirm5-v5profit50,GOOGL,2026-08-04,2026-08-27,-7.949358572103959,18,terminal,2.5609669883546404,v5,True,,
cost025,P-confirm5-v5profit50,AAOI,2022-01-25,2022-02-28,-14.785357165967595,23,trail,10.075563074715642,v5,True,,
cost025,P-confirm5-v5profit50,AAOI,2023-01-13,2023-01-20,-2.207538662950592,4,signal,4.721035927736872,v5,True,,
cost025,P-confirm5-v5profit50,AAOI,2023-03-29,2023-04-26,9.888049196280546,19,profit_lock,26.37362011157598,v5,True,,
cost025,P-confirm5-v5profit50,AAOI,2023-05-09,2023-06-22,163.92963643473033,30,signal,193.78530312430712,v5,True,,
cost025,P-confirm5-v5profit50,AAOI,2023-08-08,2023-09-06,10.793900437868142,20,max_hold,33.104036026748474,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,AAOI,2024-04-17,2024-06-21,-25.622456159694494,45,trail,4.1528239334234,v5,True,,
cost025,P-confirm5-v5profit50,AAOI,2024-07-11,2024-07-19,10.780903615812676,6,profit_lock,27.16577388474675,v5,True,,
cost025,P-confirm5-v5profit50,AAOI,2024-08-20,2024-12-06,333.7949261898836,76,signal,412.5727357063207,v5,True,,
cost025,P-confirm5-v5profit50,AAOI,2025-03-13,2025-03-27,12.975286407546616,10,profit_lock,31.7563624345935,v5,True,,
cost025,P-confirm5-v5profit50,AAOI,2025-04-08,2025-04-17,-13.900827237751589,7,trail,14.96063297101613,v5,True,,
cost025,P-confirm5-v5profit50,AAOI,2025-05-02,2025-05-22,11.440699502210183,14,profit_lock,33.04918633132685,v5,True,,
cost025,P-confirm5-v5profit50,AAOI,2025-09-16,2025-11-04,3.8558685442511953,35,profit_lock,25.31986621073543,v5,True,,
cost025,P-confirm5-v5profit50,AAOI,2025-11-24,2025-12-15,61.037057490064825,14,signal,74.53147826488646,v5,True,,
cost025,P-confirm5-v5profit50,AAOI,2026-01-21,2026-01-26,-10.19443758974723,3,hard_stop,-2.613546773115527,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,AAOI,2026-03-25,2026-03-27,-8.559183661473934,2,hard_stop,3.8957508250339057,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,AAOI,2026-05-14,2026-05-15,-12.055207958997716,1,hard_stop,-5.9201392316870605,additional,False,5.0,20.0
cost025,P-confirm5-v5profit50,AAOI,2026-07-31,2026-08-19,35.036570625405375,13,signal,54.73526648423699,v5,True,,
TEM_external,v5,TEM,2025-07-23,2025-10-31,43.548868863158404,71,signal,68.91615541922292,v5,False,,
TEM_external,v5,TEM,2026-01-05,2026-02-04,-13.804771772998336,21,trail,9.445999833544816,v5,False,,
TEM_external,v5,TEM,2026-04-16,2026-05-18,-24.071694192505944,22,trail,-2.0443394637653767,v5,False,,
TEM_external,v5,TEM,2026-08-21,2026-08-27,7.543742023648092,5,terminal,10.807933128355373,v5,False,,
TEM_external,P-confirm5-v5profit50,TEM,2025-07-23,2025-10-31,43.548868863158404,71,signal,68.91615541922292,v5,True,,
TEM_external,P-confirm5-v5profit50,TEM,2026-01-05,2026-02-04,-13.804771772998336,21,trail,9.445999833544816,v5,True,,
TEM_external,P-confirm5-v5profit50,TEM,2026-04-16,2026-05-18,-24.071694192505944,22,trail,-2.0443394637653767,v5,True,,
TEM_external,P-confirm5-v5profit50,TEM,2026-08-21,2026-08-27,7.543742023648092,5,terminal,10.807933128355373,v5,True,,
