symbol,signal,date,source_trusted,warmup_complete,mature,reference_open,reference_open_date,outcome_date,return20_pct,direction_net_pct,mfe20_pct,mae20_pct,win,gross_win,interference,cmf21,cmf_delta5,mfi14,mfi_delta5,obv_flow20,obv_delta5,adx14,di_balance,relative_natr,range_shock
TSLA,s,2018-07-06,True,True,True,20.799333572387695,2018-07-09,2018-08-03,11.596519380704407,-11.796519380704407,13.78570306527167,-8.288731582606312,False,False,True,-0.1304919504439198,-0.15430369222561574,-0.2540576117508793,-0.3115744896121968,0.08069915305893008,-0.35615253833638827,0.2724399860077888,-0.19525297896557614,0.23282495525019115,-0.48796946105692707
NFLX,s,2018-07-17,False,True,True,38.124000549316406,2018-07-18,2018-08-14,-11.475710672967265,11.275710672967264,0.49574853977065736,-13.964959698730572,True,True,False,0.23247521022731227,0.0911098979740658,-0.4819550297990176,-0.17529951297546015,-0.15899987153884781,-0.24787150555210627,0.28923102312937954,-0.3888577793687034,0.34438665180178984,1.523326746282171
YINN,jf,2018-07-20,False,True,True,480.3999938964844,2018-07-23,2018-08-17,-7.285595429782987,-7.4709315245188535,14.654453536827905,-16.90257758557546,False,False,True,0.12412199999923444,-0.032877132404883616,-0.2116533614662457,-0.01568951674988668,-0.25123042191903755,0.12977450608008512,0.3368540764746511,-0.3026905866893916,0.08213685588735349,0.18126718906290995
YINN,jf,2018-08-17,False,True,True,445.0,2018-08-20,2018-09-17,-4.4494354590940866,-4.640441037611353,16.40449438202247,-12.808988764044948,False,False,True,0.34409161151507783,0.006403984762158088,-0.13630702224412444,-0.09683863393490483,-0.08048937540244688,0.06313367017979679,0.20266644991042004,-0.28434166268118627,0.17874910181211895,0.22258955869098312
YINN,b,2018-08-22,False,True,True,471.2000122070313,2018-08-23,2018-09-20,1.612898002769625,1.4097738196620968,9.932085437299643,-17.65704797360568,True,True,False,0.35562693007327845,0.0244789747607575,0.17325629471203954,0.3159471212219075,-0.04851010043424863,0.19182404946349052,0.19566866383009626,-0.09106739000160169,-0.006053992973694252,-0.6278079840494465
TSLA,jf,2018-09-10,True,True,True,18.631332397460938,2018-09-11,2018-10-08,-10.34457377133764,-10.523794968368739,13.371748525621552,-10.902773739724802,False,False,True,0.06724428453421374,0.08042646971277835,-0.12638061540956058,0.17525140788273938,-0.3290350546151176,-0.08497414628625918,0.2507273982990744,-0.284549008343861,0.13390371511725835,0.4660816582105112
YINN,jf,2018-09-12,False,True,True,445.3999938964844,2018-09-13,2018-10-10,-16.793890619215645,-16.960219631867833,13.066909071524947,-17.108213456141797,False,False,True,0.2348696540228078,0.10261371436026959,-0.11516673601409366,-0.16111847352644992,0.13793033110826675,0.13367437693367218,0.20031078899000554,-0.2487262871202775,0.07597116580579932,0.2484191243636601
TSLA,b,2018-09-25,True,True,True,20.12733268737793,2018-09-26,2018-10-23,-2.573612992310159,-2.7683683399385317,4.945188916504195,-17.932495549166983,False,False,True,0.1420457250265387,-0.07689149592423139,0.20519965102591214,0.1771988469052585,-0.295409747947908,0.10552999094372428,0.18954707748644445,-0.07581849226274642,-0.04583941960429532,-0.5460419490241613
AAOI,jf,2018-10-11,True,True,True,22.540000915527344,2018-10-12,2018-11-08,-3.7267086001280147,-3.9191589096363555,7.009759802705351,-20.36379754282057,False,False,True,-0.1152692741547996,-0.027932729063309236,-0.46197084267163546,-0.0297667056154573,-0.5002344887232242,-0.05554526264234044,0.47170783865277666,-0.5929614409244722,0.3673309971975161,0.2284073007978153
TQQQ,jf,2018-10-12,True,True,True,6.830325759668117,2018-10-15,2018-11-09,-6.6829018999370104,-6.869442779039037,7.51826653246197,-23.703452274285674,False,False,True,-0.1897744002647613,-0.1417798637173885,-0.23584520084016433,-0.05698117431052531,-0.2865403258464194,-0.14114913098234796,0.2512250609468968,-0.5387818007312284,0.5749937020982717,0.4245107025251395
YINN,jf,2018-10-12,False,True,True,369.0,2018-10-15,2018-11-09,0.6504048499957671,0.44920469070062197,17.56097230161753,-13.55013550135501,True,True,False,-0.048864085170641954,-0.026586768901571953,-0.5175082797306609,-0.24552013538553893,-0.21571824014428795,-0.3543770258790247,0.21207797981192847,-0.37388941664239356,0.1140857444115226,0.175029185371804
MSFT,jf,2018-10-25,False,True,True,105.69000244140624,2018-10-26,2018-11-23,-2.478950407853886,-2.6738949859885786,6.197365191655235,-5.998678986501105,False,False,False,-0.09982420922351697,-0.04514121604537635,-0.11678644662312251,0.0820987578490039,-0.27417021581853085,-0.06647425233946369,0.25559002727019936,-0.39902462892994905,0.6879168924445291,0.8155065424312056
NVDA,jf,2018-10-25,True,True,True,4.905603874712344,2018-10-26,2018-11-23,-26.882164210931748,-27.028326764674095,11.94590654294807,-32.7769646367929,False,False,True,-0.1795560285761092,-0.01775041938458144,-0.5614628263953162,-0.18820520475178953,-0.25510343545058783,-0.044608677760428234,0.3718145250549174,-0.6842852792840968,0.7643763553263117,0.36892456924425954
AAOI,jf,2018-11-01,True,True,True,20.11000061035156,2018-11-02,2018-11-30,2.3868698541423816,2.1821985013039447,16.26055918035041,-10.740923828218351,True,True,False,-0.19797656943310254,-0.12331752377089347,-0.5019987979261831,-0.13377670956595034,-0.3352829600241317,0.1514936830761563,0.5421187357797471,-0.6771779392874684,0.1643774167330263,0.3514805911649207
YINN,s,2018-11-08,False,True,True,373.6000061035156,2018-11-09,2018-12-10,0.4282671513319958,-0.6282671513319957,22.48393967550568,-4.496792836211039,False,False,True,0.05940766041552231,0.017472286951671766,0.20440838937440844,0.11340910590776744,0.1769605675881428,0.3624820429118254,0.2088872832272406,0.04372280060194282,0.09632391286745845,0.3442637509233824
NVDA,jf,2018-11-20,True,True,True,3.8248420159858143,2018-11-21,2018-12-20,-12.53707263544933,-12.711911027251066,13.08679767814034,-14.097293248728505,False,False,True,-0.05147103530278057,-0.05092108062748425,-0.21377375307932694,-0.09815170017836791,-0.15317408966361803,0.06200915587003941,0.5036072608304007,-0.7353726431672503,1.2016046311831878,0.3760037154237212
TSLA,s,2018-12-20,True,True,True,21.15999984741211,2018-12-21,2019-01-22,-5.822307938734806,5.622307938734805,10.901074406968704,-7.344040445886913,True,True,False,-0.06070147463598114,-0.19942566427836594,0.17044862801086935,-0.2686661935556364,-0.07851899138206192,-0.28245418305081665,0.21152583844965922,-0.25026637090519366,0.024612521034841538,0.3561090297968977
NFLX,b,2019-01-03,False,True,True,28.187999725341797,2019-01-04,2019-02-01,20.565492200562563,20.324481781653645,27.30594107843556,-1.1849000888444983,True,True,False,-0.02941267365499914,-0.006193018850130488,0.11990588925177263,0.15638412045930017,0.011295498288984398,0.03234164575594717,0.2373634162095054,-0.058448457551931274,-0.044029968131807304,-0.317808768690042
GOOGL,b,2019-01-04,False,True,True,54.04850006103515,2019-01-07,2019-02-04,5.592197898294038,5.381119094695341,5.677309296897559,-2.9991551675584205,True,True,False,-0.14669737454136098,-0.07800239700432947,-0.33948126967890035,0.016053581036729825,-0.18147997309306232,-0.20474462114484498,0.14063575448299293,0.016318337563210984,0.1009314203560249,0.3802951641179134
TQQQ,b,2019-01-07,True,True,True,4.8433947703110904,2019-01-08,2019-02-05,21.356595646249144,21.114003811552283,21.897262630177504,-4.3991082851871255,True,True,False,-0.055328410118076925,0.031166005824375363,-0.1091043368863572,0.048506253998419166,0.02986396961757956,0.11451428247996952,0.3275095444375814,-0.16437869725104207,0.12473597185916638,-0.6239508631113032
NVDA,b,2019-01-10,True,True,True,3.5738701643159874,2019-01-11,2019-02-08,2.6605856577968545,2.4553671470669114,11.466760715168789,-9.235787910890048,True,True,False,-0.07970066583599808,0.09985023489247136,0.07206699943116518,0.14650027187161596,-0.12280088003172207,0.19259645981604828,0.3504702674625924,-0.0844396493625328,-0.13780891825583563,-0.32857687086443166
MSFT,b,2019-01-15,False,True,True,105.26000213623048,2019-01-16,2019-02-13,1.4725397975550392,1.269696190499725,2.5080746115049957,-2.935591777098756,True,True,False,0.000632057408848243,0.13045952351969797,0.3578526681927315,0.1040339872132816,-0.21359344192431484,-0.14244523247063057,0.15293191758955674,-0.00029528466875329974,-0.04234334889557454,-0.007161411632016485
YINN,b,2019-01-16,False,True,True,385.2000122070313,2019-01-17,2019-02-14,16.770501957102013,16.537077723689777,22.74142596310602,-2.33644852408853,True,True,False,0.046433898359928866,0.06259877178545054,0.46752308503810214,0.2438910579033351,-0.14831198703128742,0.01922512977530763,0.1315041536145106,0.1823010720023651,-0.24708399224359107,0.037087914807783194
TQQQ,s,2019-01-22,True,True,True,5.112404803662463,2019-01-23,2019-02-20,17.089668024023098,-17.289668024023097,18.812597088049188,-4.493597836769158,False,False,True,0.1601256051945867,0.11624749751964192,0.1333470903891238,-0.07576613264397034,0.282588128245526,0.2784573282745677,0.1901890005011849,-0.07152359495877607,-0.21175065021344924,0.2612254050780259
YINN,s,2019-01-28,False,True,True,423.3999938964844,2019-01-29,2019-02-26,19.31979676186437,-19.51979676186437,24.137927057797647,-1.2281487398236424,False,False,True,0.20977836488825494,0.12665235885085524,0.5680551532774183,-0.04350649473041546,0.36166082280238143,0.2852282816897318,0.15188367978000092,0.19054317206029608,-0.28712190573168583,-0.07754431394229358
AAOI,jf,2019-02-22,True,True,True,15.65999984741211,2019-02-25,2019-03-22,-18.83780228613884,-19.000045519368847,8.876113685774655,-19.15708830926818,False,False,True,0.09072876649442187,0.21027856250555987,-0.5981774947899262,-0.06697655257681487,-0.14854578148878422,-0.04052050833627262,0.2763895444441172,-0.4858466203348711,-0.015716649270381255,1.120880101676381
NFLX,b,2019-04-22,False,True,True,37.54499816894531,2019-04-23,2019-05-20,-7.281921636187693,-7.4672650748369485,2.807300322001316,-9.071776258062735,False,False,True,0.04084595978560997,0.05102267921489515,-0.04115762948870952,0.03201369112774543,0.06391589857340288,0.001779888125799725,0.13458448730092643,0.2504074519372889,-0.0002302741166140867,0.5849023937347262
NVDA,s,2019-04-30,True,True,True,4.538807165867905,2019-05-01,2019-05-29,-23.357577555435004,23.157577555435005,0.9611334863947718,-24.12214682663354,True,True,False,0.13938422805766823,0.11323465023045344,0.10957204203491543,-0.0860136229254754,0.04309916197935304,-0.21276101986572787,0.3023075926017452,-0.1591972614572681,-0.16352943479813026,-0.16423197763577682
TQQQ,s,2019-05-09,True,True,True,7.173005726493043,2019-05-10,2019-06-07,-6.75630651848822,6.55630651848822,2.97144264766831,-23.422966996945515,True,True,False,0.2614403780307972,0.04454131440352485,-0.21638232169911917,-0.23111925438598035,-0.12157632373279441,-0.3242807464860205,0.329897515202676,-0.2578086127237461,0.20017822873990596,0.4254247142363339
TSLA,b,2019-06-10,True,True,True,14.609333038330078,2019-06-11,2019-07-09,4.983113775863646,4.773252531425687,10.235474961936152,-5.3071102048724335,True,True,False,-0.060050407962572085,-0.05050259524883842,0.0019639432709807635,0.3223735934908998,-0.2480390244890826,0.286278542430862,0.41480029892703646,-0.0742059689517442,0.15866379691984925,0.19977437102102646
MRNA,jf,2019-07-24,False,False,True,14.510000228881836,2019-07-25,2019-08-21,-1.5161975434769714,-1.7130666645875592,0.9648476046869359,-20.46864383307926,False,False,True,,,,,,,,,,
TSLA,s,2019-07-25,True,True,True,15.128000259399414,2019-07-26,2019-08-22,-2.1020613057243565,1.9020613057243563,8.707913794601208,-6.773312854467961,True,True,False,0.06976791286105669,0.009323402467875781,0.28393849767577023,-0.08238821176193867,0.11243745012492924,0.0313677373775129,0.3375149830019074,-0.05215011737197306,0.0019712397778799814,1.6723667253898327
TQQQ,s,2019-08-02,True,True,True,6.899135105782985,2019-08-05,2019-08-30,4.401116044445352,-4.6011160444453525,9.406301277684426,-7.352430829312173,False,False,False,0.08147174976281375,-0.18855415957079158,-0.5626676799821329,-0.3875615948933448,-0.2706621170886778,-0.5055821443981026,0.22730581935411134,-0.22788502904669777,0.0790060191005329,0.46862307442694406
YINN,jf,2019-08-13,False,True,True,290.6000061035156,2019-08-14,2019-09-11,27.598066071920435,27.342997537842663,28.286297303163966,-2.0646936937305904,True,True,False,-0.09057459285852883,0.30783218840585724,-0.5462429756162135,-0.030034127565632784,-0.17335665921534324,0.20091416118927388,0.3190332016674899,-0.37427996824101983,0.2481444584845455,0.5517350474652221
YINN,s,2019-09-16,False,True,True,360.6000061035156,2019-09-17,2019-10-14,0.44370662130726046,-0.6437066213072604,4.492507325361106,-12.201885539449808,False,False,False,-0.12870029951437337,-0.040908982999013854,0.6859189275808578,0.2198412318884671,0.23671550272051964,0.06373845967652783,0.2436436371730357,0.25602324847685876,-0.11834071855079262,0.14215300639520298
MRNA,s,2019-10-02,False,True,True,15.239999771118164,2019-10-03,2019-10-30,12.467189285206072,-12.66718928520607,13.123359777145582,-11.220472859767694,False,False,True,-0.09670057773885503,-0.0657578929953391,0.2562188043505735,-0.12624856908981505,0.46231007681899244,-0.11166828136678647,0.34582735551292054,-0.18173425159460146,0.07842413625821354,-0.48979729887598905
AAOI,s,2019-10-08,True,True,True,10.239999771118164,2019-10-09,2019-11-05,10.64453297804,-10.84453297804,14.648437827418093,-11.767577642967797,False,False,True,0.18180219668306732,-0.04049991689729729,0.10338049341204311,0.10531583999824733,0.05054291169339253,-0.35428322739533646,0.19765531716852755,-0.061887768680295954,0.03773487309558434,-0.20765228676535644
AAOI,b,2019-12-12,True,True,True,11.300000190734863,2019-12-13,2020-01-13,19.82300648945823,19.5834802994858,22.831857346528707,-3.8053123709533065,True,True,False,-0.030080571139215802,-0.0010418930647816058,0.409209560898768,0.2425932475041028,0.08874243389614526,0.18527355511352034,0.09097814522723759,0.27167787955107925,-0.1719148016489918,0.13321061838851622
MRNA,s,2019-12-16,False,True,True,18.540000915527344,2019-12-17,2020-01-15,9.169356912852479,-9.369356912852478,13.268602820900588,-4.638622264744918,False,False,True,-0.06976125919479209,-0.14405827538665383,-0.29697285625761793,-0.15817571281463244,-0.17638896397614026,-0.2345693122963343,0.2526010212046994,-0.0700132878894294,-0.07268765034123878,-0.1296508675520702
AAOI,s,2020-01-16,True,True,True,14.579999923706056,2020-01-17,2020-02-14,-18.381346496568163,18.181346496568164,2.126203163503848,-24.485594742834337,True,True,False,0.13837848032849204,0.03964956014964445,0.29174638931285074,-0.05690525210293346,0.24595644012445678,-0.21410529291777763,0.4054916639201132,0.7398197184566582,-0.037851909616737046,1.1138647549365495
MRNA,b,2020-01-16,False,True,True,21.5,2020-01-17,2020-02-14,-11.627906976744185,-11.80456279069767,11.395352385764902,-13.953488372093027,False,False,True,0.015048925896736422,-0.1099685914868769,0.41972721914992916,0.005039306972861507,0.47004615504967534,0.34831218667933317,0.21828368105121995,0.43210854347926,0.03772295585177931,0.5847846082949038
YINN,s,2020-01-23,False,True,True,410.7999877929687,2020-01-24,2020-02-21,-7.351505011405446,7.151505011405446,0.24342746585084285,-22.054522463033088,True,True,False,0.16141540248658243,-0.028360521196483357,-0.21948742260257945,-0.051990846958465085,-0.05284855369068369,-0.12597646319439526,0.2967007927333318,-0.1847097679953643,0.34809837828112683,0.6144808288596655
TSLA,s,2020-02-05,True,True,True,46.66133117675781,2020-02-06,2020-03-05,3.5175475973324932,-3.7175475973324934,34.98400260039496,-12.630007485291861,False,False,True,0.188138936957885,-0.04387479144504461,0.3892596688085814,0.1477139750116868,0.32908456949593207,-0.015856349954509352,0.6040781719247209,0.463665819070191,0.8870315665088624,1.4231014272050209
TQQQ,s,2020-02-25,True,True,True,10.634752327172157,2020-02-26,2020-03-24,-51.2096703611241,51.009670361124094,4.984324191846445,-63.85527978049579,True,True,False,0.08294007936940759,-0.1348571947989605,-0.06386084397105521,-0.20308740939065856,0.10629104932801431,-0.1979025457914635,0.3664365131415453,-0.38971679630331335,0.8806084113334747,0.8809969272272072
MSFT,s,2020-02-27,False,True,True,152.41000366210938,2020-02-28,2020-03-26,2.427660166221779,-2.627660166221779,14.821859323599451,-13.050324067798236,False,False,True,-0.06527726351410901,-0.22660946409974303,-0.04345108140446399,-0.1708972653406296,-0.09030255401139858,-0.33279906114296565,0.4288895298285875,-0.4172526246965981,1.033992756476228,0.912335298910741
TQQQ,jf,2020-02-28,True,True,True,9.442393222456747,2020-03-02,2020-03-27,-44.064578623775965,-44.176393531107024,15.428288954891967,-59.29102522915826,False,False,True,0.01783727803426762,-0.16688904205391636,-0.4233041925529838,-0.35784988991263006,0.062190880482622134,-0.08847419420035582,0.39568219977654223,-0.601960797641455,1.1554328299148862,0.48494851432553343
YINN,jf,2020-02-28,False,True,True,343.0,2020-03-02,2020-03-27,-39.183671689937135,-39.30524353022895,6.997084548104948,-51.77842743542729,False,False,True,-0.1657706727784105,-0.09596309924033794,-0.40537847801268756,-0.3407187195030954,0.04203552262918473,0.0954327752383525,0.22384229828218413,-0.41281528293886977,0.5381168747214126,0.5370988113703664
NFLX,s,2020-03-09,False,True,True,35.643001556396484,2020-03-10,2020-04-06,6.6015675544295105,-6.801567554429511,7.457276366419396,-18.567465277565955,False,False,False,-0.002479904204539066,-0.15074244936884093,-0.09651800618459574,-0.17960399569204766,-0.2992403016746433,-0.2996574712164755,0.25400833916831345,-0.07682371747000734,0.5761664477915426,0.6014323993987802
AAOI,jf,2020-03-10,True,True,True,7.829999923706055,2020-03-11,2020-04-07,1.4048548478444944,1.202146543003657,6.641129793492362,-36.143038969106065,True,True,False,0.02004301001283842,0.006058279649164198,-0.6946437637885876,-0.14848941644857533,-0.3125373774302382,-0.10007002587181923,0.3036291466619894,-0.519976456936606,0.44597910570889737,-0.39051189535780173
NVDA,s,2020-03-10,True,True,True,6.354152046429975,2020-03-11,2020-04-07,1.3974756159796042,-1.5974756159796044,8.921161628800057,-29.272696298586187,False,False,False,0.1372351370047652,0.0039020453831746793,-0.2710379793702637,-0.1348748834400254,0.004917632605697248,-0.11698461564316791,0.2358744007638166,-0.30296124087817106,0.888769753465233,0.0005952307884420422
NFLX,b,2020-03-30,False,True,True,36.792999267578125,2020-03-31,2020-04-28,9.757291397962732,9.537886572458198,22.175415321246184,-2.832060004993231,True,True,False,-0.009595357562695975,-0.023457853755662054,0.479831489833291,0.1416311482828903,-0.10206896328792925,0.0007924908369022349,0.17276496210888015,0.09876224993384113,0.749413259784026,-0.08287994947884474
AAOI,s,2020-05-01,True,True,True,10.010000228881836,2020-05-04,2020-06-01,-8.59141449238139,8.391414492381388,25.504489890957217,-19.18081950442091,True,True,False,0.020670918739830547,-0.00568584950549806,0.43224136827607024,0.02831577165350055,0.07084983724851955,-0.1734126861579089,0.26925098301187406,0.39198972739660753,-0.13559261207748247,0.08676502244809678
TQQQ,s,2020-05-12,True,True,True,8.646692684643341,2020-05-13,2020-06-10,34.08185617710231,-34.28185617710231,36.68552022282514,-8.92683865049978,False,False,True,-0.015223332023042806,-0.05036577242975879,0.5253921158084338,0.06851967192053149,0.20226464654377901,-0.03615155293969918,0.16523238578921762,0.20473131205158054,-0.35050732845104643,0.18840980852552933
MRNA,s,2020-05-19,False,True,True,70.01000213623047,2020-05-20,2020-06-17,-9.570062217541587,9.370062217541586,6.384803719910015,-34.10941342588137,True,True,False,-0.040174975454836094,-0.20210861584009585,0.21677720354161195,0.005332746588750298,0.18410122607103674,-0.07860564911818807,0.6133354518143189,0.621929249302945,-0.11488809272309325,0.4880864599219491
GOOGL,s,2020-06-26,False,True,True,68.01699829101562,2020-06-29,2020-07-27,12.429978539838604,-12.629978539838604,16.665690796897504,-0.6388133244136562,False,False,True,0.006686441540538917,-0.06694167706090479,-0.28161606747652684,-0.17111234949078274,0.12531284302963777,-0.1266858497960762,0.15242606007003734,-0.24265940365196612,-0.16680017699104818,0.9451800877489347
AAOI,b,2020-07-06,True,True,True,11.470000267028809,2020-07-07,2020-08-03,40.0174288758109,39.73753403548817,46.03312650435469,-11.769837402274364,True,True,False,0.10028822798339804,0.003967244448172702,0.35449632179516644,0.17311101457903733,0.17905055352565852,0.04613516861074088,0.21524992038384724,0.5582523450358974,-0.12353530915544005,0.6201407932555023
YINN,s,2020-07-07,False,True,True,370.3999938964844,2020-07-08,2020-08-04,-14.686823648190316,14.486823648190317,6.317493056715295,-24.406046270548387,True,True,False,0.05064822898335168,-0.07489478644276475,0.09418282033093732,0.04282537496313104,0.20356237911750152,0.004036064504009423,0.17253576890047448,0.44749697451720416,-0.06517634298398846,0.504420318586463
MRNA,s,2020-07-20,False,True,True,80.91000366210938,2020-07-21,2020-08-17,-13.78074529874297,13.580745298742968,3.9673698420259917,-17.760477192156632,True,True,False,0.14424345283396006,-0.03811793667853347,0.4171821345091479,0.09279433873512964,0.3382995172944437,0.23106865383013675,0.2879385833823119,0.5160810455896165,0.06854004553225208,0.9773206111145839
TSLA,b,2020-08-13,True,True,True,110.99933624267578,2020-08-14,2020-09-11,11.928595313530455,11.704850051498706,50.898806473751804,-2.303321109045664,True,True,False,-0.09769761274967836,-0.016474656329224985,0.3864047677387941,0.1472542951877321,0.023721324914336095,0.027889456088952047,0.36153321589310133,0.36396847829016055,0.17228716390355658,0.04073873203578093
AAOI,s,2020-08-19,True,True,True,13.029999732971191,2020-08-20,2020-09-17,-19.953948434982372,19.75394843498237,0.0,-26.477359017400705,True,True,False,-0.17431091401819762,-0.10871692171464327,0.1912720732567486,-0.06834289638000918,0.09991239321768253,-0.17339421987911524,0.3067963372476682,0.07803707797263493,0.16471824414475597,-0.8476977212812946
NVDA,s,2020-09-03,True,True,True,12.728609755391352,2020-09-04,2020-10-02,2.178565635609031,-2.3785656356090312,7.658142656970224,-8.444300529867931,False,False,False,0.09700181059898985,-0.08869448447884384,0.2835187505945214,0.052076110458767894,0.348465709795114,-0.08206149098390086,0.4745872436965874,0.3317279226026222,0.20099766983596265,1.185358141973286
TQQQ,s,2020-09-03,True,True,True,17.317213350594702,2020-09-04,2020-10-02,-13.516319569048928,13.316319569048929,3.384233046980012,-25.64315711248225,True,True,False,0.17576898134168573,-0.1368192545644938,0.5862342639915908,0.09607019654934887,0.11843044986967258,-0.16894410920048716,0.4343217241105359,0.19190608840167922,0.06246539845098602,1.5326730284393812
TSLA,s,2020-09-24,True,True,True,131.1566619873047,2020-09-25,2020-10-22,8.214093379045707,-8.414093379045706,18.408017327240355,-0.5514989675391102,False,False,True,0.0750146218402473,-0.01879729437560261,-0.3011101453133145,-0.1807430284731686,0.12476351242995243,-0.06616984805982723,0.25235716610448683,-0.14552178608644903,0.46301613901883604,0.27844010210075204
YINN,b,2020-10-09,False,True,True,340.20001220703125,2020-10-12,2020-11-06,23.985882615512423,23.73803483616401,26.043495710405583,-6.937097371164603,True,True,False,0.13635576454454199,0.09747207520201134,0.16222889965955217,0.23132824560133036,0.05397553308748486,0.13209473153027657,0.1879555967176913,0.05641461265496093,-0.21781594640155494,-0.44900544993605784
GOOGL,b,2020-11-04,False,True,True,88.52249908447266,2020-11-05,2020-12-03,2.9026561730117084,2.696953763321863,4.144707567237305,-3.404215233519503,True,True,False,-0.017076770824345958,-0.030730429298342583,0.44192515666140764,0.10186208786734888,0.5898923900188522,0.25434076031426295,0.16958791388454347,0.3932319534999602,0.20615806979450013,0.8772703281714564
TSLA,b,2020-11-18,True,True,True,164.0,2020-11-19,2020-12-17,33.31300688952934,33.04651418875717,33.90650865508287,-0.9004081167825806,True,True,False,-0.07620294815614727,0.10935292320448488,0.4646840256294138,0.10676814117385383,0.028290504624902724,0.2871041418358068,0.12140192618798899,0.36685042767780685,-0.1126702146400198,0.9554264208322615
AAOI,b,2020-11-25,True,True,True,8.520000457763672,2020-11-27,2020-12-24,2.9342721428165186,2.7285065328030322,7.981212616976219,-10.563386430155452,True,True,False,-0.07668875870901287,0.1763210224627108,-0.09484905013102207,0.03120539829297897,-0.12096373845797434,0.33572645452361594,0.27394923581425246,-0.025587030107411743,-0.026402788987210324,0.3178111523109121
YINN,s,2020-12-04,False,True,True,391.2000122070313,2020-12-07,2021-01-05,10.224948556195645,-10.424948556195645,10.685068120817753,-8.333334633502787,False,False,True,-0.0799594398208689,-0.16952129177977168,0.09629228338081561,-0.0655135757538288,0.11712064510257605,-0.2732281989100077,0.2232653135766755,0.06979332630932228,-0.028603239580917057,-1.0304707954088201
MRNA,s,2020-12-28,False,True,True,107.7959976196289,2020-12-29,2021-01-27,44.46732640023521,-44.66732640023521,52.64945516102762,-4.764549770801785,False,False,True,0.0032745731681907207,-0.1427599150684387,-0.4490518058393232,-0.24689823867183674,-0.16020762011802253,-0.1997627794130225,0.36713573662057875,-0.1558807038430697,0.7165821634773856,0.00025098770025652094
YINN,s,2021-02-25,False,True,True,464.2000122070313,2021-02-26,2021-03-25,-23.610513404001054,23.410513404001055,7.755277693518048,-24.816891248949936,True,True,False,0.15844344166720725,-0.1257671972879767,-0.09311767187269553,-0.2085174210504325,0.06263391931433311,-0.07316839349411784,0.27647152593680496,-0.14203598237038811,0.509165739615404,0.043101286758326716
NVDA,s,2021-03-05,True,True,True,12.399960789446371,2021-03-08,2021-04-05,12.388204825972782,-12.588204825972781,12.60112772794213,-7.096386447529401,False,False,True,0.08999684330682721,-0.0195251016867692,-0.30944301578928246,-0.22752527604140496,-0.036357620986345277,-0.05844834872659841,0.24076220189286818,-0.47626785404173505,0.469759904614823,0.3949705662321742
TSLA,jf,2021-03-09,True,True,True,233.4333343505859,2021-03-10,2021-04-07,-4.188207477085493,-4.3797352503388005,2.5060714313962285,-15.60617211587154,False,False,True,-0.019129748952455908,-0.05876821620911881,-0.559182999753345,0.07762855811734154,-0.46341111082449166,-0.1869298946917961,0.3868407111760397,-0.3826470488654133,0.5301135721020438,0.8538748869757435
SNOW,jf,2021-03-26,True,False,True,230.5500030517578,2021-03-29,2021-04-26,3.122965453453408,2.916822645511963,5.612666350085149,-6.198225268170498,True,True,False,,,,,,,,,,
YINN,jf,2021-03-26,False,True,True,374.7999877929687,2021-03-29,2021-04-26,3.6819687193185624,3.4747084638486525,11.579515962534082,-0.9071488813287787,True,True,False,0.015600703870274893,-0.06510359242762573,-0.34003047223056854,-0.020819937313278136,-0.16211309152852216,0.16499351082475083,0.24904225037549257,-0.2448538149483754,0.41139767517450665,0.20877877912349158
MRNA,b,2021-04-13,False,True,True,153.66000366210938,2021-04-14,2021-05-11,3.4686982324789506,3.2618643047122253,22.998825651209476,-6.572957088901954,True,True,False,0.05675295159546957,0.002678961956870514,0.22525141278797178,0.29041350258838294,0.08671050000184036,0.028451296238776798,0.14464964493356333,0.24459476534620964,-0.2009546863705038,0.3747055904360406
TQQQ,s,2021-05-05,True,True,True,23.554170249286113,2021-05-06,2021-06-03,0.04044959153499672,-0.24044959153499673,7.292402364092787,-11.682014702200227,False,False,False,0.08886079725409392,-0.19227331598453495,-0.37568422966606446,-0.19509445003377734,-0.20208123355039742,-0.3301612379767139,0.1841024572448628,-0.22104685943033858,-0.09708876016497733,-0.06760536120575505
NVDA,s,2021-05-10,True,True,True,13.774189592576713,2021-05-11,2021-06-08,26.27124973279593,-26.471249732795933,28.842675128143537,-2.6473810580176504,False,False,True,0.05954283301608412,-0.10290023479739724,-0.17744892967860593,0.05011890538196717,-0.06444465941045202,-0.21251629601884736,0.1904177724074933,-0.17458094878136363,-0.0418021970915485,0.15994087313621885
YINN,jf,2021-05-11,False,True,True,334.0,2021-05-12,2021-06-09,8.742518624859663,8.525142330128578,20.179638891162988,-8.143716229650078,True,True,False,0.03440414514704253,-0.11306957232341554,-0.17645658366377076,0.10223572909074072,-0.0038947128243481347,0.1101926018162487,0.18533288244340318,-0.4173207666405446,-0.218973930896432,0.18638548220009898
MRNA,s,2021-05-13,False,True,True,150.85000610351562,2021-05-14,2021-06-11,45.077890121752674,-45.27789012175268,50.951274445165765,-0.29831765914708486,False,False,True,0.041380603277447255,-0.1079374618864195,-0.2521251853625037,-0.10202471097294734,-0.11116555148117635,-0.09479376422644838,0.25942682013189855,-0.20642986127130167,0.028606133400185755,-0.2504952719915435
