case,rule,mode,symbol,entry_date,exit_date,exit_reason,lifetime_return_pct,entered_before_window
year2025,v5,reset_liquidate,MSFT,2026-06-29,2026-08-27,terminal,33.52328016515871,False
year2025,v5,reset_liquidate,NFLX,2026-02-26,2026-04-20,signal,16.521418373581742,False
year2025,v5,reset_liquidate,NFLX,2026-07-20,2026-08-27,terminal,16.628215077769703,False
year2025,v5,reset_liquidate,YINN,2025-12-29,2026-02-27,trail,-10.97577608363295,False
year2025,v5,reset_liquidate,SNOW,2026-01-07,2026-02-04,trail,-27.047831583052417,False
year2025,v5,reset_liquidate,SNOW,2026-02-26,2026-04-10,trail,-25.89098544678904,False
year2025,v5,reset_liquidate,SNOW,2026-04-14,2026-08-27,terminal,140.97731998297914,False
year2025,v5,reset_liquidate,TSLA,2026-02-12,2026-06-08,signal,-8.078611631424504,False
year2025,v5,reset_liquidate,MRNA,2025-11-13,2026-02-06,trail,57.40207017947048,False
year2025,v5,reset_liquidate,NVDA,2026-04-08,2026-06-09,signal,14.06175833620351,False
year2025,v5,reset_liquidate,GOOGL,2026-03-12,2026-06-02,signal,19.241631641253278,False
year2025,v5,reset_liquidate,GOOGL,2026-08-04,2026-08-27,terminal,-7.672306384325056,False
year2025,v5,reset_liquidate,AAOI,2025-09-16,2025-11-05,trail,3.2947802138015625,False
year2025,v5,reset_liquidate,AAOI,2025-11-24,2025-12-15,signal,61.52174361934124,False
year2025,v5,reset_liquidate,AAOI,2026-07-31,2026-08-19,signal,35.44300100700386,False
year2025,v5,reset_mark,TQQQ,2026-04-10,2026-06-10,signal,44.928508277909906,False
year2025,v5,reset_mark,MSFT,2026-04-15,2026-06-10,signal,-0.061988349906882956,False
year2025,v5,reset_mark,NFLX,2026-02-26,2026-04-20,signal,16.521418373581742,False
year2025,v5,reset_mark,YINN,2025-12-29,2026-02-27,trail,-10.97577608363295,False
year2025,v5,reset_mark,SNOW,2026-01-07,2026-02-04,trail,-27.047831583052417,False
year2025,v5,reset_mark,SNOW,2026-02-26,2026-04-10,trail,-25.89098544678904,False
year2025,v5,reset_mark,TSLA,2026-02-12,2026-06-08,signal,-8.078611631424504,False
year2025,v5,reset_mark,MRNA,2025-11-13,2026-02-06,trail,57.40207017947048,False
year2025,v5,reset_mark,NVDA,2026-04-08,2026-06-09,signal,14.06175833620351,False
year2025,v5,reset_mark,GOOGL,2026-03-12,2026-06-02,signal,19.241631641253278,False
year2025,v5,reset_mark,AAOI,2025-09-16,2025-11-05,trail,3.2947802138015625,False
year2025,v5,reset_mark,AAOI,2025-11-24,2025-12-15,signal,61.52174361934124,False
year2025,v5,reset_mark,AAOI,2026-07-31,2026-08-19,signal,35.44300100700386,False
year2025,v5,carry_mark,TQQQ,2026-04-10,2026-06-10,signal,44.928508277909906,False
year2025,v5,carry_mark,MSFT,2026-04-15,2026-06-10,signal,-0.06198834990690516,False
year2025,v5,carry_mark,NFLX,2025-03-25,2025-11-21,trail,7.260260420213327,True
year2025,v5,carry_mark,NFLX,2026-02-26,2026-04-20,signal,16.521418373581763,False
year2025,v5,carry_mark,YINN,2025-04-10,2025-10-13,signal,75.14225258742859,True
year2025,v5,carry_mark,YINN,2025-12-29,2026-02-27,trail,-10.97577608363296,False
year2025,v5,carry_mark,SNOW,2026-01-07,2026-02-04,trail,-27.047831583052417,False
year2025,v5,carry_mark,SNOW,2026-02-26,2026-04-10,trail,-25.89098544678904,False
year2025,v5,carry_mark,TSLA,2026-02-12,2026-06-08,signal,-8.078611631424515,False
year2025,v5,carry_mark,MRNA,2025-11-13,2026-02-06,trail,57.40207017947048,False
year2025,v5,carry_mark,NVDA,2025-04-08,2026-03-31,trail,60.55824726413286,True
year2025,v5,carry_mark,NVDA,2026-04-08,2026-06-09,signal,14.06175833620351,False
year2025,v5,carry_mark,GOOGL,2026-03-12,2026-06-02,signal,19.241631641253253,False
year2025,v5,carry_mark,AAOI,2025-09-16,2025-11-05,trail,3.2947802138015847,False
year2025,v5,carry_mark,AAOI,2025-11-24,2025-12-15,signal,61.521743619341265,False
year2025,v5,carry_mark,AAOI,2026-07-31,2026-08-19,signal,35.44300100700386,False
year2025,P-confirm5-v5profit50,reset_liquidate,TQQQ,2025-09-08,2025-10-06,max_hold,15.474943409266606,False
year2025,P-confirm5-v5profit50,reset_liquidate,TQQQ,2025-10-21,2025-11-18,signal,-7.5346071625834625,False
year2025,P-confirm5-v5profit50,reset_liquidate,TQQQ,2026-04-10,2026-06-10,signal,44.92850827790993,False
year2025,P-confirm5-v5profit50,reset_liquidate,MSFT,2025-10-23,2025-11-19,hard_stop,-6.381297013972564,False
year2025,P-confirm5-v5profit50,reset_liquidate,MSFT,2026-04-15,2026-06-10,signal,-0.06198834990690516,False
year2025,P-confirm5-v5profit50,reset_liquidate,MSFT,2026-06-29,2026-08-27,terminal,33.52328016515873,False
year2025,P-confirm5-v5profit50,reset_liquidate,NFLX,2026-02-26,2026-04-20,signal,16.521418373581742,False
year2025,P-confirm5-v5profit50,reset_liquidate,NFLX,2026-07-20,2026-08-27,terminal,16.628215077769703,False
year2025,P-confirm5-v5profit50,reset_liquidate,YINN,2025-12-29,2026-02-27,trail,-10.97577608363295,False
year2025,P-confirm5-v5profit50,reset_liquidate,SNOW,2025-10-02,2025-10-30,max_hold,11.941736142643045,False
year2025,P-confirm5-v5profit50,reset_liquidate,SNOW,2026-01-07,2026-02-04,trail,-27.047831583052417,False
year2025,P-confirm5-v5profit50,reset_liquidate,SNOW,2026-02-26,2026-04-10,trail,-25.89098544678904,False
year2025,P-confirm5-v5profit50,reset_liquidate,SNOW,2026-04-14,2026-08-27,terminal,140.97731998297914,False
year2025,P-confirm5-v5profit50,reset_liquidate,TSLA,2025-09-08,2025-10-06,max_hold,24.032518210346865,False
year2025,P-confirm5-v5profit50,reset_liquidate,TSLA,2025-10-20,2025-11-14,hard_stop,-13.143988474466239,False
year2025,P-confirm5-v5profit50,reset_liquidate,TSLA,2026-02-12,2026-06-08,signal,-8.078611631424515,False
year2025,P-confirm5-v5profit50,reset_liquidate,MRNA,2025-11-13,2025-12-31,profit_lock,15.662618852836863,False
year2025,P-confirm5-v5profit50,reset_liquidate,MRNA,2026-01-14,2026-01-28,profit_lock,14.243859919754055,False
year2025,P-confirm5-v5profit50,reset_liquidate,MRNA,2026-02-20,2026-03-20,max_hold,4.926125336961684,False
year2025,P-confirm5-v5profit50,reset_liquidate,NVDA,2025-10-28,2025-11-19,hard_stop,-4.470045742166184,False
year2025,P-confirm5-v5profit50,reset_liquidate,NVDA,2026-04-08,2026-06-08,profit_lock,13.823473969559718,False
year2025,P-confirm5-v5profit50,reset_liquidate,GOOGL,2026-03-12,2026-06-02,signal,19.241631641253278,False
year2025,P-confirm5-v5profit50,reset_liquidate,GOOGL,2026-08-04,2026-08-27,terminal,-7.672306384325056,False
year2025,P-confirm5-v5profit50,reset_liquidate,AAOI,2025-09-16,2025-11-04,profit_lock,4.168451869554812,False
year2025,P-confirm5-v5profit50,reset_liquidate,AAOI,2025-11-24,2025-12-15,signal,61.52174361934124,False
year2025,P-confirm5-v5profit50,reset_liquidate,AAOI,2026-01-21,2026-01-26,hard_stop,-9.92414259609462,False
year2025,P-confirm5-v5profit50,reset_liquidate,AAOI,2026-03-25,2026-03-27,hard_stop,-8.283966913107,False
year2025,P-confirm5-v5profit50,reset_liquidate,AAOI,2026-05-14,2026-05-15,hard_stop,-11.790513474953258,False
year2025,P-confirm5-v5profit50,reset_liquidate,AAOI,2026-07-31,2026-08-19,signal,35.443001007003886,False
year2025,P-confirm5-v5profit50,reset_mark,TQQQ,2025-09-08,2025-10-06,max_hold,15.474943409266606,False
year2025,P-confirm5-v5profit50,reset_mark,TQQQ,2025-10-21,2025-11-18,signal,-7.5346071625834625,False
year2025,P-confirm5-v5profit50,reset_mark,TQQQ,2026-04-10,2026-06-10,signal,44.92850827790993,False
year2025,P-confirm5-v5profit50,reset_mark,MSFT,2025-10-23,2025-11-19,hard_stop,-6.381297013972564,False
year2025,P-confirm5-v5profit50,reset_mark,MSFT,2026-04-15,2026-06-10,signal,-0.06198834990690516,False
year2025,P-confirm5-v5profit50,reset_mark,NFLX,2026-02-26,2026-04-20,signal,16.521418373581742,False
year2025,P-confirm5-v5profit50,reset_mark,YINN,2025-12-29,2026-02-27,trail,-10.97577608363295,False
year2025,P-confirm5-v5profit50,reset_mark,SNOW,2025-10-02,2025-10-30,max_hold,11.941736142643045,False
year2025,P-confirm5-v5profit50,reset_mark,SNOW,2026-01-07,2026-02-04,trail,-27.047831583052417,False
year2025,P-confirm5-v5profit50,reset_mark,SNOW,2026-02-26,2026-04-10,trail,-25.89098544678904,False
year2025,P-confirm5-v5profit50,reset_mark,TSLA,2025-09-08,2025-10-06,max_hold,24.032518210346865,False
year2025,P-confirm5-v5profit50,reset_mark,TSLA,2025-10-20,2025-11-14,hard_stop,-13.143988474466239,False
year2025,P-confirm5-v5profit50,reset_mark,TSLA,2026-02-12,2026-06-08,signal,-8.078611631424515,False
year2025,P-confirm5-v5profit50,reset_mark,MRNA,2025-11-13,2025-12-31,profit_lock,15.662618852836863,False
year2025,P-confirm5-v5profit50,reset_mark,MRNA,2026-01-14,2026-01-28,profit_lock,14.243859919754055,False
year2025,P-confirm5-v5profit50,reset_mark,MRNA,2026-02-20,2026-03-20,max_hold,4.926125336961684,False
year2025,P-confirm5-v5profit50,reset_mark,NVDA,2025-10-28,2025-11-19,hard_stop,-4.470045742166184,False
year2025,P-confirm5-v5profit50,reset_mark,NVDA,2026-04-08,2026-06-08,profit_lock,13.823473969559718,False
year2025,P-confirm5-v5profit50,reset_mark,GOOGL,2026-03-12,2026-06-02,signal,19.241631641253278,False
year2025,P-confirm5-v5profit50,reset_mark,AAOI,2025-09-16,2025-11-04,profit_lock,4.168451869554812,False
year2025,P-confirm5-v5profit50,reset_mark,AAOI,2025-11-24,2025-12-15,signal,61.52174361934124,False
year2025,P-confirm5-v5profit50,reset_mark,AAOI,2026-01-21,2026-01-26,hard_stop,-9.92414259609462,False
year2025,P-confirm5-v5profit50,reset_mark,AAOI,2026-03-25,2026-03-27,hard_stop,-8.283966913107,False
year2025,P-confirm5-v5profit50,reset_mark,AAOI,2026-05-14,2026-05-15,hard_stop,-11.790513474953258,False
year2025,P-confirm5-v5profit50,reset_mark,AAOI,2026-07-31,2026-08-19,signal,35.443001007003886,False
year2025,P-confirm5-v5profit50,carry_mark,TQQQ,2025-09-08,2025-10-06,max_hold,15.474943409266606,False
year2025,P-confirm5-v5profit50,carry_mark,TQQQ,2025-10-21,2025-11-18,signal,-7.534607162583451,False
year2025,P-confirm5-v5profit50,carry_mark,TQQQ,2026-04-10,2026-06-10,signal,44.92850827790993,False
year2025,P-confirm5-v5profit50,carry_mark,MSFT,2025-03-25,2026-01-15,profit_lock,17.585348156453094,True
year2025,P-confirm5-v5profit50,carry_mark,MSFT,2026-04-15,2026-06-10,signal,-0.06198834990690516,False
year2025,P-confirm5-v5profit50,carry_mark,NFLX,2025-08-12,2025-12-08,trail,-18.636438684823165,True
year2025,P-confirm5-v5profit50,carry_mark,NFLX,2026-02-26,2026-04-20,signal,16.521418373581763,False
year2025,P-confirm5-v5profit50,carry_mark,YINN,2025-04-10,2025-10-13,signal,75.14225258742854,True
year2025,P-confirm5-v5profit50,carry_mark,YINN,2025-12-29,2026-02-27,trail,-10.97577608363296,False
year2025,P-confirm5-v5profit50,carry_mark,SNOW,2025-10-02,2025-10-30,max_hold,11.941736142643045,False
year2025,P-confirm5-v5profit50,carry_mark,SNOW,2026-01-07,2026-02-04,trail,-27.047831583052407,False
year2025,P-confirm5-v5profit50,carry_mark,SNOW,2026-02-26,2026-04-10,trail,-25.89098544678905,False
year2025,P-confirm5-v5profit50,carry_mark,TSLA,2025-09-08,2025-10-06,max_hold,24.032518210346865,False
year2025,P-confirm5-v5profit50,carry_mark,TSLA,2025-10-20,2025-11-14,hard_stop,-13.143988474466239,False
year2025,P-confirm5-v5profit50,carry_mark,TSLA,2026-02-12,2026-06-08,signal,-8.078611631424526,False
year2025,P-confirm5-v5profit50,carry_mark,MRNA,2025-11-13,2025-12-31,profit_lock,15.66261885283684,False
year2025,P-confirm5-v5profit50,carry_mark,MRNA,2026-01-14,2026-01-28,profit_lock,14.243859919754055,False
year2025,P-confirm5-v5profit50,carry_mark,MRNA,2026-02-20,2026-03-20,max_hold,4.926125336961706,False
year2025,P-confirm5-v5profit50,carry_mark,NVDA,2025-04-08,2026-03-31,trail,60.55824726413286,True
year2025,P-confirm5-v5profit50,carry_mark,NVDA,2026-04-08,2026-06-08,profit_lock,13.823473969559718,False
year2025,P-confirm5-v5profit50,carry_mark,GOOGL,2026-03-12,2026-06-02,signal,19.241631641253278,False
year2025,P-confirm5-v5profit50,carry_mark,AAOI,2025-09-16,2025-11-04,profit_lock,4.168451869554812,False
year2025,P-confirm5-v5profit50,carry_mark,AAOI,2025-11-24,2025-12-15,signal,61.52174361934124,False
year2025,P-confirm5-v5profit50,carry_mark,AAOI,2026-01-21,2026-01-26,hard_stop,-9.924142596094587,False
year2025,P-confirm5-v5profit50,carry_mark,AAOI,2026-03-25,2026-03-27,hard_stop,-8.283966913107,False
year2025,P-confirm5-v5profit50,carry_mark,AAOI,2026-05-14,2026-05-15,hard_stop,-11.790513474953245,False
year2025,P-confirm5-v5profit50,carry_mark,AAOI,2026-07-31,2026-08-19,signal,35.443001007003886,False
