case,rule,mode,date,return
full5y,P-confirm5-v5profit50,carry_mark,2022-10-03,0.0
full5y,P-confirm5-v5profit50,carry_mark,2022-10-04,0.0
full5y,P-confirm5-v5profit50,carry_mark,2022-10-05,0.0
full5y,P-confirm5-v5profit50,carry_mark,2022-10-06,0.0
full5y,P-confirm5-v5profit50,carry_mark,2022-10-07,0.0
full5y,P-confirm5-v5profit50,carry_mark,2022-10-10,0.0
full5y,P-confirm5-v5profit50,carry_mark,2022-10-11,0.0
full5y,P-confirm5-v5profit50,carry_mark,2022-10-12,0.0
full5y,P-confirm5-v5profit50,carry_mark,2022-10-13,0.0
full5y,P-confirm5-v5profit50,carry_mark,2022-10-14,-0.01972387435530636
full5y,P-confirm5-v5profit50,carry_mark,2022-10-17,0.01854862160336328
full5y,P-confirm5-v5profit50,carry_mark,2022-10-18,0.00038029517838921166
full5y,P-confirm5-v5profit50,carry_mark,2022-10-19,-0.013982344413236803
full5y,P-confirm5-v5profit50,carry_mark,2022-10-20,-0.00047175495461944107
full5y,P-confirm5-v5profit50,carry_mark,2022-10-21,0.008834612356483928
full5y,P-confirm5-v5profit50,carry_mark,2022-10-24,-0.0263638490808474
full5y,P-confirm5-v5profit50,carry_mark,2022-10-25,0.012414322686174817
full5y,P-confirm5-v5profit50,carry_mark,2022-10-26,-0.006607509486069763
full5y,P-confirm5-v5profit50,carry_mark,2022-10-27,-0.005508077581122239
full5y,P-confirm5-v5profit50,carry_mark,2022-10-28,0.00904521263568434
full5y,P-confirm5-v5profit50,carry_mark,2022-10-31,-0.0034562372228127414
full5y,P-confirm5-v5profit50,carry_mark,2022-11-01,-0.0031026159952008635
full5y,P-confirm5-v5profit50,carry_mark,2022-11-02,-0.010344828946187823
full5y,P-confirm5-v5profit50,carry_mark,2022-11-03,-0.005769242612733561
full5y,P-confirm5-v5profit50,carry_mark,2022-11-04,0.005608576230622164
full5y,P-confirm5-v5profit50,carry_mark,2022-11-07,0.0
full5y,P-confirm5-v5profit50,carry_mark,2022-11-08,0.0017868800499873494
full5y,P-confirm5-v5profit50,carry_mark,2022-11-09,-0.011980775391914954
full5y,P-confirm5-v5profit50,carry_mark,2022-11-10,0.017706712260532508
full5y,P-confirm5-v5profit50,carry_mark,2022-11-11,0.022052318114762583
full5y,P-confirm5-v5profit50,carry_mark,2022-11-14,0.003627150716903249
full5y,P-confirm5-v5profit50,carry_mark,2022-11-15,0.022623063552984712
full5y,P-confirm5-v5profit50,carry_mark,2022-11-16,-0.013517658902956985
full5y,P-confirm5-v5profit50,carry_mark,2022-11-17,-0.0006640449971853868
full5y,P-confirm5-v5profit50,carry_mark,2022-11-18,-0.012768949341973302
full5y,P-confirm5-v5profit50,carry_mark,2022-11-21,-0.009172377567160018
full5y,P-confirm5-v5profit50,carry_mark,2022-11-22,-0.0008471442149169284
full5y,P-confirm5-v5profit50,carry_mark,2022-11-23,0.00643237510764294
full5y,P-confirm5-v5profit50,carry_mark,2022-11-25,-0.0032258803493833478
full5y,P-confirm5-v5profit50,carry_mark,2022-11-28,-0.004052541905729523
full5y,P-confirm5-v5profit50,carry_mark,2022-11-29,-0.0032716887405709327
full5y,P-confirm5-v5profit50,carry_mark,2022-11-30,0.013387658015124449
full5y,P-confirm5-v5profit50,carry_mark,2022-12-01,0.011533429077014157
full5y,P-confirm5-v5profit50,carry_mark,2022-12-02,-0.0016998179649078682
full5y,P-confirm5-v5profit50,carry_mark,2022-12-05,-0.015649757228278792
full5y,P-confirm5-v5profit50,carry_mark,2022-12-06,-0.002879417444050858
full5y,P-confirm5-v5profit50,carry_mark,2022-12-07,-0.0017810126923354485
full5y,P-confirm5-v5profit50,carry_mark,2022-12-08,0.004225349657375499
full5y,P-confirm5-v5profit50,carry_mark,2022-12-09,0.0033079765525869443
full5y,P-confirm5-v5profit50,carry_mark,2022-12-12,-0.01027809034588193
full5y,P-confirm5-v5profit50,carry_mark,2022-12-13,0.013001441927561374
full5y,P-confirm5-v5profit50,carry_mark,2022-12-14,-0.003494896366416822
full5y,P-confirm5-v5profit50,carry_mark,2022-12-15,-0.0038352387502257113
full5y,P-confirm5-v5profit50,carry_mark,2022-12-16,-0.004858919070880185
full5y,P-confirm5-v5profit50,carry_mark,2022-12-19,-0.003293329668611
full5y,P-confirm5-v5profit50,carry_mark,2022-12-20,-0.0058016498086379655
full5y,P-confirm5-v5profit50,carry_mark,2022-12-21,0.004939669187201301
full5y,P-confirm5-v5profit50,carry_mark,2022-12-22,-0.004347533139906301
full5y,P-confirm5-v5profit50,carry_mark,2022-12-23,-0.0013393101727003254
full5y,P-confirm5-v5profit50,carry_mark,2022-12-27,-0.0005271217830691399
full5y,P-confirm5-v5profit50,carry_mark,2022-12-28,0.00047909675408459585
full5y,P-confirm5-v5profit50,carry_mark,2022-12-29,0.0028608631456806368
full5y,P-confirm5-v5profit50,carry_mark,2022-12-30,0.0008147129958838261
full5y,P-confirm5-v5profit50,carry_mark,2023-01-03,-0.005601221723694727
full5y,P-confirm5-v5profit50,carry_mark,2023-01-04,0.003591880497852873
full5y,P-confirm5-v5profit50,carry_mark,2023-01-05,-0.0014343798684717467
full5y,P-confirm5-v5profit50,carry_mark,2023-01-06,0.0008275405745659103
full5y,P-confirm5-v5profit50,carry_mark,2023-01-09,0.0001805656823010704
full5y,P-confirm5-v5profit50,carry_mark,2023-01-10,0.0033262373170533043
full5y,P-confirm5-v5profit50,carry_mark,2023-01-11,0.0029971384931680055
full5y,P-confirm5-v5profit50,carry_mark,2023-01-12,-0.0017604070540971795
full5y,P-confirm5-v5profit50,carry_mark,2023-01-13,0.01136675731898984
full5y,P-confirm5-v5profit50,carry_mark,2023-01-17,-0.0006330293960829292
full5y,P-confirm5-v5profit50,carry_mark,2023-01-18,-0.016016017555292493
full5y,P-confirm5-v5profit50,carry_mark,2023-01-19,-0.008462074533997188
full5y,P-confirm5-v5profit50,carry_mark,2023-01-20,0.02918304949827414
full5y,P-confirm5-v5profit50,carry_mark,2023-01-23,0.02265457428313027
full5y,P-confirm5-v5profit50,carry_mark,2023-01-24,-0.003821392610944907
full5y,P-confirm5-v5profit50,carry_mark,2023-01-25,-0.0025085479684261334
full5y,P-confirm5-v5profit50,carry_mark,2023-01-26,0.02616609315218481
full5y,P-confirm5-v5profit50,carry_mark,2023-01-27,0.0159062918103986
full5y,P-confirm5-v5profit50,carry_mark,2023-01-30,-0.031919181335155936
full5y,P-confirm5-v5profit50,carry_mark,2023-01-31,0.0012127676873934013
full5y,P-confirm5-v5profit50,carry_mark,2023-02-01,0.009468775478351909
full5y,P-confirm5-v5profit50,carry_mark,2023-02-02,0.01154689445894439
full5y,P-confirm5-v5profit50,carry_mark,2023-02-03,-0.007381546098435565
full5y,P-confirm5-v5profit50,carry_mark,2023-02-06,0.0002441889851090728
full5y,P-confirm5-v5profit50,carry_mark,2023-02-07,0.0010525791279409225
full5y,P-confirm5-v5profit50,carry_mark,2023-02-08,0.002276304955598252
full5y,P-confirm5-v5profit50,carry_mark,2023-02-09,0.0029956849516678654
full5y,P-confirm5-v5profit50,carry_mark,2023-02-10,-0.005030873801899538
full5y,P-confirm5-v5profit50,carry_mark,2023-02-13,-0.0013532537087366902
full5y,P-confirm5-v5profit50,carry_mark,2023-02-14,0.0
full5y,P-confirm5-v5profit50,carry_mark,2023-02-15,0.0
full5y,P-confirm5-v5profit50,carry_mark,2023-02-16,0.0
full5y,P-confirm5-v5profit50,carry_mark,2023-02-17,0.0
full5y,P-confirm5-v5profit50,carry_mark,2023-02-21,0.0
full5y,P-confirm5-v5profit50,carry_mark,2023-02-22,0.0
full5y,P-confirm5-v5profit50,carry_mark,2023-02-23,0.0
full5y,P-confirm5-v5profit50,carry_mark,2023-02-24,0.0
full5y,P-confirm5-v5profit50,carry_mark,2023-02-27,0.0
full5y,P-confirm5-v5profit50,carry_mark,2023-02-28,0.0
full5y,P-confirm5-v5profit50,carry_mark,2023-03-01,0.0
full5y,P-confirm5-v5profit50,carry_mark,2023-03-02,0.0
full5y,P-confirm5-v5profit50,carry_mark,2023-03-03,0.0
full5y,P-confirm5-v5profit50,carry_mark,2023-03-06,0.0
full5y,P-confirm5-v5profit50,carry_mark,2023-03-07,0.0
full5y,P-confirm5-v5profit50,carry_mark,2023-03-08,0.0
full5y,P-confirm5-v5profit50,carry_mark,2023-03-09,0.0
full5y,P-confirm5-v5profit50,carry_mark,2023-03-10,0.0
full5y,P-confirm5-v5profit50,carry_mark,2023-03-13,0.0
full5y,P-confirm5-v5profit50,carry_mark,2023-03-14,0.0
full5y,P-confirm5-v5profit50,carry_mark,2023-03-15,0.0
full5y,P-confirm5-v5profit50,carry_mark,2023-03-16,0.0
full5y,P-confirm5-v5profit50,carry_mark,2023-03-17,0.0
full5y,P-confirm5-v5profit50,carry_mark,2023-03-20,0.0
full5y,P-confirm5-v5profit50,carry_mark,2023-03-21,0.0
full5y,P-confirm5-v5profit50,carry_mark,2023-03-22,0.0
full5y,P-confirm5-v5profit50,carry_mark,2023-03-23,0.0
full5y,P-confirm5-v5profit50,carry_mark,2023-03-24,0.0
full5y,P-confirm5-v5profit50,carry_mark,2023-03-27,-6.64577191686333e-05
full5y,P-confirm5-v5profit50,carry_mark,2023-03-28,-0.001263497725687812
full5y,P-confirm5-v5profit50,carry_mark,2023-03-29,0.003079334206671458
full5y,P-confirm5-v5profit50,carry_mark,2023-03-30,0.0073920104163430755
full5y,P-confirm5-v5profit50,carry_mark,2023-03-31,0.016590931268775734
full5y,P-confirm5-v5profit50,carry_mark,2023-04-03,0.004430369043533356
full5y,P-confirm5-v5profit50,carry_mark,2023-04-04,-0.0039327478801751805
full5y,P-confirm5-v5profit50,carry_mark,2023-04-05,-0.005793815079086373
full5y,P-confirm5-v5profit50,carry_mark,2023-04-06,0.0005396671100548533
full5y,P-confirm5-v5profit50,carry_mark,2023-04-10,0.003638115387587604
full5y,P-confirm5-v5profit50,carry_mark,2023-04-11,0.0024726074062450753
full5y,P-confirm5-v5profit50,carry_mark,2023-04-12,-0.0012457448431195894
full5y,P-confirm5-v5profit50,carry_mark,2023-04-13,0.001536166336011835
full5y,P-confirm5-v5profit50,carry_mark,2023-04-14,-0.007116514819488484
full5y,P-confirm5-v5profit50,carry_mark,2023-04-17,0.0015566284897158612
full5y,P-confirm5-v5profit50,carry_mark,2023-04-18,0.0007511612359413888
full5y,P-confirm5-v5profit50,carry_mark,2023-04-19,-0.0016438807103072773
full5y,P-confirm5-v5profit50,carry_mark,2023-04-20,-0.005467082096411169
full5y,P-confirm5-v5profit50,carry_mark,2023-04-21,0.0018071092101553665
full5y,P-confirm5-v5profit50,carry_mark,2023-04-24,0.0005004448311666909
full5y,P-confirm5-v5profit50,carry_mark,2023-04-25,-0.011440129911350672
full5y,P-confirm5-v5profit50,carry_mark,2023-04-26,0.0022630981852373886
full5y,P-confirm5-v5profit50,carry_mark,2023-04-27,0.0014634824270334467
full5y,P-confirm5-v5profit50,carry_mark,2023-04-28,0.0022200875083641103
full5y,P-confirm5-v5profit50,carry_mark,2023-05-01,-0.0023077591566806554
full5y,P-confirm5-v5profit50,carry_mark,2023-05-02,-0.004738528998127767
full5y,P-confirm5-v5profit50,carry_mark,2023-05-03,-0.0017489818905286447
full5y,P-confirm5-v5profit50,carry_mark,2023-05-04,-0.00032074367396977
full5y,P-confirm5-v5profit50,carry_mark,2023-05-05,0.004262559435918245
full5y,P-confirm5-v5profit50,carry_mark,2023-05-08,0.0019742248752856574
full5y,P-confirm5-v5profit50,carry_mark,2023-05-09,0.001339430248462059
full5y,P-confirm5-v5profit50,carry_mark,2023-05-10,0.005494955414782221
full5y,P-confirm5-v5profit50,carry_mark,2023-05-11,-0.00548742455562431
full5y,P-confirm5-v5profit50,carry_mark,2023-05-12,-0.0029497823368640264
full5y,P-confirm5-v5profit50,carry_mark,2023-05-15,-0.003976840381292257
full5y,P-confirm5-v5profit50,carry_mark,2023-05-16,0.005587458442052939
full5y,P-confirm5-v5profit50,carry_mark,2023-05-17,0.003163669701130578
full5y,P-confirm5-v5profit50,carry_mark,2023-05-18,0.011229999086305353
full5y,P-confirm5-v5profit50,carry_mark,2023-05-19,-0.003939361666062147
full5y,P-confirm5-v5profit50,carry_mark,2023-05-22,0.0031728976187817893
full5y,P-confirm5-v5profit50,carry_mark,2023-05-23,-0.006049753196017016
full5y,P-confirm5-v5profit50,carry_mark,2023-05-24,0.004367166584109872
full5y,P-confirm5-v5profit50,carry_mark,2023-05-25,0.0016742110622448348
full5y,P-confirm5-v5profit50,carry_mark,2023-05-26,0.016247590436893233
full5y,P-confirm5-v5profit50,carry_mark,2023-05-30,0.02426944691224666
full5y,P-confirm5-v5profit50,carry_mark,2023-05-31,-0.0037571298784773053
full5y,P-confirm5-v5profit50,carry_mark,2023-06-01,0.0028243017978595965
full5y,P-confirm5-v5profit50,carry_mark,2023-06-02,0.0029030141129136157
full5y,P-confirm5-v5profit50,carry_mark,2023-06-05,0.006846041084988897
full5y,P-confirm5-v5profit50,carry_mark,2023-06-06,0.015270880569484346
full5y,P-confirm5-v5profit50,carry_mark,2023-06-07,-0.01018311995470469
full5y,P-confirm5-v5profit50,carry_mark,2023-06-08,0.0207879183325288
full5y,P-confirm5-v5profit50,carry_mark,2023-06-09,0.003856858480145153
full5y,P-confirm5-v5profit50,carry_mark,2023-06-12,0.005707672865524582
full5y,P-confirm5-v5profit50,carry_mark,2023-06-13,0.015049103397405372
full5y,P-confirm5-v5profit50,carry_mark,2023-06-14,0.013690924054684372
full5y,P-confirm5-v5profit50,carry_mark,2023-06-15,0.03121401698843691
full5y,P-confirm5-v5profit50,carry_mark,2023-06-16,0.001978598941807608
full5y,P-confirm5-v5profit50,carry_mark,2023-06-20,-0.008906556504544094
full5y,P-confirm5-v5profit50,carry_mark,2023-06-21,-0.02915700994139687
full5y,P-confirm5-v5profit50,carry_mark,2023-06-22,0.016996778563676863
full5y,P-confirm5-v5profit50,carry_mark,2023-06-23,-0.001212049437432361
full5y,P-confirm5-v5profit50,carry_mark,2023-06-26,-0.008539960393055712
full5y,P-confirm5-v5profit50,carry_mark,2023-06-27,0.00631838604810282
full5y,P-confirm5-v5profit50,carry_mark,2023-06-28,0.007300269725369235
full5y,P-confirm5-v5profit50,carry_mark,2023-06-29,-0.005005326175037894
full5y,P-confirm5-v5profit50,carry_mark,2023-06-30,0.004618578948544538
full5y,P-confirm5-v5profit50,carry_mark,2023-07-03,4.079003469219522e-05
full5y,P-confirm5-v5profit50,carry_mark,2023-07-05,-0.00016556838227712589
full5y,P-confirm5-v5profit50,carry_mark,2023-07-06,-0.0006606514856712153
full5y,P-confirm5-v5profit50,carry_mark,2023-07-07,-0.0013553607759072771
full5y,P-confirm5-v5profit50,carry_mark,2023-07-10,-0.0007743545285504138
full5y,P-confirm5-v5profit50,carry_mark,2023-07-11,-0.00014671850152855325
full5y,P-confirm5-v5profit50,carry_mark,2023-07-12,0.002294996432037233
full5y,P-confirm5-v5profit50,carry_mark,2023-07-13,0.0030447283672450976
full5y,P-confirm5-v5profit50,carry_mark,2023-07-14,-0.001127696997732086
full5y,P-confirm5-v5profit50,carry_mark,2023-07-17,0.001983938350837988
full5y,P-confirm5-v5profit50,carry_mark,2023-07-18,0.009479363687843434
full5y,P-confirm5-v5profit50,carry_mark,2023-07-19,-0.0040767632155372935
full5y,P-confirm5-v5profit50,carry_mark,2023-07-20,-0.01564089447850403
full5y,P-confirm5-v5profit50,carry_mark,2023-07-21,-0.001930162428612625
full5y,P-confirm5-v5profit50,carry_mark,2023-07-24,0.0005933074336978983
full5y,P-confirm5-v5profit50,carry_mark,2023-07-25,0.0015445044848097945
full5y,P-confirm5-v5profit50,carry_mark,2023-07-26,-0.00493981640265192
full5y,P-confirm5-v5profit50,carry_mark,2023-07-27,-0.004334824781887137
full5y,P-confirm5-v5profit50,carry_mark,2023-07-28,0.0027910052032474875
full5y,P-confirm5-v5profit50,carry_mark,2023-07-31,-0.0007240540605867318
full5y,P-confirm5-v5profit50,carry_mark,2023-08-01,0.00012502467652069081
full5y,P-confirm5-v5profit50,carry_mark,2023-08-02,-0.00262829173875887
full5y,P-confirm5-v5profit50,carry_mark,2023-08-03,-0.00025648743141698516
full5y,P-confirm5-v5profit50,carry_mark,2023-08-04,0.00034286264147171953
full5y,P-confirm5-v5profit50,carry_mark,2023-08-07,0.0007108385444331011
full5y,P-confirm5-v5profit50,carry_mark,2023-08-08,0.0034804211269733208
full5y,P-confirm5-v5profit50,carry_mark,2023-08-09,-0.0014176935596923678
full5y,P-confirm5-v5profit50,carry_mark,2023-08-10,0.018967228485147602
full5y,P-confirm5-v5profit50,carry_mark,2023-08-11,-0.014791221846421343
full5y,P-confirm5-v5profit50,carry_mark,2023-08-14,0.02071790463188412
full5y,P-confirm5-v5profit50,carry_mark,2023-08-15,-0.0010096920951715438
full5y,P-confirm5-v5profit50,carry_mark,2023-08-16,-0.012353544703046703
full5y,P-confirm5-v5profit50,carry_mark,2023-08-17,-0.0018660786412446951
full5y,P-confirm5-v5profit50,carry_mark,2023-08-18,-0.005269149321958833
full5y,P-confirm5-v5profit50,carry_mark,2023-08-21,0.03164045184661424
full5y,P-confirm5-v5profit50,carry_mark,2023-08-22,0.0050845513548252175
full5y,P-confirm5-v5profit50,carry_mark,2023-08-23,-0.0002320849874111075
full5y,P-confirm5-v5profit50,carry_mark,2023-08-24,-0.012672301399263864
full5y,P-confirm5-v5profit50,carry_mark,2023-08-25,-0.007505390547851276
full5y,P-confirm5-v5profit50,carry_mark,2023-08-28,0.001766454478190005
full5y,P-confirm5-v5profit50,carry_mark,2023-08-29,0.012065025273645369
full5y,P-confirm5-v5profit50,carry_mark,2023-08-30,0.009317459598982492
full5y,P-confirm5-v5profit50,carry_mark,2023-08-31,-0.012670864965260853
full5y,P-confirm5-v5profit50,carry_mark,2023-09-01,-6.094574147742504e-05
full5y,P-confirm5-v5profit50,carry_mark,2023-09-05,-0.006911624833842678
full5y,P-confirm5-v5profit50,carry_mark,2023-09-06,-0.003475717234627507
full5y,P-confirm5-v5profit50,carry_mark,2023-09-07,0.001296528559530341
full5y,P-confirm5-v5profit50,carry_mark,2023-09-08,0.005316900771062882
full5y,P-confirm5-v5profit50,carry_mark,2023-09-11,0.0023274035452743314
full5y,P-confirm5-v5profit50,carry_mark,2023-09-12,-0.00547177818040343
full5y,P-confirm5-v5profit50,carry_mark,2023-09-13,0.0045954110885378045
full5y,P-confirm5-v5profit50,carry_mark,2023-09-14,0.0042611450780753015
full5y,P-confirm5-v5profit50,carry_mark,2023-09-15,-0.0017824396757769368
full5y,P-confirm5-v5profit50,carry_mark,2023-09-18,-0.009472320835395887
full5y,P-confirm5-v5profit50,carry_mark,2023-09-19,0.0011898821303599205
full5y,P-confirm5-v5profit50,carry_mark,2023-09-20,-0.009214905682685426
full5y,P-confirm5-v5profit50,carry_mark,2023-09-21,-0.012093343033670257
full5y,P-confirm5-v5profit50,carry_mark,2023-09-22,-0.0007241996687502139
full5y,P-confirm5-v5profit50,carry_mark,2023-09-25,-0.0009659999890538007
full5y,P-confirm5-v5profit50,carry_mark,2023-09-26,-0.00548524674612001
full5y,P-confirm5-v5profit50,carry_mark,2023-09-27,0.0034053773001755383
full5y,P-confirm5-v5profit50,carry_mark,2023-09-28,0.0029110633181158585
full5y,P-confirm5-v5profit50,carry_mark,2023-09-29,0.004776467071601886
full5y,P-confirm5-v5profit50,carry_mark,2023-10-02,0.0008880986732445417
full5y,P-confirm5-v5profit50,carry_mark,2023-10-03,-0.004410432728773062
full5y,P-confirm5-v5profit50,carry_mark,2023-10-04,0.005052601525744604
full5y,P-confirm5-v5profit50,carry_mark,2023-10-05,-0.002237187074299374
full5y,P-confirm5-v5profit50,carry_mark,2023-10-06,0.009813358629735069
full5y,P-confirm5-v5profit50,carry_mark,2023-10-09,-1.8689650547065727e-05
full5y,P-confirm5-v5profit50,carry_mark,2023-10-10,0.004165833633644677
full5y,P-confirm5-v5profit50,carry_mark,2023-10-11,0.0020081296607807886
full5y,P-confirm5-v5profit50,carry_mark,2023-10-12,-0.01201600888262606
full5y,P-confirm5-v5profit50,carry_mark,2023-10-13,-0.01129902845748586
full5y,P-confirm5-v5profit50,carry_mark,2023-10-16,0.0036713091377891583
full5y,P-confirm5-v5profit50,carry_mark,2023-10-17,-0.006892092131124494
full5y,P-confirm5-v5profit50,carry_mark,2023-10-18,-0.013868754299939811
full5y,P-confirm5-v5profit50,carry_mark,2023-10-19,-0.007161651382923173
full5y,P-confirm5-v5profit50,carry_mark,2023-10-20,-0.015934589294816837
full5y,P-confirm5-v5profit50,carry_mark,2023-10-23,0.004654423040024747
full5y,P-confirm5-v5profit50,carry_mark,2023-10-24,0.014282271564911464
full5y,P-confirm5-v5profit50,carry_mark,2023-10-25,-0.017058294457931354
full5y,P-confirm5-v5profit50,carry_mark,2023-10-26,-0.012312481092478478
full5y,P-confirm5-v5profit50,carry_mark,2023-10-27,0.003926203858021837
full5y,P-confirm5-v5profit50,carry_mark,2023-10-30,0.00906585734619143
full5y,P-confirm5-v5profit50,carry_mark,2023-10-31,-0.0028814658563175665
full5y,P-confirm5-v5profit50,carry_mark,2023-11-01,0.0023903253127536273
full5y,P-confirm5-v5profit50,carry_mark,2023-11-02,0.003981598549211563
full5y,P-confirm5-v5profit50,carry_mark,2023-11-03,0.021106395846708793
full5y,P-confirm5-v5profit50,carry_mark,2023-11-06,-0.008529670062336426
full5y,P-confirm5-v5profit50,carry_mark,2023-11-07,0.012980536216957439
full5y,P-confirm5-v5profit50,carry_mark,2023-11-08,-0.004824487688821178
full5y,P-confirm5-v5profit50,carry_mark,2023-11-09,-0.00930346785317725
full5y,P-confirm5-v5profit50,carry_mark,2023-11-10,0.007932377670386782
full5y,P-confirm5-v5profit50,carry_mark,2023-11-13,0.0014310090600975212
full5y,P-confirm5-v5profit50,carry_mark,2023-11-14,0.018272982840863074
full5y,P-confirm5-v5profit50,carry_mark,2023-11-15,0.011336916329258973
full5y,P-confirm5-v5profit50,carry_mark,2023-11-16,-0.010205317694008875
full5y,P-confirm5-v5profit50,carry_mark,2023-11-17,-0.0016890077171754613
full5y,P-confirm5-v5profit50,carry_mark,2023-11-20,0.016607645292886296
full5y,P-confirm5-v5profit50,carry_mark,2023-11-21,-0.009026366402940944
full5y,P-confirm5-v5profit50,carry_mark,2023-11-22,0.005627894421108559
full5y,P-confirm5-v5profit50,carry_mark,2023-11-24,0.0029606205307447842
full5y,P-confirm5-v5profit50,carry_mark,2023-11-27,-0.005509087578491801
full5y,P-confirm5-v5profit50,carry_mark,2023-11-28,-0.001029640135493759
full5y,P-confirm5-v5profit50,carry_mark,2023-11-29,-0.0057246125961150866
full5y,P-confirm5-v5profit50,carry_mark,2023-11-30,0.005627654063425402
full5y,P-confirm5-v5profit50,carry_mark,2023-12-01,-0.0010674183890541644
full5y,P-confirm5-v5profit50,carry_mark,2023-12-04,-0.0026730683826224344
full5y,P-confirm5-v5profit50,carry_mark,2023-12-05,-0.0019361979938145146
full5y,P-confirm5-v5profit50,carry_mark,2023-12-06,-0.0007926448722852975
full5y,P-confirm5-v5profit50,carry_mark,2023-12-07,0.0024957530737098168
full5y,P-confirm5-v5profit50,carry_mark,2023-12-08,0.003530204245506119
full5y,P-confirm5-v5profit50,carry_mark,2023-12-11,0.0066837119426887085
full5y,P-confirm5-v5profit50,carry_mark,2023-12-12,-0.0006497791700344257
full5y,P-confirm5-v5profit50,carry_mark,2023-12-13,0.009489683906961432
full5y,P-confirm5-v5profit50,carry_mark,2023-12-14,0.006908946386395031
full5y,P-confirm5-v5profit50,carry_mark,2023-12-15,0.0022202874856051325
full5y,P-confirm5-v5profit50,carry_mark,2023-12-18,0.004882047183150029
full5y,P-confirm5-v5profit50,carry_mark,2023-12-19,0.007808030069974059
full5y,P-confirm5-v5profit50,carry_mark,2023-12-20,-0.011948839841116332
full5y,P-confirm5-v5profit50,carry_mark,2023-12-21,0.011641259537035075
full5y,P-confirm5-v5profit50,carry_mark,2023-12-22,0.0032132308210476635
full5y,P-confirm5-v5profit50,carry_mark,2023-12-26,0.006807056873140071
full5y,P-confirm5-v5profit50,carry_mark,2023-12-27,0.004060124204162063
full5y,P-confirm5-v5profit50,carry_mark,2023-12-28,-0.0008468144655379261
full5y,P-confirm5-v5profit50,carry_mark,2023-12-29,-0.002358678780594181
full5y,P-confirm5-v5profit50,carry_mark,2024-01-02,-0.004373599708011688
full5y,P-confirm5-v5profit50,carry_mark,2024-01-03,-0.0038168574332685056
full5y,P-confirm5-v5profit50,carry_mark,2024-01-04,-0.00540212778591802
full5y,P-confirm5-v5profit50,carry_mark,2024-01-05,0.0007879596792135346
full5y,P-confirm5-v5profit50,carry_mark,2024-01-08,0.010608199772739491
full5y,P-confirm5-v5profit50,carry_mark,2024-01-09,-0.010266573390712241
full5y,P-confirm5-v5profit50,carry_mark,2024-01-10,0.0011587375500523133
full5y,P-confirm5-v5profit50,carry_mark,2024-01-11,0.003263960941268673
full5y,P-confirm5-v5profit50,carry_mark,2024-01-12,-0.002759594661371456
full5y,P-confirm5-v5profit50,carry_mark,2024-01-16,-0.016581314484062182
full5y,P-confirm5-v5profit50,carry_mark,2024-01-17,-0.015007605001393743
full5y,P-confirm5-v5profit50,carry_mark,2024-01-18,0.0023117779846092423
full5y,P-confirm5-v5profit50,carry_mark,2024-01-19,0.0033894989108200434
full5y,P-confirm5-v5profit50,carry_mark,2024-01-22,-0.00023674202918356758
full5y,P-confirm5-v5profit50,carry_mark,2024-01-23,0.004882790189953234
full5y,P-confirm5-v5profit50,carry_mark,2024-01-24,0.011954911332362695
full5y,P-confirm5-v5profit50,carry_mark,2024-01-25,0.007530840358282864
full5y,P-confirm5-v5profit50,carry_mark,2024-01-26,0.0005040883441569499
full5y,P-confirm5-v5profit50,carry_mark,2024-01-29,0.006218290760514234
full5y,P-confirm5-v5profit50,carry_mark,2024-01-30,-0.006119137217453741
full5y,P-confirm5-v5profit50,carry_mark,2024-01-31,-0.011356875274680035
full5y,P-confirm5-v5profit50,carry_mark,2024-02-01,0.0009098451958793219
full5y,P-confirm5-v5profit50,carry_mark,2024-02-02,0.0006661006495909505
full5y,P-confirm5-v5profit50,carry_mark,2024-02-05,-0.002959934828374
full5y,P-confirm5-v5profit50,carry_mark,2024-02-06,0.003907780688062945
full5y,P-confirm5-v5profit50,carry_mark,2024-02-07,0.002995784895280462
full5y,P-confirm5-v5profit50,carry_mark,2024-02-08,-0.0057038740412956755
full5y,P-confirm5-v5profit50,carry_mark,2024-02-09,0.0031147746863269933
full5y,P-confirm5-v5profit50,carry_mark,2024-02-12,-0.0028626353253497273
full5y,P-confirm5-v5profit50,carry_mark,2024-02-13,-0.004369812698948605
full5y,P-confirm5-v5profit50,carry_mark,2024-02-14,0.005805501107466737
full5y,P-confirm5-v5profit50,carry_mark,2024-02-15,-0.0004486187336276481
full5y,P-confirm5-v5profit50,carry_mark,2024-02-16,-0.0037933439115133026
full5y,P-confirm5-v5profit50,carry_mark,2024-02-20,-0.0013977313085134946
full5y,P-confirm5-v5profit50,carry_mark,2024-02-21,0.0005523823533940764
full5y,P-confirm5-v5profit50,carry_mark,2024-02-22,0.006072119865045833
full5y,P-confirm5-v5profit50,carry_mark,2024-02-23,-0.0012428141142436845
full5y,P-confirm5-v5profit50,carry_mark,2024-02-26,-0.005282309615006109
full5y,P-confirm5-v5profit50,carry_mark,2024-02-27,0.0021034610993271976
full5y,P-confirm5-v5profit50,carry_mark,2024-02-28,-0.0021226462893312536
full5y,P-confirm5-v5profit50,carry_mark,2024-02-29,0.004397429085841798
full5y,P-confirm5-v5profit50,carry_mark,2024-03-01,0.007176243435117446
full5y,P-confirm5-v5profit50,carry_mark,2024-03-04,0.002888768236980521
