window,symbol,trade_id,entry_date,entry_signal_date,entry_open,entry_b,entry_jf,setup_date,B_BASE_BULL,B_STAGE_COMPONENT,B_BEAR_RECOVER,B_CRASH_RECOVER,exit_date,exit_signal_date,exit_reason,exit_price,return_pct,hold_bars,peak_close,peak_close_date,peak_close_gain_pct,exit_gross_pct,giveback_pp,peak_to_exit_drawdown_pct,profit_to_loss,S_BLOWOFF,S_BEAR_RALLY,S_CROSS,S_DELAY,exit_raw_s,exit_s_suppressed,raw_s_count,emitted_s_count,suppressed_s_count,entry_kind,last_held_close_date,worst_overnight_date,worst_intraday_date,previous_trade_id,previous_exit_date,previous_exit_reason,previous_entry_kind,entry_gap_pct,overnight_factor,intraday_factor,cost_factor,overnight_log_pct,intraday_log_pct,cost_log_pct,reconstructed_return_pct,last_held_close,last_close_net_pct,exit_overnight_pct,exit_gap_impact_pp,trail_reference,worst_overnight_pct,worst_intraday_pct,pair_return_pct,chain_return_pct,close_below_trail,flat_bars
training,SNOW,SNOW:2023-01-13,2023-01-13,2023-01-12,139.3000030517578,True,False,2023-01-11,False,False,True,False,2023-02-06,2023-02-03,signal,159.74000549316406,14.444136202171842,15,178.0500030517578,2023-02-02,27.81765911778349,14.67336826533423,13.14429085244926,10.28362664687581,False,True,False,False,False,True,False,1,1,0,B,2023-02-03,2023-02-03,2023-01-18,SNOW:2022-11-11,2023-01-05,trail,JF,-1.9980275433274408,0.9400326832338695,1.2198870348937094,0.998001,-6.184063492479551,19.875826010862525,-0.20010006671670688,14.444136202171842,163.2899932861328,16.987489604722896,-2.174038789228261,-2.5433534025510536,142.44000244140625,-5.644483504353747,-4.977956249444415,0.7095387682187537,11.822901418657917,False,6
training,SNOW,SNOW:2023-09-01,2023-09-01,2023-08-31,158.10000610351562,True,False,2023-08-30,False,True,False,False,2024-01-05,2024-01-04,signal,184.57000732421875,16.50919972702114,86,201.22999572753903,2023-12-28,27.280194787458868,16.74256812069441,10.537626666764456,8.279078048521926,False,False,False,True,True,True,False,1,1,0,B,2024-01-04,2023-09-07,2023-10-25,SNOW:2023-01-13,2023-02-06,signal,B,0.7969397203434259,1.0999808965561075,1.0613145054264108,0.998001,9.529281288634586,5.950823929462357,-0.20010006671670688,16.50919972702125,183.72000122070312,15.972636217492076,0.46266388954270266,0.5365635095290653,160.98399658203124,-2.3303054422108116,-5.626619078471884,33.337947223652485,30.283967554414115,False,144
training,SNOW,SNOW:2024-06-28,2024-06-28,2024-06-27,133.5500030517578,True,False,2024-06-26,False,False,False,True,2024-08-06,2024-08-05,trail,114.63999938964844,-14.331088418973547,26,143.02000427246094,2024-07-05,7.090977914117302,-14.159493245972243,21.250471160089546,19.843381369746737,True,False,False,False,False,False,False,0,0,0,B,2024-08-05,2024-08-05,2024-07-24,SNOW:2023-09-01,2024-01-05,signal,B,-0.2762807065758266,0.8878439433580996,0.966842285698909,0.998001,-11.895929089555517,-3.37198933156201,-0.20010006671670688,-14.331088418973536,112.62999725341795,-15.833135664290898,1.7846063972708492,1.5020472453173515,114.41600341796875,-9.885611313136877,-4.106868132380114,-0.1878367020967442,11.61285696844423,True,120
training,TSLA,TSLA:2022-02-25,2022-02-25,2022-02-24,269.74334716796875,False,True,,False,False,False,False,2022-04-27,2022-04-26,trail,299.52667236328125,10.819385050147368,42,381.8166809082031,2022-04-04,41.5481363736643,11.041356722235097,30.506779651429202,21.552229815937807,False,False,False,False,False,False,False,0,0,0,JF,2022-04-26,2022-04-11,2022-04-26,,,,,1.0564858531552535,1.1493040593558417,0.9661617029741569,0.998001,13.91565934109113,-3.4424064395310268,-0.20010006671670688,10.819385050147412,292.1400146484375,8.08645693033676,2.5284648950719246,2.732928119810607,305.45334472656253,-4.396922262441539,-11.955632199765464,,10.819385050147368,True,
training,TSLA,TSLA:2022-12-05,2022-12-05,2022-12-02,189.44000244140625,True,False,2022-11-30,False,False,True,False,2022-12-21,2022-12-20,trail,139.33999633789062,-26.593404828411128,12,182.4499969482422,2022-12-05,-3.6898254872679614,-26.44637112428857,22.75654563702061,23.62839206984536,False,False,False,False,False,False,False,0,0,0,B,2022-12-20,2022-12-07,2022-12-13,TSLA:2022-02-25,2022-04-27,trail,JF,-2.7814831940718876,0.9730362641271547,0.7559186803966803,0.998001,-2.7333927061926726,-27.98214742010562,-0.20010006671670688,-26.593404828411092,137.8000030517578,-27.4046985466052,1.1175567866674063,0.8112937181940723,145.95999755859376,-2.6637795294298994,-7.960198180149181,-18.651262644594034,-18.651262644594034,True,153
training,TSLA,TSLA:2023-01-18,2023-01-18,2023-01-17,136.55999755859375,True,False,2023-01-09,False,False,False,True,2023-02-13,2023-02-10,signal,194.4199981689453,42.08505862732797,18,207.32000732421875,2023-02-09,51.81605962995424,42.369655568810025,9.446404061144214,6.222269293623784,False,False,True,False,False,True,False,1,1,0,B,2023-02-10,2023-02-10,2023-01-30,TSLA:2022-12-05,2022-12-21,trail,B,3.855800329777348,1.139510975110108,1.2493925787336377,0.998001,13.05992011711358,22.26574961954668,-0.20010006671670688,42.08505862732797,196.88999938964844,43.890172666822046,-1.2545082169536426,-1.8051140394940788,165.85600585937502,-2.455147316640627,-6.397079019615326,4.299803785877354,15.584401164019601,False,17
training,TSLA,TSLA:2024-04-30,2024-04-30,2024-04-29,186.97999572753903,True,False,2024-04-25,False,False,True,False,2024-07-12,2024-07-11,signal,235.8000030517578,25.85765548340815,50,263.260009765625,2024-07-10,40.79581547816411,26.109748871402072,14.686066606762036,10.430755031238615,False,True,False,False,False,True,False,1,1,0,B,2024-07-11,2024-05-08,2024-07-11,TSLA:2023-01-18,2023-02-13,signal,B,-3.6433945957388247,1.1311437155584427,1.1148870575578618,0.998001,12.32292585206209,10.875310611145268,-0.20010006671670688,25.857655483407992,241.02999877929688,28.649152480597873,-2.169852613378631,-2.791496997189725,210.6080078125,-3.498116701032772,-8.458028881939272,78.8249235805809,45.47181740957218,False,304
training,MRNA,MRNA:2022-01-11,2022-01-11,2022-01-10,226.0,False,True,,False,False,False,False,2022-01-20,2022-01-19,trail,174.99000549316406,-22.72557501230831,6,222.88999938964844,2022-01-12,-1.3761064647573318,-22.570794029573428,21.194687564816096,21.490418604536533,False,False,False,False,False,False,False,0,0,0,JF,2022-01-19,2022-01-18,2022-01-19,,,,,-3.2948211590895005,0.931747072881433,0.8310109924035106,0.998001,-7.069388215554611,-18.51122562917816,-0.20010006671670688,-22.72557501230831,174.07000732421875,-23.13184009753202,0.5285219338399649,0.40626508522371196,178.31199951171877,-3.8177084090291524,-7.821430470292967,,-22.72557501230831,True,
training,MRNA,MRNA:2022-02-16,2022-02-16,2022-02-15,147.6199951171875,False,True,,False,False,False,False,2022-04-22,2022-04-21,trail,143.22999572753906,-3.1678067374243724,45,186.72000122070312,2022-03-22,26.4869309015193,-2.973851466505917,29.460782368025217,23.291562344067717,True,False,False,False,False,False,False,0,0,0,JF,2022-04-21,2022-04-11,2022-03-25,MRNA:2022-01-11,2022-01-20,trail,JF,-2.3160403077606584,0.9086358041624328,1.0678222021300534,0.998001,-9.58109205753852,6.562124927278451,-0.20010006671670688,-3.1678067374243613,144.5,-2.309206564111721,-0.878895690284387,-0.8586001733126514,149.3760009765625,-3.0091994827721957,-6.917252079133062,-25.17347945337435,-25.17347945337435,True,19
training,MRNA,MRNA:2023-08-18,2023-08-18,2023-08-17,105.9000015258789,False,True,,False,False,False,False,2023-10-17,2023-10-16,trail,90.37999725341795,-14.825943022421717,41,116.62000274658205,2023-08-30,10.122758325063375,-14.655339045173022,24.778097370236395,22.500432923316104,True,False,False,False,False,False,False,0,0,0,JF,2023-10-16,2023-10-16,2023-09-18,MRNA:2022-02-16,2022-04-22,trail,JF,-0.3200266799012752,1.011566110937718,0.8436884157350114,0.998001,1.1499734795539256,-16.99720282177115,-0.20010006671670688,-14.825943022421683,91.94000244140624,-13.355795038300078,-1.696764353451563,-1.4701479841216383,93.29600219726564,-3.0518818991495,-8.813101247785593,-17.52409253789512,-36.267216755277744,True,332
training,MRNA,MRNA:2023-11-03,2023-11-03,2023-11-02,73.08999633789062,False,True,,False,False,False,False,2024-02-12,2024-02-09,trail,87.41000366210938,19.35322949190672,67,115.44000244140624,2024-01-08,57.94227421730067,19.592294488589413,38.34997972871126,24.281010210064768,False,False,False,False,False,False,False,0,0,0,JF,2024-02-09,2024-01-17,2023-11-06,MRNA:2023-08-18,2023-10-17,trail,JF,2.6112493237387735,1.113821671009778,1.0737113274171477,0.998001,10.779704880743742,7.112117729254027,-0.20010006671670688,19.35322949190672,87.41000366210938,19.35322949190672,0.0,0.0,92.352001953125,-3.7783873061696394,-7.649924590807244,1.6579876920163938,-23.932864952347167,True,13
training,GOOGL,GOOGL:2022-02-02,2022-02-02,2022-02-01,151.25,True,False,2022-01-31,False,True,False,False,2022-04-28,2022-04-27,trail,116.41500091552734,-23.185264576067965,59,148.0,2022-02-02,-2.148760330578514,-23.031404353370355,20.88264402279184,21.34121559761666,False,False,False,False,False,False,False,0,0,0,B,2022-04-27,2022-04-27,2022-04-22,,,,,9.884922760997927,1.020532413503592,0.7542004019489059,0.998001,2.032446513825533,-28.209716121065302,-0.20010006671670688,-23.185264576068,114.29450225830078,-24.584444596174247,1.8552936627120653,1.3991800201062823,118.4,-3.523391311801227,-4.291601562500002,,-23.185264576067965,True,
training,GOOGL,GOOGL:2024-03-15,2024-03-15,2024-03-14,142.5,True,False,2024-03-13,False,True,False,False,2024-08-26,,terminal,166.16000366210938,16.370420922658813,113,191.17999267578125,2024-07-10,34.1613983689693,16.603511341831133,17.557887027138168,13.08713776137801,False,False,False,False,False,,,0,0,0,B,2024-08-26,2024-08-05,2024-07-25,GOOGL:2022-02-02,2022-04-28,trail,B,-0.41929145906646204,1.024757992696598,1.137863887599403,0.998001,2.445648002702614,12.915272187178218,-0.20010006671670688,16.370420922658834,166.16000366210938,16.370420922658813,,0.0,152.943994140625,-6.696269900926821,-3.037332114186897,-10.61036905654359,-10.61036905654359,False,472
training,AAOI,AAOI:2022-01-25,2022-01-25,2022-01-24,3.9700000286102295,False,True,,False,False,False,False,2022-02-28,2022-02-25,trail,3.4000000953674316,-14.528879830647135,23,4.369999885559082,2022-02-18,10.075563074715642,-14.357680834635577,24.43324390935122,22.196792118852706,True,False,False,False,False,False,False,0,0,0,JF,2022-02-25,2022-02-25,2022-02-25,,,,,-1.243779914266574,0.8644641026450463,0.9906983864722674,0.998001,-14.56454985554631,-0.9345143678883366,-0.20010006671670688,-14.528879830647167,3.450000047683716,-13.271952826818566,-1.4492739601511984,-1.2569270038285687,3.4959999084472657,-6.650245929355048,-8.970974078930515,,-14.528879830647135,True,
training,AAOI,AAOI:2023-01-13,2023-01-13,2023-01-12,2.3299999237060547,True,False,2023-01-09,False,False,True,False,2023-01-20,2023-01-19,signal,2.2899999618530273,-1.91320485993266,4,2.440000057220459,2023-01-17,4.721035927736872,-1.7167366164289044,6.437772544165776,6.147544747941735,True,False,True,False,False,True,False,1,1,0,B,2023-01-19,2023-01-19,2023-01-18,AAOI:2022-01-25,2022-02-28,trail,JF,-0.851063052687262,0.9869267597053317,0.9958516416447728,0.998001,-1.3159447261116715,-0.41569866642280984,-0.20010006671670688,-1.9132048599326712,2.2899999618530273,-1.91320485993266,0.0,0.0,1.9520000457763673,-2.1097027312509398,-3.6585427313929775,-16.164117455566075,-16.164117455566075,False,221
training,AAOI,AAOI:2023-03-29,2023-03-29,2023-03-28,1.8200000524520872,False,True,,False,False,False,False,2023-05-02,2023-05-01,trail,1.8200000524520872,-0.1998999999999973,23,2.299999952316284,2023-04-12,26.37362011157598,0.0,26.37362011157598,20.86956129632953,True,False,False,False,False,False,False,0,0,0,JF,2023-05-01,2023-04-03,2023-04-25,AAOI:2023-01-13,2023-01-20,signal,B,0.0,0.959717153486789,1.0419736652271532,0.998001,-4.111666971732152,4.111666971732137,-0.20010006671670688,-0.1999000000000084,1.8200000524520872,-0.1998999999999973,0.0,0.0,1.8399999618530274,-3.1674177391187275,-6.5116324974045625,-2.109280363417654,-16.3317053847724,True,47
training,AAOI,AAOI:2023-05-09,2023-05-09,2023-05-08,1.7699999809265137,False,True,,False,False,False,False,2023-06-22,2023-06-21,signal,4.695000171661377,164.7240065994533,30,5.199999809265137,2023-06-20,193.78530312430712,165.25424984489322,28.531053279413896,9.711531848596866,False,True,False,False,False,True,False,1,1,0,JF,2023-06-21,2023-06-21,2023-06-21,AAOI:2023-03-29,2023-05-02,trail,JF,0.0,1.4637184851822862,1.8121944385491553,0.998001,38.098010550657655,59.45385079064862,-0.20010006671670688,164.7240065994534,4.164999961853027,134.84034868483192,12.72509518997811,29.88365791462138,4.159999847412109,-4.807692484037418,-15.858583387069835,164.19482331026097,121.49006175886514,False,5
training,AAOI,AAOI:2024-04-17,2024-04-17,2024-04-16,12.039999961853027,False,True,,False,False,False,False,2024-06-21,2024-06-20,trail,9.0,-25.39859610915135,45,12.539999961853027,2024-05-24,4.1528239334234,-25.249169198378908,29.401993131802307,28.229664853443303,True,False,False,False,False,False,False,0,0,0,JF,2024-06-20,2024-05-08,2024-06-20,AAOI:2023-05-09,2023-06-22,signal,JF,0.41701577722548233,1.128893615311445,0.6621600989478397,0.998001,12.123805159698627,-41.22479109730886,-0.20010006671670688,-25.39859610915135,8.869999885559082,-26.476172891736173,1.4656157397765712,1.0775767825848241,10.031999969482422,-3.7735813562721154,-11.300001144409178,97.48782535929499,65.23469555082109,True,206
training,AAOI,AAOI:2024-07-11,2024-07-11,2024-07-10,9.350000381469728,True,False,2024-07-08,False,False,False,True,2024-07-25,2024-07-24,trail,8.899999618530273,-5.003121316486691,10,11.890000343322754,2024-07-16,27.16577388474675,-4.812842188020527,31.978616072767274,25.147187876000523,True,False,False,False,False,False,False,0,0,0,B,2024-07-24,2024-07-17,2024-07-24,AAOI:2024-04-17,2024-06-21,trail,JF,3.7735865033389437,0.9882426080169057,0.9631962540351336,0.998001,-1.1827056704902001,-3.7498093518268325,-0.20010006671670688,-5.003121316486691,8.960000038146973,-4.362688414509897,-0.6696475375139399,-0.6404329019767943,9.512000274658204,-5.046260421738991,-7.150255001651374,-29.130994849612733,56.96780327548608,True,13
training,AAOI,AAOI:2024-08-20,2024-08-20,2024-08-19,8.59000015258789,True,False,2024-08-15,False,False,True,False,2024-08-26,,terminal,9.619999885559082,11.76681414720866,5,9.710000038146973,2024-08-23,13.03841519981419,11.990683523572287,1.047731676241904,0.926881073473873,False,False,False,False,False,,,0,0,0,B,2024-08-26,2024-08-22,2024-08-26,AAOI:2024-07-11,2024-07-25,trail,B,-0.11628172602623499,1.0343863187987916,1.082677540182709,0.998001,3.3808322168777813,7.943717685309499,-0.20010006671670688,11.766814147208681,9.619999885559082,11.76681414720866,,0.0,7.7680000305175785,0.11211018829935249,-1.6359903045058743,6.174984843851594,75.43791295786863,False,18
